disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,30,54.486836667585294,49689815.567371085
1,30,99.31411521098212,90570500.50780725
2,30,78.15274572320621,71272177.98973514
3,30,51.63092030354749,47085334.08002317
4,30,84.26174796105312,76843343.670562
5,30,53.802175991263155,49065432.416992344
6,30,85.77668048985186,78224901.5395253
7,30,93.01803359764469,84828725.91970804
8,30,100.25899138845848,91432189.7866186
9,30,60.98186139920607,55613018.321619965
10,30,70.26737958184272,64081039.48345728
11,30,89.17103015346997,81320412.65875848
12,30,60.227343235917616,54924927.93742743
13,30,57.77564443974282,52689076.703267865
14,30,114.3129211907752,104248811.60913935
15,30,59.86772822137094,54596973.428761445
16,30,52.31851584064571,47712393.706035264
17,30,91.99235385885626,83893347.02512255
18,30,59.6700788370529,54416725.09623876
19,30,99.74286553030265,90961503.6490148
20,30,66.6016005657902,60737995.65197804
21,30,116.22715149568234,105994513.07800247
22,30,87.77921167943951,80051129.88318166
23,30,67.48803066372315,61546384.444088966
24,30,60.37967387643015,55063847.388349235
25,30,88.27667130323141,80504793.16169491
26,30,49.95583758836148,45557725.647082135
27,30,64.45837479534735,58783459.478364974
28,30,73.18314323818831,66740099.30749821
29,30,94.25724911302908,85958840.901118
