disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,80.38937088614942,73311890.67333283
1,25,87.81289174882019,80081844.75925407
2,25,75.43670126142003,68795254.0823646
3,25,89.83262102619646,81923757.07105012
4,25,72.65302902673392,66256656.351220265
5,25,84.28178098442812,76861612.98655908
6,25,58.42332235669548,53279733.05641201
7,25,39.49471610549739,36017601.2995694
8,25,82.84288147930957,75549394.19387116
9,25,63.09695609644734,57541900.08171612
10,25,39.650789532103865,36159934.02169744
11,25,67.33792764160006,61409496.49203359
12,25,85.70056666884238,78155488.7793175
13,25,98.01775977332503,89388276.20288149
14,25,41.12409014243724,37503525.24629706
15,25,35.74839966426798,32601110.557825826
16,25,76.05463804581133,69358787.7122581
17,25,54.271680700003174,49493601.9311749
18,25,132.87354070105778,121175354.17773665
19,25,60.96761807079143,55600028.97583895
20,25,86.56172087284081,78940826.9671959
21,25,99.95536731756177,91155296.77892363
22,25,46.15971989688373,42095818.157162085
23,25,85.67189951386374,78129345.48066317
24,25,65.55463663027629,59783206.42134677
