disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,27.830872033997615,25380642.060124464
1,25,35.853679211639516,32697121.293846775
2,25,26.878075742169074,24511729.95382851
3,25,34.55462543999964,31512436.216262072
4,25,36.08366254955625,32906856.89869332
5,25,31.92061458624393,29110323.678071015
6,25,20.83182795514984,18997793.82197845
7,25,12.596873795209014,11487845.026278812
8,25,31.773122252019927,28975816.568952095
9,25,20.428916977542983,18630355.1268401
10,25,14.919953178325192,13606400.500505442
11,25,18.625966064541696,16986136.012219444
12,25,39.564699492825376,36081423.34947703
13,25,43.157153775369515,39357597.95698598
14,25,17.20809106301153,15693090.725823995
15,25,8.276549144526328,7547881.75784223
16,25,40.67550471694151,37094433.28166198
17,25,26.57306599973676,24233573.269119933
18,25,66.29400984558913,60457485.21878346
19,25,24.390060878524142,22242759.918778878
20,25,37.73430046781884,34412172.65463207
21,25,42.485334532038266,38744925.679837614
22,25,18.087303317125212,16494897.133085508
23,25,34.47341338962004,31438374.074797895
24,25,27.169739342998,24777715.491240457
