disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,15,0.4413179372789364,402464.30608089885
1,15,0.30612439392900154,279173.2022874922
2,15,0.035280443362396365,32174.35312877099
3,15,0.9431930068413679,860154.2945190539
4,15,2.836047657746753,2586362.021958729
5,15,0.45617081941246196,416009.5404713888
6,15,0.010349110449494933,9437.974765521398
7,15,0.9234169504160973,842119.322101464
8,15,5.235550810757441,4774612.917378356
9,15,0.16247521389876224,148170.89606711522
10,15,0.030058588476349665,27412.23034689184
11,15,0.29960091061645505,273224.04644578235
12,15,1.2247358031355058,1116910.063027456
13,15,0.8086488908719739,737455.4425196053
14,15,0.27208264406428834,248128.48808086838
