disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,100,44.34283395683003,40438890.85527071
1,100,48.31191312932974,44058532.29742355
2,100,57.017571862221075,51997744.83547113
3,100,45.741061257845644,41714018.224704914
4,100,48.35842298741141,44100947.427599706
5,100,51.95183420748036,47377994.72385379
6,100,45.479383950285886,41475378.98730271
7,100,48.698506114190415,44411089.63589709
8,100,52.40713425499016,47793210.15518083
9,100,40.244239661515834,36701136.80171598
10,100,56.83901876648622,51834911.554284774
11,100,46.145892687594085,42083208.295378305
12,100,50.14926480907952,45734123.535288155
13,100,44.029858928614686,40153470.14853945
14,100,38.90571834882573,35480458.90539511
15,100,46.701078377463716,42589515.43711181
16,100,41.39798704347271,37753308.26416537
17,100,64.41382690396898,58742833.58334355
18,100,54.933645045933616,50097286.93608962
19,100,44.75304315900088,40812985.239282444
20,100,55.77704519554774,50866434.13653172
21,100,46.6785643551446,42568983.54931767
22,100,52.47493865811838,47855045.05865764
23,100,40.069453869830326,36541739.15113047
24,100,41.93800809024218,38245785.857977256
25,100,64.00966790240875,58374256.74028069
26,100,56.00022732221926,51069967.308771074
27,100,42.94082178650896,39160311.836424716
28,100,52.72321647160901,48081464.49344855
29,100,60.974024298125656,55605871.19891867
30,100,53.43687990753324,48732297.00047401
31,100,43.656995042535584,39813433.198990755
32,100,65.60498726960347,59829124.19038758
33,100,61.53928836626646,56121369.418500364
34,100,45.04641070263672,41080524.704376586
35,100,52.76079655813156,48115736.02915366
36,100,56.52714398557751,51550494.22908726
37,100,39.577496905950085,36093094.07835024
38,100,40.69105797505113,37108617.23092763
39,100,44.550774378184926,40628524.201929525
40,100,44.894825925034624,40942285.450594574
41,100,68.82513326841277,62765768.53546171
42,100,38.995696274029115,35562515.17406359
43,100,44.81308088911828,40867737.24764031
44,100,52.94273658431088,48281658.05542815
45,100,54.48015868506069,49683725.514427945
46,100,59.897806335499546,54624403.465722166
47,100,46.365931296287386,42283874.704962246
48,100,65.94286619369983,60137256.2540065
49,100,46.664489219880906,42556147.58896259
50,100,59.516383659461624,54276561.242082626
51,100,59.18096452863277,53970672.41153194
52,100,45.266715196440316,41281433.590545714
53,100,40.35198568757224,36799396.86763838
54,100,42.118954063494954,38410801.34774486
55,100,39.80571328904121,36301218.29107402
56,100,57.176850584480654,52143000.65902298
57,100,38.52448061063426,35132785.337674014
58,100,54.4154271758031,49624692.9672454
59,100,57.60640811989039,52534739.94901524
60,100,53.00398572034476,48337514.8175256
61,100,52.958212041095805,48295771.05299773
62,100,44.31205499822877,40410821.67618471
63,100,46.066149993588766,42010486.14815321
64,100,55.246039306385995,50382178.005851775
65,100,55.223334668039286,50361472.28386511
66,100,59.71592572439861,54458535.62362256
67,100,44.433303425267354,40521395.39170682
68,100,49.10417931996893,44781047.37263887
69,100,41.50109482814307,37847338.43947335
70,100,43.55870436648289,39723796.03405774
71,100,57.87492864498793,52779619.927083194
72,100,40.42228890833263,36863510.592843026
73,100,57.470442183732594,52410744.45387678
74,100,54.13745762133243,49371195.852350324
75,100,44.631860617989204,40702471.609181434
76,100,47.1280364162635,42978884.09017566
77,100,65.73482605927708,59947531.973018326
78,100,54.55119991671182,49748512.27604452
79,100,42.749999802733186,38986289.82010055
80,100,56.77973627280724,51780848.29134929
81,100,39.58624923981316,36101075.856740005
82,100,62.14150729888698,56670568.99629297
83,100,44.273647877855325,40375795.918688945
84,100,41.63452487402513,37969021.30411596
85,100,44.0895777712742,40207931.34429122
86,100,60.05071634831965,54763851.28101359
87,100,47.29476245829382,43130931.57146563
88,100,48.31750093816653,44063628.15557035
89,100,47.09025241605433,42944426.593344904
90,100,57.17672169641574,52142883.1182633
91,100,43.20681884517016,39402890.51404138
92,100,43.849777916859566,39989243.46905925
93,100,45.09465079395535,41124517.73805552
94,100,42.671973146134086,38915132.630348444
95,100,49.33096951150716,44987870.95571407
96,100,41.05129873926711,37437142.39826203
97,100,46.35398458437505,42272979.78156667
98,100,42.26177968417642,38541052.60078152
99,100,49.24750086845414,44911750.89199544
