disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,15,0.4079379653563259,372023.106886355
1,15,0.20830237582996386,189963.43466189384
2,15,0.34459834835969394,314259.9097701065
3,15,1.0890203634383944,993143.0106412781
4,15,1.9178688334564344,1749019.66135893
5,15,0.1904493247658547,173682.16621346885
6,15,0.11961509193950592,109084.17924515183
7,15,4.236066543122302,3863123.2446658146
8,15,9.602370151328529,8756977.483205564
9,15,0.2406544959938656,219467.27416656568
10,15,0.11462918488259691,104537.23144553308
11,15,0.10971110670186011,100052.14086782835
12,15,0.8270608742104818,754246.434844991
13,15,0.5443458227329849,496421.61649957293
14,15,0.23392909792485508,213333.98014355084
