disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,30,54.26413885206131,49486724.067525834
1,30,99.28532246158387,90544242.67206603
2,30,77.8003330648982,70950791.74186456
3,30,51.61111868825283,47067275.79893905
4,30,83.9767060438411,76583396.84374133
5,30,53.802175991263155,49065432.416992344
6,30,85.3957394511337,77877498.54985589
7,30,92.71469622157709,84552094.36622944
8,30,99.73207245195937,90951660.79328887
9,30,60.451204000038416,55129079.99987503
10,30,70.22563467321183,64042969.79658226
11,30,88.9528509817793,81121441.98134346
12,30,60.208512820531276,54907755.3518117
13,30,57.64012667582863,52565489.92328868
14,30,107.42033734143861,97963050.84189835
15,30,59.84124323202961,54572820.177881725
16,30,52.21621231150893,47619096.979603685
17,30,92.14772562010072,84035039.85650705
18,30,59.477476455220646,54241079.42810302
19,30,99.3578587614127,90610392.87605792
20,30,66.52827129298898,60671122.288354225
21,30,115.96618519045336,105756522.24628584
22,30,87.30497436048188,79618644.41778505
23,30,66.80524473168109,60923710.98550388
24,30,60.35293873669445,55039466.010315865
25,30,88.21099919714578,80444902.82782906
26,30,49.78212148949694,45399303.51356163
27,30,64.0135272158935,58377776.27980624
28,30,73.13635079691511,66697426.4727547
29,30,93.94651352305995,85675462.47248974
