disc_index,point_index,theta_rad,phi_rad,theta_prime_rad,s_m,radial_distance_m,capture_velocity_m_per_s,velocity_resolution_m_per_s,trapped_velocity_lower_m_per_s,untrapped_velocity_upper_m_per_s,lower_classification,upper_classification,lower_entered_trap_core,upper_entered_trap_core,lower_core_entry_count,upper_core_entry_count,x0_m,y0_m,z0_m,vx_hat,vy_hat,vz_hat
0,0,1.831268604766438,4.187121036645544,3.3485201834116407,0.016376808579151466,0.015,9.6875,0.234375,9.6875,9.921875,bounded_core_residence,escaped,True,False,1,0,-0.021569245122759033,-0.0052529172342738175,-0.0006118697593227272,0.4845303364077101,0.8360054329170052,0.2575369279033239
0,1,1.831268604766438,4.187121036645544,4.472847061662505,0.01686432408915392,0.015,14.375,0.15625,14.375,14.53125,bounded_core_residence,escaped,True,False,1,0,-0.01284542612978487,-0.014184091124069811,0.011967122190081508,0.4845303364077101,0.8360054329170052,0.2575369279033239
0,2,1.831268604766438,4.187121036645544,0.48337735898331613,0.015526551694603744,0.015,15.0,0.15625,15.0,15.15625,bounded_core_residence,escaped,True,False,1,0,0.005558312323837876,-0.01782585842664647,-0.010835946797074602,0.4845303364077101,0.8360054329170052,0.2575369279033239
0,3,1.831268604766438,4.187121036645544,0.6520431150801158,0.018106163284426244,0.015,7.578125,0.234375,7.578125,7.8125,bounded_core_residence,escaped,True,False,1,0,0.006602383907042297,-0.01730856671085493,-0.014479474922876805,0.4845303364077101,0.8360054329170052,0.2575369279033239
0,4,1.831268604766438,4.187121036645544,4.7125880698066025,0.004468254641125167,0.015,34.0625,0.15625,34.0625,34.21875,bounded_core_residence,escaped,True,False,1,0,-0.007844218305605418,-0.013536136342556376,0.0004544795129221269,0.4845303364077101,0.8360054329170052,0.2575369279033239
0,5,1.831268604766438,4.187121036645544,2.3142482992255324,0.011222539770731723,0.015,19.84375,0.15625,19.84375,20.0,bounded_core_residence,escaped,True,False,1,0,-0.012772878427825268,-0.006890440352972275,-0.01184570839231586,0.4845303364077101,0.8360054329170052,0.2575369279033239
0,6,1.831268604766438,4.187121036645544,2.0613240877976575,0.015309036698522361,0.015,14.6875,0.15625,14.6875,14.84375,bounded_core_residence,escaped,True,False,1,0,-0.01176376883055361,-0.0059147757357189,-0.01691140962587539,0.4845303364077101,0.8360054329170052,0.2575369279033239
0,7,1.831268604766438,4.187121036645544,4.628068552064998,0.014970791474511233,0.015,15.78125,0.15625,15.78125,15.9375,bounded_core_residence,escaped,True,False,1,0,-0.010285295419004772,-0.015231750074589588,0.010551354661006221,0.4845303364077101,0.8360054329170052,0.2575369279033239
0,8,1.831268604766438,4.187121036645544,2.0250903963453495,0.011656907774040307,0.015,19.21875,0.15625,19.21875,19.375,bounded_core_residence,escaped,True,False,1,0,-0.010341036951264777,-0.0076410779325486915,-0.013984290530941326,0.4845303364077101,0.8360054329170052,0.2575369279033239
0,9,1.831268604766438,4.187121036645544,3.5643588065483285,0.01449835422933857,0.015,8.75,0.234375,8.75,8.984375,bounded_core_residence,escaped,True,False,1,0,-0.01947557748889126,-0.007235460139715173,0.0018847475693483389,0.4845303364077101,0.8360054329170052,0.2575369279033239
