disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,30,0.010225181970042336,9324.95694939981
1,30,0.9661593539288825,881098.6844089837
2,30,1.1128296863405658,1014856.1607551423
3,30,2.0800330217115795e-05,18.96906914480092
4,30,0.000580700659565974,529.5757734977856
5,30,0.004058489806026703,3701.180363504112
6,30,0.014854913268241315,13547.08670410535
7,30,0.10745521589458254,97994.85868722349
8,30,0.00040088245756044144,365.5887659968202
9,30,0.0007653853617953494,698.0008345428868
10,30,0.13678789179137205,124745.08579805965
11,30,1.1151389111567207,1016962.081418483
12,30,0.06827508974063404,62264.15083986862
13,30,1.025984449601239,935656.7786583458
14,30,2.0652179632651486,1883396.173779285
15,30,6.129618464733136e-05,55.89966855098031
16,30,0.06211561535797662,56646.95658186036
17,30,2.5275157852122923,2304993.295482202
18,30,0.06183639191307327,56392.3159690463
19,30,0.0021028931905823544,1917.754474083484
20,30,0.004339369928864531,3957.331800327298
21,30,0.0026180931374615224,2387.59621763941
22,30,0.9616378513539843,876975.2549207795
23,30,0.00011927607552549595,108.77500983623128
24,30,0.0059107540881565435,5390.371298235242
25,30,0.5110929857884826,466096.3593196646
26,30,0.00422672918122112,3854.6079441064126
27,30,0.0004854636531440725,442.7234331212684
28,30,0.0010867275127778393,991.0520225528783
29,30,4.05878931759813e-05,37.014535060767905
