disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,0.0037070207409920152,3380.654634955078
1,25,0.02117120913739087,19307.295884934978
2,25,0.0025924767827037406,2364.235126754503
3,25,0.007614970265280833,6944.5482831255085
4,25,0.2744467048238381,250284.4169311474
5,25,0.003521921413507856,3211.851452262624
6,25,0.019457155624554537,17744.147643368757
7,25,0.004163323656271199,3796.7846415730824
8,25,0.0025851953499249768,2357.594751317582
9,25,0.006342655787610507,5784.248372069278
10,25,0.007777826845165399,7093.066969717038
11,25,0.006147881122575407,5606.6216685438685
12,25,0.016468047181250958,15018.200307413625
13,25,0.002680020133484746,2444.0711609327486
14,25,0.00259634495020024,2367.7627407846107
15,25,0.014354138237942165,13090.399907473737
16,25,0.03061650311737831,27921.026182924325
17,25,0.46688753734797867,425782.7585598626
18,25,0.004290233200011288,3912.521069082294
19,25,0.002176911237156316,1985.255971837074
20,25,0.04346978785617091,39642.70773331362
21,25,0.06461819598586714,58929.210011271396
22,25,0.0029748197170276916,2712.9165891405737
23,25,0.013373685318390833,12196.266062959703
24,25,0.016776936198622486,15299.894735695761
