disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,0.13282418165692855,121130.34070385256
1,25,0.08998901220307554,82066.37956871676
2,25,0.1570424618932092,143216.44354813106
3,25,0.2167426228631013,197660.60234623388
4,25,1.4759865663724003,1346040.7090689742
5,25,0.2040769519430041,186110.017093942
6,25,0.3509213275724815,320026.2138930002
7,25,0.14103814993897956,128621.1512183518
8,25,0.08795352039392258,80210.09245844164
9,25,0.0703408088117116,64148.004003928516
10,25,0.1320118813613485,120389.55532629538
11,25,0.08733731972651375,79648.14209779148
12,25,0.32348322353805053,295003.76053776057
13,25,0.2816573723591707,256860.25729666933
14,25,0.14410946127019614,131422.06429996807
15,25,0.10366066707066927,94534.38194176755
16,25,0.7333787539354129,668812.0884389391
17,25,0.7169189808066601,653801.4337364417
18,25,0.09695957029425437,88423.24972554822
19,25,0.10991757217652412,100240.42912210294
20,25,1.0181422817689678,928505.0352820279
21,25,0.09827047216756116,89618.73979792907
22,25,0.11451065051032158,104429.13283939287
23,25,0.4717561788331762,430222.7648487034
24,25,0.13957412927603685,127286.02293457456
