disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,6.200457830124183,5654569.522760049
1,25,6.307645773923808,5752320.639987555
2,25,5.005054046373195,4564409.088130499
3,25,4.767454002347315,4347727.351980657
4,25,12.373891884097578,11284494.442621628
5,25,5.880418907699185,5362706.827065349
6,25,7.96735602599265,7265910.001464257
7,25,2.177408730591374,1985709.6659501093
8,25,4.509878792209143,4112829.0633430504
9,25,6.823850286720339,6223078.507477481
10,25,3.2094321168974247,2926873.713325775
11,25,4.095412784333605,3734852.642800874
12,25,12.965856033463098,11824342.068277007
13,25,13.94143936478644,12714035.043110643
14,25,2.9081231994820476,2652092.0329996482
15,25,1.3669246872454224,1246580.6377803355
16,25,8.314160842987452,7582182.122370836
17,25,11.42133717980976,10415802.654499307
18,25,7.877648695511508,7184100.504358674
19,25,3.5680829600269006,3253948.9362261323
20,25,11.178791149892692,10194610.37705614
21,25,8.061738862360192,7351983.372918
22,25,2.5380197414531147,2314572.4834155827
23,25,11.447709727772917,10439853.36333979
24,25,9.768650891466578,8908618.86698186
