replicate_index,disc_index,theta_rad,phi_rad,point_count,capture_velocity_mean_m_per_s,capture_velocity_sample_std_m_per_s,loading_rate_atoms_per_s
1,0,1.457732450100625,1.2321308014259056,25,25.03125,5.522982580865312,51436694.94053564
2,1,1.3384844104219924,0.8609172676841867,25,22.69375,6.295453210039105,40119934.72414681
3,2,1.5673420794615047,0.24216107092987377,25,26.2375,4.836377117201643,58046336.75652867
4,3,0.40060196789834845,1.0446245108769725,25,23.2875,8.183319344544222,53612174.74916027
5,4,1.146840186104423,0.13255032373604866,25,26.30625,6.300072854241449,65356847.05238833
6,5,0.9404099994359895,0.6007277038522987,25,29.096875,9.192673660227339,111930980.43531196
7,6,0.9259539759492723,0.5056439283308706,25,25.925,7.767306784690559,70065587.67722489
8,7,0.24976483536291105,0.9156687054618924,25,29.88125,4.546329076619583,91245757.18202013
9,8,0.8986655624347945,1.290641528889039,25,23.38125,7.371523280079226,49848336.17546901
10,9,1.3592910432132472,1.0202241064044864,25,25.8625,6.942600883764672,65846062.56970122
