disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,82.16117596412843,74927706.03224656
1,25,88.56870603474022,80771117.15544169
2,25,78.1163006791468,71238941.56735472
3,25,89.84384001665428,81933988.34158804
4,25,74.18568646773718,67654378.6311176
5,25,86.03351797460523,78459127.05212098
6,25,61.197993587061895,55810122.23165697
7,25,41.512361168254905,37857612.891001746
8,25,86.33584694961368,78734838.98416969
9,25,67.31900074086073,61392235.915635355
10,25,41.7310659912213,38057062.94135418
11,25,71.07517562359988,64817717.16169814
12,25,86.63242544835309,79005306.71188009
13,25,101.83509105966593,92869529.64277294
14,25,64.91102467935536,59196258.066584915
15,25,38.18245132265683,34820868.30821013
16,25,77.52171276277163,70696701.17113721
17,25,55.00529241149677,50162626.467588596
18,25,131.13606937546078,119590849.82764521
19,25,61.68233408995467,56251821.396675065
20,25,89.28776815065001,81426873.04266678
21,25,98.62531703907898,89942344.12695846
22,25,49.57626906981699,45211574.3409103
23,25,86.51442959406546,78897699.21260394
24,25,70.06380271441934,63895385.52344186
