disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,0.27165168890714275,247735.47421575792
1,25,1.0447712701051655,952789.6074851067
2,25,0.2788658724798917,254314.52106676204
3,25,0.5198337751905336,474067.60962275905
4,25,8.448845696716319,7705009.321577414
5,25,0.3212129302369539,292933.3438588925
6,25,2.0937399108237447,1909407.049074822
7,25,0.6058046864137829,552469.6418219135
8,25,0.19565296279076347,178427.67594666465
9,25,0.47212666651102,430560.6347913898
10,25,0.7038979777487707,641926.799787769
11,25,0.5218924586828781,475945.0466204375
12,25,1.3537909474190082,1234603.1924082388
13,25,0.7903786646018329,720793.7269702875
14,25,0.2150030011436963,196074.13692300528
15,25,1.0898429682592132,993893.1933336721
16,25,2.00996481092967,1833007.508975422
17,25,6.262977227716805,5711584.712588618
18,25,0.22987900664711064,209640.45890189902
19,25,0.15902048255109338,145020.31926729513
20,25,3.1502955702447712,2872943.548240422
21,25,2.008033185304696,1831245.9436704707
22,25,0.3276873137914061,298837.7226852107
23,25,1.7610344362467145,1605992.9644795537
24,25,1.0438585839756456,951957.2742424298
