disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,63.54639654448587,57951771.792709336
1,25,86.26395460287358,78669276.0396366
2,25,71.00755105818392,64756046.26302141
3,25,79.67362126648618,72659155.65018474
4,25,69.90461226496924,63750210.201161355
5,25,79.92756711336676,72890744.10470596
6,25,54.246120028569074,49470291.621253856
7,25,36.45884372339891,33249007.121990867
8,25,77.99009107884694,71123843.46026526
9,25,58.300276556656165,53167520.20860816
10,25,37.12150438501466,33853327.13895797
11,25,63.21728248538771,57651632.93537418
12,25,81.97321111858861,74756289.61170806
13,25,92.35254721548381,84221828.95863262
14,25,38.29565864972858,34924108.862206474
15,25,32.543627269907944,29678486.325065248
16,25,72.71600507126394,66314087.984789856
17,25,52.568437025592914,47940311.82985971
18,25,129.7268497553474,118305697.9028866
19,25,58.17086127961002,53049498.652553156
20,25,81.50444160847124,74328790.56926143
21,25,99.74977655429619,90967806.22645596
22,25,42.42731490909989,38692014.10450274
23,25,82.89022118937805,75592566.11586522
24,25,59.8739491945397,54602646.707452424
