disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,30,46.96969382871612,42834481.984035954
1,30,91.2964347224058,83258696.6094452
2,30,72.34912996727915,65979512.5649599
3,30,45.78527619391875,41754340.47780614
4,30,75.72739622166857,69060356.25831287
5,30,47.77289244405176,43566966.993277445
6,30,77.72842334103628,70885212.95009144
7,30,84.49191998545191,77053251.34993273
8,30,91.36385974745527,83320185.5352893
9,30,54.19829724361514,49426679.154287264
10,30,62.98676444811103,57441409.70609934
11,30,80.7717857152042,73660637.70083763
12,30,53.552418410185766,48837663.49335301
13,30,50.80148014699809,46328917.834856376
14,30,95.1607256035929,86782775.32145257
15,30,53.27920189291179,48588500.958259836
16,30,46.09102290376382,42033169.24731646
17,30,90.6046196821329,82627788.96531792
18,30,53.914779402261246,49168122.223686166
19,30,92.36216846917928,84230603.15715274
20,30,59.647395949230415,54396039.20986017
21,30,102.59043351349814,93558371.74696976
22,30,78.86543745703847,71922124.3433208
23,30,58.70336336451329,53535119.253901534
24,30,54.307325977971075,49526108.9988705
25,30,82.3406840954294,75091410.26766779
26,30,45.27729513587956,41291082.072116725
27,30,57.48722121457355,52426046.2588425
28,30,56.68104581622396,51690846.5425636
29,30,88.59713201365086,80797040.51116905
