disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,0.4793618295088881,437158.81403892563
1,25,1.259741801560835,1148834.1333514191
2,25,0.6523339760227563,594902.4927737128
3,25,1.0519834744022911,959366.8493159134
4,25,8.821708573278435,8045045.350487002
5,25,0.6135883794161927,559568.0584923911
6,25,3.1527390270619993,2875171.8831194607
7,25,1.0318431075601644,940999.6403705676
8,25,0.4452568719052429,406056.4569027053
9,25,0.7388295673814542,673783.012269191
10,25,1.168173261448893,1065327.2875109327
11,25,1.025079074040939,934831.1123623748
12,25,1.8633801195702755,1699328.1338433085
13,25,1.7328355205542558,1580276.6813246591
14,25,0.6805302788310588,620616.3930827724
15,25,1.4048052260040125,1281126.1739066192
16,25,3.1079063238591083,2834286.2511065523
17,25,4.851069948587786,4423981.750314117
18,25,0.526631500785185,480266.86345605727
19,25,0.7507063866700396,684614.1963876094
20,25,5.016679270439699,4575010.827470188
21,25,1.9541623095309109,1782117.8597998095
22,25,0.7960045010703163,725924.2647960857
23,25,2.80227236769447,2555560.3084426485
24,25,1.3595626563651915,1239866.7600988
