disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,0.6231210801698177,568261.5002716669
1,25,1.2853681057669775,1172204.2977352529
2,25,0.644255773206716,587535.4949335967
3,25,1.160825216694879,1058626.1646170618
4,25,8.436851951938545,7694071.5060898755
5,25,0.6788543553152651,619088.0178733091
6,25,2.7865774055036523,2541247.130723111
7,25,0.9560048288364547,871838.1637056932
8,25,0.4468156011842599,407477.9556559977
9,25,0.7289574361689211,664780.0234886092
10,25,1.0755362912016166,980846.0761242263
11,25,0.9674787737181535,882301.9424800073
12,25,1.9459984762806173,1774672.7704288717
13,25,1.6488140867094252,1503652.4945155275
14,25,0.6761088122897746,616584.1924557828
15,25,1.313913880232581,1198236.9022169046
16,25,3.3946274092796185,3095764.412166641
17,25,5.274960847919406,4810553.294868581
18,25,0.5552574481251913,506372.58239224943
19,25,0.5378161895251651,490466.8521993695
20,25,5.149643178619373,4696268.593173724
21,25,1.7981855727637868,1639873.314937663
22,25,0.7588627118330952,692052.4386833095
23,25,2.6914243552732455,2454471.355034989
24,25,1.3147698970282848,1199017.5552939146
