disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,0.2277946044811068,207739.56750259016
1,25,0.5588418155331426,509641.3820936047
2,25,0.2023930745621812,184574.38827772677
3,25,0.38382627170224937,350034.20674158336
4,25,3.6847554234115982,3360349.5559344413
5,25,0.2527993105033078,230542.85920659656
6,25,1.1122627981757773,1014339.1814243819
7,25,0.29867315310879256,272377.96870909445
8,25,0.15007857030948896,136865.65297944154
9,25,0.2835188983176779,258557.89450978953
10,25,0.2861013574407668,260912.9939316817
11,25,0.31999279001916003,291820.62478587317
12,25,0.836541058265627,762891.9834959211
13,25,0.4581826921055295,417844.28789255867
14,25,0.14690158517138394,133968.3696128953
15,25,0.4507193517207917,411038.0199952932
16,25,1.366595059438556,1246280.0304055857
17,25,3.432870404522836,3130640.4941086457
18,25,0.19437000538495375,177257.6701108624
19,25,0.1231842954405297,112339.15006994546
20,25,1.8619554839809656,1698028.9231712813
21,25,0.7836104179908899,714621.356790972
22,25,0.18231761138258895,166266.36887646583
23,25,0.823521785749042,751018.9277316964
24,25,0.6201735731276214,565573.4917494657
