disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,55.110041183881876,50258153.158052914
1,25,72.8195223541303,66408491.606072664
2,25,62.562258885338494,57054277.61307329
3,25,62.970563757913645,57426635.324666925
4,25,64.52330589024305,58842674.03966606
5,25,60.62602987360204,55288514.20353012
6,25,47.810979022233425,43601700.429115996
7,25,31.38526139281962,28622102.97979578
8,25,68.9056165472871,62839166.06646394
9,25,50.57052193082288,46118293.18003323
10,25,32.07428915859829,29250468.741075296
11,25,55.796579867867436,50884248.97630039
12,25,76.20794188127792,69498594.6780502
13,25,80.04430538342032,72997204.737464
14,25,33.58250720142782,30625903.26741412
15,25,27.11361416284439,24726531.571947567
16,25,66.84665624648612,60961476.63054548
17,25,48.200833101874444,43957231.75558542
18,25,119.258698016898,108759162.2434903
19,25,53.53555593776947,48822285.59300825
20,25,73.66927999153447,67183436.58107977
21,25,94.94361443217883,86584778.6175698
22,25,36.64697348058747,33420573.93535655
23,25,76.28460398577326,69568507.45086578
24,25,52.62246198119377,47989580.42836947
