disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,51.55201755187794,47013377.926610604
1,25,82.36145823224746,75110355.44948038
2,25,43.89034361808987,40026237.76595324
3,25,43.61498188022988,39775118.875494435
4,25,119.12398523281718,108636309.57291995
5,25,65.63963677954459,59860723.15747348
6,25,72.50248068151186,66119362.28231155
7,25,29.190547889168357,26620612.053005975
8,25,36.01694875193214,32846016.583812036
9,25,73.38471675716053,66923926.29386012
10,25,55.65653206362026,50756530.98073913
11,25,62.18120692339072,56706773.4658554
12,25,89.93031679531002,82012851.70465092
13,25,164.98704923497695,150461589.42032957
14,25,25.355121184169928,23122856.31511561
15,25,32.79581955774056,29908475.60387708
16,25,89.9377976670964,82019673.96048523
17,25,82.42399542329906,75167386.86623181
18,25,66.38513991825268,60540592.19984971
19,25,27.8139375202541,25365198.46097093
20,25,105.90857314489,96584382.36521389
21,25,131.77806972381973,120176328.46533464
22,25,27.44542421383513,25029129.066049084
23,25,101.53823194072757,92598806.00066592
24,25,103.95303988355248,94801014.25220452
