disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,100,59.81169530658916,54545873.65179705
1,100,55.150150174832575,50294730.953440316
2,100,78.08186299438135,71207535.77635601
3,100,70.27943570527134,64092034.18577925
4,100,71.20651423501377,64937492.72176316
5,100,58.064613862395404,52952605.25795011
6,100,61.43904955125585,56029955.62876328
7,100,55.869752204054784,50950979.220009804
8,100,63.15040054020781,57590639.27664792
9,100,57.258742176876325,52217682.515624136
10,100,77.87764670896415,71021298.69270694
11,100,72.02486026532186,65683791.56756292
12,100,62.17370143389698,56699928.75965669
13,100,54.64590589069962,49834880.33608243
14,100,54.43698456842696,49644352.44702265
15,100,64.67817956474818,58983912.635867745
16,100,54.17407489206842,49404589.338570714
17,100,88.6645941850717,80858563.313018
18,100,61.683265281494734,56252670.606111936
19,100,65.15228953118054,59416281.96085541
20,100,71.32928876413268,65049458.181338444
21,100,49.237418830715654,44902556.47685945
22,100,66.48244546474423,60629330.96602815
23,100,56.75471869549821,51758033.26154655
24,100,64.14074177794667,58493790.87181625
25,100,86.16228513851534,78576557.55492045
26,100,75.0043045589486,68400925.58557877
27,100,53.677675777888446,48951893.20240315
28,100,61.86841963040726,56421523.96614621
29,100,88.86344398066305,81039906.37260547
30,100,63.77190210794098,58157423.84635786
31,100,63.88619494670901,58261654.34360075
32,100,90.62758163264769,82648729.34570938
33,100,75.87741089206872,69197163.63713099
34,100,70.01106520250536,63847291.02207679
35,100,61.66699586840362,56237833.55214936
36,100,76.00970870208423,69317813.94795273
37,100,56.05229279880018,51117448.94079381
38,100,46.25339284970576,42181244.14321767
39,100,56.50314283874772,51528606.14322437
40,100,58.81444383173075,53636420.196785174
41,100,81.04374710390616,73908655.60887825
42,100,54.37707488762014,49589717.21451406
43,100,68.45267158400338,62426098.37774772
44,100,62.01706372042309,56557081.43047704
45,100,69.42593615560365,63313676.73646431
46,100,71.30314591586333,65025616.94943072
47,100,57.69438007481138,52614966.85302498
48,100,77.90412262322715,71045443.66747823
49,100,60.20985644693213,54908980.68534423
50,100,72.93860149226259,66517087.01688379
51,100,74.3068443411935,67764869.76539482
52,100,60.52851224848962,55199582.03013259
53,100,57.1664620167258,52133526.70077326
54,100,62.42640371755499,56930383.13426145
55,100,57.66297122756216,52586323.24068759
56,100,78.87416184375363,71930080.63502955
57,100,54.34477593660218,49560261.86314373
58,100,61.39324467918253,55988183.4176273
59,100,75.81153051392303,69137083.36747725
60,100,66.54287641152413,60684441.57225355
61,100,65.03279428321406,59307307.074519895
62,100,61.85709500462798,56411196.36042053
63,100,66.77107904649537,60892553.24724192
64,100,75.79117870557984,69118523.33234058
65,100,65.85654281891364,60058532.789136484
66,100,77.88090735235596,71024272.26905455
67,100,53.784222836147094,49049059.8576527
68,100,67.64454033270127,61689115.001810245
69,100,61.44046036381373,56031242.233383566
70,100,59.23075126846048,54016075.92678522
71,100,69.39946403657942,63289535.222798966
72,100,59.83053975621973,54563059.03608214
73,100,66.69988956283333,60827631.28572149
74,100,65.79147588894864,59999194.3516856
75,100,53.58008251996518,48862892.05490745
76,100,60.06586514507667,54777666.37770412
77,100,82.07765314270667,74851536.56002277
78,100,68.3068929794564,62293154.12154506
79,100,62.35047281110981,56861137.184819706
80,100,69.15778810839981,63069136.44333629
81,100,55.293762665833036,50425699.8007331
82,100,71.92593241121627,65593573.32173279
83,100,63.821662907847454,58202803.705440566
84,100,57.762322019474354,52676927.18887983
85,100,54.07407560329277,49313393.98717888
86,100,72.35354526794005,65983539.14255061
87,100,62.81004497179758,57280248.61248052
88,100,51.956729610707455,47382459.135780774
89,100,65.98356369420931,60174370.74657112
90,100,59.35925147458675,54133262.97476413
91,100,61.158682022188216,55774271.656954765
92,100,66.15842206670274,60333834.58795023
93,100,51.335116657633186,46815572.98709516
94,100,54.93529993449306,50098796.12826029
95,100,66.55467140384582,60695198.13345123
96,100,58.921361924033505,53733925.2202416
97,100,58.0861182932647,52972216.43872567
98,100,64.9881048948899,59266552.13994379
99,100,73.8774785426805,67373305.33178292
