disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,30,3.445768204872935,3142402.7721159216
1,30,18.713494134527537,17065958.110923734
2,30,6.992359857254538,6376752.495421848
3,30,6.281380405281764,5728367.674400758
4,30,9.283823324166711,8466475.518707074
5,30,3.94962341864865,3601898.5728708226
6,30,12.534671960978855,11431119.441534277
7,30,7.81078593526555,7123124.341524771
8,30,6.033509084747644,5502318.944926461
9,30,6.1184182989660485,5579752.751925077
10,30,8.544878752528648,7792587.627156026
11,30,7.221794817910367,6585988.002141538
12,30,5.675776314900091,5176080.968136286
13,30,5.460897618510543,4980120.192176875
14,30,15.190236783268844,13852888.336869854
15,30,5.318836552720398,4850566.182618894
16,30,4.339527257015107,3957475.2773074973
17,30,9.488622936049254,8653244.572759477
18,30,4.397725348317634,4010549.6086517493
19,30,6.643601866730397,6058699.158383453
20,30,9.424386808796406,8594663.79414997
21,30,15.789641907833122,14399521.834267493
22,30,8.075720898906217,7364734.430966514
23,30,6.197771310486253,5652119.524311043
24,30,2.269700526121431,2069876.0918017004
25,30,16.224903444665493,14796462.945397142
26,30,2.524629460799091,2302361.0830703387
27,30,4.094111512148638,3733665.934619072
28,30,8.105775728361918,7392143.233236935
29,30,13.595452289346957,12398508.669792851
