disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,30,20.4320588651854,18633220.40269448
1,30,46.65741878245457,42549699.63284727
2,30,36.18726871165508,33001341.574280966
3,30,21.852667829250432,19928758.953563225
4,30,34.734555358838406,31676525.105046272
5,30,21.519857489069974,19625249.235732254
6,30,37.530649630652974,34226451.23717029
7,30,36.63955461167605,33413808.223664086
8,30,34.168677589021804,31160467.214084323
9,30,24.230588347581286,22097327.34946023
10,30,28.859443412914246,26318658.014841277
11,30,38.48127843198657,35093386.67883447
12,30,24.84509310820782,22657731.110961203
13,30,23.216693062775537,21172695.40552878
14,30,46.01135961440947,41960519.51395686
15,30,23.080214462349485,21048232.381084237
16,30,21.794206769815194,19875444.805800665
17,30,57.295161089640814,52250895.107308835
18,30,23.814697762722155,21718051.771692097
19,30,36.373754349334035,33171409.016418666
20,30,26.963904266525173,24590002.134900298
21,30,50.68503920085377,46222728.349610604
22,30,35.08173203334197,31993136.345126543
23,30,25.521168171581323,23274284.525755305
24,30,20.377296258216283,18583279.09564292
25,30,44.52182165383592,40602120.47543221
26,30,19.418189355402703,17708611.964553047
27,30,23.635208532476412,21554364.77327719
28,30,23.660222164263025,21577176.20492131
29,30,43.3481626353468,39531790.39693087
