disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,15,28.8790748618841,26336561.111043822
1,15,57.68548554022293,52606855.3932617
2,15,91.84233708569239,83756537.72866803
3,15,74.14491188262213,67617193.84047607
4,15,77.52946547719958,70703771.33658692
5,15,29.59894057072846,26993049.842881527
6,15,57.70411371666587,52623843.545050606
7,15,75.02587175160612,68420594.00259471
8,15,78.15933802179366,71278189.90235494
9,15,58.30141892216888,53168562.00026113
10,15,44.63632331906312,40706541.41405281
11,15,41.86496986309519,38179177.91634829
12,15,68.49330710477899,62463156.34727425
13,15,47.32615494724371,43159560.265688375
14,15,98.62765540247196,89944476.62083833
