disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,100,27.55589813236163,25129876.860788513
1,100,30.456156804965385,27774796.75985623
2,100,27.072746756366183,24689262.131935704
3,100,22.297724386549692,20334632.731557857
4,100,24.741669423959124,22563412.847873762
5,100,32.89379693928866,29997827.056753688
6,100,23.078524131390683,21046690.866863046
7,100,31.457811828144106,28688266.0747943
8,100,31.70456177551603,28913292.1567996
9,100,20.65599145053022,18837437.96322554
10,100,26.94274147788014,24570702.518167574
11,100,22.2133202418576,20257659.527764454
12,100,30.578357878561565,27886239.250933006
13,100,28.742859984680898,26212338.59162959
14,100,20.22347907012267,18443003.97278907
15,100,23.473213742242738,21406632.00437569
16,100,24.641530137172204,22472089.823895562
17,100,29.644697645853764,27034778.465112798
18,100,36.62361389003499,33399270.92315631
19,100,22.09218001508801,20147184.486559663
20,100,34.40798873618717,31378709.407853253
21,100,31.137036043873874,28395731.390571218
22,100,30.039320744964158,27394658.94657751
23,100,20.625216180600564,18809372.14806049
24,100,21.01034885511949,19160597.741914768
25,100,30.908398458356555,28187223.058082845
26,100,35.046493605888855,31961000.3088264
27,100,28.404798484542667,25904040.02596353
28,100,33.63216966956359,30671193.45185521
29,100,27.901691531937885,25445226.609466072
30,100,33.85587571557613,30875204.41757681
31,100,21.533831005195854,19637992.523498412
32,100,29.533914228934425,26933748.420219038
33,100,31.736996334147328,28942871.176889
34,100,21.983057656306396,20047669.26024518
35,100,32.572180968369814,29704526.155914534
36,100,27.115462643354373,24728217.312233455
37,100,20.437865523334185,18638515.842659842
38,100,28.322194568881404,25828708.559037086
39,100,26.014902490237297,23724550.474996805
40,100,28.517081598182003,26006437.73427806
41,100,41.81800277760296,38136345.8130628
42,100,20.38096594184856,18586625.700328216
43,100,21.95233687058462,20019653.13249835
44,100,31.562423623424767,28783667.84761845
45,100,26.474841350375627,24143996.317888558
46,100,35.06341231676041,31976429.496392827
47,100,27.226865820751733,24829812.55389275
48,100,42.61473672831856,38862935.3067574
49,100,27.180210129227852,24787264.42945063
50,100,27.88887803399087,25433541.211878315
51,100,28.267629551095975,25778947.445417486
52,100,26.418045894704402,24092201.134134628
53,100,20.632658425329556,18816159.17756354
54,100,21.090592382683926,19233776.629312433
55,100,24.833008691234422,22646710.606058143
56,100,36.24533926119963,33054299.592643615
57,100,24.08927577128128,21968455.932377677
58,100,32.81972575527113,29930277.099777058
59,100,27.196960730799763,24802540.30806015
60,100,31.250264080963976,28498990.831275906
61,100,32.91612998269464,30018193.899018206
62,100,23.295633439881176,21244685.871834036
63,100,22.414441733536368,20441074.283315826
64,100,31.279568348518655,28525715.15111507
65,100,29.37067951180833,26784884.887588724
66,100,27.709232343188912,25269711.52769456
67,100,28.15701483091329,25678071.245199684
68,100,28.484713188712096,25976919.039577883
69,100,21.27101202286325,19398312.12437037
70,100,23.824781148148453,21727247.415865462
71,100,27.277795198666677,24876258.10937606
72,100,20.559645346486366,18749574.170181707
73,100,35.33729222895823,32226197.02112075
74,100,31.980472786278096,29164911.962174173
75,100,27.592905463985527,25163626.066936243
76,100,27.240356527343224,24842115.538675927
77,100,39.34908407204009,35884790.71033768
78,100,26.73104191336466,24377640.983312037
79,100,21.387087000215473,19504167.860716503
80,100,32.530166405753675,29666210.55539112
81,100,20.433872076604143,18634873.978979915
82,100,33.01544151693848,30108762.045787215
83,100,24.263973028160546,22127772.842761293
84,100,21.072254542242856,19217053.252343796
85,100,25.556709922786077,23306697.18118399
86,100,28.02849702839579,25560868.150015824
87,100,28.919310544696977,26373254.444341853
88,100,32.15165650512683,29321024.666415464
89,100,25.73033132921906,23465032.958994612
90,100,36.869484804175826,33623495.362016186
91,100,21.967866987372904,20033815.977804594
92,100,21.6655546129839,19758119.1848568
93,100,26.945232302126602,24572974.050247375
94,100,27.670766744619126,25234632.44042286
95,100,28.557174849661127,26043001.17589696
96,100,20.830139104522612,18996253.65776044
97,100,28.793522599149153,26258540.86952006
98,100,21.016319902694104,19166043.098460916
99,100,23.765898689131106,21673548.96854
