disc_index,point_index,theta_rad,phi_rad,theta_prime_rad,s_m,radial_distance_m,x0_m,y0_m,z0_m,vx_hat,vy_hat,vz_hat,disc_center_x_m,disc_center_y_m,disc_center_z_m,basis_u_x,basis_u_y,basis_u_z,basis_v_x,basis_v_y,basis_v_z
0,0,1.831268604766438,4.187121036645544,3.3485201834116407,0.0040942021447878665,0.015,-0.010843277565276498,-0.010718290428884763,-0.0030502578787430755,0.4845303364077101,0.8360054329170052,0.2575369279033239,-0.007267955046115651,-0.012540081493755078,-0.003863053918549858,0.8651896136755,-0.5014448448115097,0.0,0.12914056484571523,0.22281827515985186,-0.9662684568825157
0,1,1.831268604766438,4.187121036645544,4.472847061662505,0.00421608102228848,0.015,-0.008662322817032955,-0.012951083901333761,9.449010860798331e-05,0.4845303364077101,0.8360054329170052,0.2575369279033239,-0.007267955046115651,-0.012540081493755078,-0.003863053918549858,0.8651896136755,-0.5014448448115097,0.0,0.12914056484571523,0.22281827515985186,-0.9662684568825157
0,2,1.831268604766438,4.187121036645544,0.48337735898331613,0.003881637923650936,0.015,-0.004061388203627269,-0.013861525726977927,-0.005606277138181044,0.4845303364077101,0.8360054329170052,0.2575369279033239,-0.007267955046115651,-0.012540081493755078,-0.003863053918549858,0.8651896136755,-0.5014448448115097,0.0,0.12914056484571523,0.22281827515985186,-0.9662684568825157
0,3,1.831268604766438,4.187121036645544,0.6520431150801158,0.004526540821106561,0.015,-0.003800370307826164,-0.013732202798030042,-0.006517159169631595,0.4845303364077101,0.8360054329170052,0.2575369279033239,-0.007267955046115651,-0.012540081493755078,-0.003863053918549858,0.8651896136755,-0.5014448448115097,0.0,0.12914056484571523,0.22281827515985186,-0.9662684568825157
0,4,1.831268604766438,4.187121036645544,4.7125880698066025,0.0011170636602812918,0.015,-0.0074120208609880925,-0.012789095205955402,-0.002783670560681862,0.4845303364077101,0.8360054329170052,0.2575369279033239,-0.007267955046115651,-0.012540081493755078,-0.003863053918549858,0.8651896136755,-0.5014448448115097,0.0,0.12914056484571523,0.22281827515985186,-0.9662684568825157
0,5,1.831268604766438,4.187121036645544,2.3142482992255324,0.002805634942682931,0.015,-0.008644185891543055,-0.011127671208559377,-0.005858717536991359,0.4845303364077101,0.8360054329170052,0.2575369279033239,-0.007267955046115651,-0.012540081493755078,-0.003863053918549858,0.8651896136755,-0.5014448448115097,0.0,0.12914056484571523,0.22281827515985186,-0.9662684568825157
0,6,1.831268604766438,4.187121036645544,2.0613240877976575,0.0038272591746305903,0.015,-0.00839190849222514,-0.010883755054246033,-0.00712514284538124,0.4845303364077101,0.8360054329170052,0.2575369279033239,-0.007267955046115651,-0.012540081493755078,-0.003863053918549858,0.8651896136755,-0.5014448448115097,0.0,0.12914056484571523,0.22281827515985186,-0.9662684568825157
0,7,1.831268604766438,4.187121036645544,4.628068552064998,0.0037426978686278083,0.015,-0.008022290139337931,-0.013212998638963705,-0.00025945177366083847,0.4845303364077101,0.8360054329170052,0.2575369279033239,-0.007267955046115651,-0.012540081493755078,-0.003863053918549858,0.8651896136755,-0.5014448448115097,0.0,0.12914056484571523,0.22281827515985186,-0.9662684568825157
0,8,1.831268604766438,4.187121036645544,2.0250903963453495,0.0029142269435100767,0.015,-0.008036225522402933,-0.011315330603453482,-0.006393363071647725,0.4845303364077101,0.8360054329170052,0.2575369279033239,-0.007267955046115651,-0.012540081493755078,-0.003863053918549858,0.8651896136755,-0.5014448448115097,0.0,0.12914056484571523,0.22281827515985186,-0.9662684568825157
0,9,1.831268604766438,4.187121036645544,3.5643588065483285,0.0036245885573346426,0.015,-0.010319860656809553,-0.011213926155245102,-0.002426103546575309,0.4845303364077101,0.8360054329170052,0.2575369279033239,-0.007267955046115651,-0.012540081493755078,-0.003863053918549858,0.8651896136755,-0.5014448448115097,0.0,0.12914056484571523,0.22281827515985186,-0.9662684568825157
