disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,16.84188582518653,15359126.197137108
1,25,31.69561310912287,28905131.330995694
2,25,17.998998884032673,16414367.022282436
3,25,13.168889288044106,12009500.275124703
4,25,26.794031761034862,24435085.204793353
5,25,21.92055892973525,19990672.92156136
6,25,16.79346074571605,15314964.461663209
7,25,11.28874727993279,10294885.969407508
8,25,19.231022114309894,17537922.92736605
9,25,20.12637744352638,18354451.173398316
10,25,11.768065096955677,10732004.6458197
11,25,15.784640372310502,14394960.633932285
12,25,29.984989596868232,27345111.11275995
13,25,24.842827659623875,22655665.11247059
14,25,10.730674521247805,9785945.936397148
15,25,10.426913506026093,9508928.040955557
16,25,26.5398570336678,24203288.020423688
17,25,19.976584674372898,18217846.15964111
18,25,41.92533181574303,38234225.60268501
19,25,10.87887212351706,9921096.221762618
20,25,29.97301830390169,27334193.772426184
21,25,44.602893274284355,40676054.55041636
22,25,12.048250521276145,10987522.545382993
23,25,25.592665826798065,23339487.527406763
24,25,16.853545380113506,15369759.244848313
