disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,30,44.686151144132054,40751982.39740267
1,30,87.98115761612267,80235296.49959923
2,30,69.9611546379156,63801774.58359351
3,30,44.14553342997844,40258960.666803144
4,30,72.47882938794444,66097793.248629816
5,30,46.219063403260876,42149937.06123779
6,30,74.83848959120326,68249708.96759371
7,30,82.41934573704705,75163146.53835744
8,30,89.44448454432194,81569792.12503983
9,30,51.963138077932825,47388303.40155162
10,30,60.29264959492407,54984484.724586956
11,30,77.82235716188626,70970876.8373538
12,30,51.11010839478312,46610374.45170641
13,30,48.509122143506616,44238379.02999229
14,30,91.08647306073865,83067219.97247122
15,30,50.94713065520992,46461745.27232524
16,30,43.81048982790453,39953414.303455815
17,30,89.05950058252645,81218702.15124083
18,30,51.98470659061117,47407973.02237376
19,30,80.52371046166078,73434402.99261616
20,30,56.785911740518486,51786480.07088324
21,30,98.50303727424881,89830829.87262395
22,30,75.69557315729932,69031334.89653069
23,30,56.121824330484024,51180858.91642821
24,30,51.844412157292666,47280030.11096462
25,30,79.86629592118238,72834867.22828148
26,30,35.62233242293721,32486142.27642182
27,30,55.08612462901851,50236342.216679715
28,30,53.8762535716034,49132988.20715944
29,30,85.67550158929416,78132630.4293727
