disc_index,point_index,theta_rad,phi_rad,theta_prime_rad,s_m,radial_distance_m,capture_velocity_m_per_s,velocity_resolution_m_per_s,trapped_velocity_lower_m_per_s,untrapped_velocity_upper_m_per_s,lower_classification,upper_classification,lower_entered_trap_core,upper_entered_trap_core,lower_core_entry_count,upper_core_entry_count,x0_m,y0_m,z0_m,vx_hat,vy_hat,vz_hat
0,0,1.457732450100625,1.2321308014259056,1.827742438217883,0.009384522984768127,0.014999999999999998,25.0,0.15625,25.0,25.15625,bounded_core_residence,escaped,True,False,1,0,0.0075412323873708074,0.014231192179924966,-0.007326135056723521,-0.3301074616281862,-0.9371766124472372,-0.11282313973346286
0,1,1.457732450100625,1.2321308014259056,3.8153963609818535,0.008950474226866317,0.014999999999999998,20.46875,0.15625,20.46875,20.625,bounded_core_residence,escaped,True,False,1,0,0.011339372210216313,0.011139613427434112,0.007241452855007884,-0.3301074616281862,-0.9371766124472372,-0.11282313973346286
0,2,1.457732450100625,1.2321308014259056,1.5816530479606417,0.011915412058105462,0.014999999999999998,19.84375,0.15625,19.84375,20.0,bounded_core_residence,escaped,True,False,1,0,0.005520224006993471,0.015282571911274218,-0.010146288346178136,-0.3301074616281862,-0.9371766124472372,-0.11282313973346286
0,3,1.457732450100625,1.2321308014259056,2.8881218146580228,0.009286699447567708,0.014999999999999998,17.65625,0.15625,17.65625,17.8125,bounded_core_residence,escaped,True,False,1,0,0.013518231114743155,0.011318739724332973,-0.0006215667386943184,-0.3301074616281862,-0.9371766124472372,-0.11282313973346286
0,4,1.457732450100625,1.2321308014259056,1.3750346880527706,0.00936877971337152,0.014999999999999998,28.125,0.15625,28.125,28.28125,bounded_core_residence,escaped,True,False,1,0,0.003577231328018333,0.015641021171328262,-0.00743881079619498,-0.3301074616281862,-0.9371766124472372,-0.11282313973346286
0,5,1.457732450100625,1.2321308014259056,4.408657018303798,0.006780070336953952,0.014999999999999998,26.40625,0.15625,26.40625,26.5625,bounded_core_residence,escaped,True,False,1,0,0.006621731514300408,0.012695479935768276,0.008120764417656062,-0.3301074616281862,-0.9371766124472372,-0.11282313973346286
0,6,1.457732450100625,1.2321308014259056,4.466857415209028,0.004273351592213325,0.014999999999999998,29.84375,0.15625,29.84375,30.0,bounded_core_residence,escaped,True,False,1,0,0.005775968418936974,0.013271444000428994,0.005811066752119796,-0.3301074616281862,-0.9371766124472372,-0.11282313973346286
0,7,1.457732450100625,1.2321308014259056,3.6319650499248723,0.010860947045753987,0.014999999999999998,16.875,0.15625,16.875,17.03125,bounded_core_residence,escaped,True,False,1,0,0.013796736298744821,0.010330231700075534,0.006774699348039276,-0.3301074616281862,-0.9371766124472372,-0.11282313973346286
0,8,1.457732450100625,1.2321308014259056,6.123345430767714,0.008396584037313021,0.014999999999999998,31.25,0.15625,31.25,31.40625,bounded_core_residence,escaped,True,False,1,0,-0.0029171754917173935,0.016669463338515947,0.003020215663169752,-0.3301074616281862,-0.9371766124472372,-0.11282313973346286
0,9,1.457732450100625,1.2321308014259056,3.466531775867146,0.008171150242325106,0.014999999999999998,20.9375,0.15625,20.9375,21.09375,bounded_core_residence,escaped,True,False,1,0,0.012157544208025412,0.011207419326675964,0.004284339756439427,-0.3301074616281862,-0.9371766124472372,-0.11282313973346286
0,10,1.457732450100625,1.2321308014259056,6.1004348568114235,0.009805408172979112,0.014999999999999998,30.15625,0.15625,30.15625,30.3125,bounded_core_residence,escaped,True,False,1,0,-0.004209622888454074,0.01707141039055657,0.003462954208898271,-0.3301074616281862,-0.9371766124472372,-0.11282313973346286
0,11,1.457732450100625,1.2321308014259056,2.9888010024663316,0.011991219331984245,0.014999999999999998,14.53125,0.15625,14.53125,14.6875,bounded_core_residence,escaped,True,False,1,0,0.01619836214030203,0.01031444399090893,-0.00012103800140887385,-0.3301074616281862,-0.9371766124472372,-0.11282313973346286
0,12,1.457732450100625,1.2321308014259056,0.7516918299293118,0.008136560169195855,0.014999999999999998,31.71875,0.15625,31.71875,31.875,bounded_core_residence,escaped,True,False,1,0,-0.0004465329077893831,0.01662369693609324,-0.003828435702232673,-0.3301074616281862,-0.9371766124472372,-0.11282313973346286
0,13,1.457732450100625,1.2321308014259056,0.8156720429478449,0.011003480952367821,0.014999999999999998,21.5625,0.15625,21.5625,21.71875,bounded_core_residence,escaped,True,False,1,0,-0.0018612393224789227,0.017415827328064626,-0.006269078060816996,-0.3301074616281862,-0.9371766124472372,-0.11282313973346286
0,14,1.457732450100625,1.2321308014259056,4.342712506600791,0.00910614588083791,0.014999999999999998,22.8125,0.15625,22.8125,22.96875,bounded_core_residence,escaped,True,False,1,0,0.007736634256951818,0.01206099419842536,0.010129106679407154,-0.3301074616281862,-0.9371766124472372,-0.11282313973346286
0,15,1.457732450100625,1.2321308014259056,1.1479125477268195,0.006002621039828125,0.014999999999999998,31.71875,0.15625,31.71875,31.875,bounded_core_residence,escaped,True,False,1,0,0.0028332869730493863,0.015458567794944096,-0.0037465485456955085,-0.3301074616281862,-0.9371766124472372,-0.11282313973346286
0,16,1.457732450100625,1.2321308014259056,6.013249811893112,0.005752939755413158,0.014999999999999998,32.65625,0.15625,32.65625,32.8125,bounded_core_residence,escaped,True,False,1,0,-0.000335566494228748,0.015736475298295447,0.0032166840291675157,-0.3301074616281862,-0.9371766124472372,-0.11282313973346286
0,17,1.457732450100625,1.2321308014259056,0.11339549664687432,0.008342107740171254,0.014999999999999998,31.875,0.15625,31.875,32.03125,bounded_core_residence,escaped,True,False,1,0,-0.0028307400663788876,0.016911785496670575,0.0007544425358005123,-0.3301074616281862,-0.9371766124472372,-0.11282313973346286
0,18,1.457732450100625,1.2321308014259056,3.5394254960495157,0.010237355989069944,0.014999999999999998,17.5,0.15625,17.5,17.65625,bounded_core_residence,escaped,True,False,1,0,0.013704713885099373,0.010500066860393448,0.005633193668051714,-0.3301074616281862,-0.9371766124472372,-0.11282313973346286
0,19,1.457732450100625,1.2321308014259056,4.35560878643774,0.010419433648110652,0.014999999999999998,20.9375,0.15625,20.9375,21.09375,bounded_core_residence,escaped,True,False,1,0,0.00801803103324346,0.011809685614223051,0.01139329195581937,-0.3301074616281862,-0.9371766124472372,-0.11282313973346286
0,20,1.457732450100625,1.2321308014259056,4.584765016542169,0.010770603037129253,0.014999999999999998,20.15625,0.15625,20.15625,20.3125,bounded_core_residence,escaped,True,False,1,0,0.005844172089761577,0.012465382098270233,0.01230714392183636,-0.3301074616281862,-0.9371766124472372,-0.11282313973346286
0,21,1.457732450100625,1.2321308014259056,0.14215538780527315,0.010995496370890898,0.014999999999999998,26.09375,0.15625,26.09375,26.25,bounded_core_residence,escaped,True,False,1,0,-0.005256323723360913,0.017839594329112158,0.00014448366764939252,-0.3301074616281862,-0.9371766124472372,-0.11282313973346286
0,22,1.457732450100625,1.2321308014259056,4.278136046901158,0.01183878602430233,0.014999999999999998,18.59375,0.15625,18.59375,18.75,bounded_core_residence,escaped,True,False,1,0,0.009247085860703008,0.01125993979912956,0.012363737838290687,-0.3301074616281862,-0.9371766124472372,-0.11282313973346286
