disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,0.5503772220407237,501922.0114122584
1,25,1.0435830565151232,951706.0042195318
2,25,0.4816108389966042,439209.8207313431
3,25,0.9260310758566865,844503.2999382638
4,25,6.64036099727484,6055743.615074763
5,25,0.6122210693677002,558321.1264205679
6,25,2.0991780895171743,1914366.4505160823
7,25,0.7063148263454511,644130.8690339975
8,25,0.3488734101101656,318158.5950840666
9,25,0.5898295802652487,537900.9840186962
10,25,0.707639426994772,645338.8518421523
11,25,0.7303934250975429,666089.5879519553
12,25,1.6818170394846639,1533749.867328434
13,25,1.2412542544162486,1131974.229857442
14,25,0.44620141108905,406917.83885677
15,25,0.9121145931305128,831812.0243513024
16,25,2.892610533631614,2637945.102250687
17,25,4.855648660200561,4428157.352156504
18,25,0.44595904926267227,406696.8145655866
19,25,0.3399485848967445,310019.5114824351
20,25,3.993853762036446,3642234.8768267576
21,25,1.385538557366762,1263555.7427761923
22,25,0.5232094720563512,477146.11013651
23,25,1.983635558299365,1808996.2837466889
24,25,1.097519198847548,1000893.6085810098
