disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,2.2794199866252622,2078739.8510027742
1,25,7.3552194076056505,6707665.890960049
2,25,2.9039611859885124,2648296.4431740837
3,25,1.8752909761555694,1710190.358614833
4,25,97.93419774708033,89312070.97742738
5,25,2.5100661631567958,2289079.9381524716
6,25,57.97841950300533,52873999.44996074
7,25,1.404474700473009,1280824.7478433652
8,25,1.7157095301446201,1564658.4631106877
9,25,4.3793255980725645,3993769.772418256
10,25,6.611821023845508,6029716.30090615
11,25,2.7464671530143794,2504668.184862993
12,25,11.825551973372033,10784430.377636358
13,25,24.18171248583257,22052754.51857987
14,25,1.2171755586279804,1110015.4224463732
15,25,3.8103414088333385,3474878.951199651
16,25,13.401818975141484,12221922.832570028
17,25,99.50532898166998,90744879.81812376
18,25,2.9863710446717637,2723450.9378988617
19,25,1.0769547352074054,982139.6403197454
20,25,36.934737558853115,33683003.26417169
21,25,31.41480005601135,28649041.059080113
22,25,1.1193148860650288,1020770.4034958637
23,25,20.328267035843492,18538566.40600783
24,25,8.613006644017442,7854717.539078147
