disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,78.56075812002095,71644268.9751343
1,25,87.66401712322491,79946077.05569619
2,25,74.39003228889486,67840733.84618056
3,25,88.82027813322173,81000540.84637289
4,25,72.23562990799104,65876005.05089151
5,25,82.6695837276164,75391353.57623705
6,25,57.007965871601456,51988984.55626567
7,25,38.36879461853565,34990805.94031978
8,25,81.29719240340215,74139787.58420663
9,25,61.473541322650775,56061410.7446046
10,25,38.623250271591566,35222859.31768064
11,25,65.923727741601,60119802.75123045
12,25,84.31244938610538,76889581.34215267
13,25,96.17223365143902,87705230.20076632
14,25,40.250635586932916,36706969.62985934
15,25,34.38221574735174,31355205.472954888
16,25,74.59963017003057,68031878.72986108
17,25,53.742787930852714,49011272.88142044
18,25,131.9686411462797,120350121.97976124
19,25,59.81080356695567,54545060.42092089
20,25,85.19106058770814,77690839.61356631
21,25,100.17376248130353,91354464.43244956
22,25,44.72314681872469,40785720.972804174
23,25,84.89419518914907,77420110.2446964
24,25,63.498922048226824,57908476.95110093
