disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,0.6214377351528679,566726.3569500095
1,25,1.2613004015449303,1150255.5141929146
2,25,0.6276628995060182,572403.4578335084
3,25,1.1539096416786099,1052319.4368252251
4,25,8.14897598033205,7431540.135023616
5,25,0.6871327393632756,626637.5729897328
6,25,2.735634536443507,2494789.271855021
7,25,0.9335359916667236,851347.4829603853
8,25,0.4460612227168267,406789.99266883725
9,25,0.7224650266356691,658859.2056906648
10,25,1.0385175532287527,947086.4678424933
11,25,0.9448682504448892,861682.0496757212
12,25,1.9258865252603998,1756331.4755764743
13,25,1.6325618926578291,1488831.1436282338
14,25,0.6752658361652095,615815.4319492244
15,25,1.2678977455991451,1156272.0280765963
16,25,3.426083974335203,3124451.5412347317
17,25,5.217190192413222,4757868.7678731615
18,25,0.565718255572451,515912.42035185243
19,25,0.5052009142272589,460723.025738691
20,25,5.054961986358737,4609923.133079714
21,25,1.7755274630822597,1619210.0252324976
22,25,0.7435009762073325,678043.1502620389
23,25,2.659894906620542,2425717.75904167
24,25,1.31893433714289,1202815.35810083
