disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,30,41.105454737820956,37486530.5027032
1,30,82.18237291246557,74947036.8012521
2,30,66.12173836692253,60300380.521098666
3,30,40.83896839381011,37243505.61641907
4,30,67.17759532167217,61263279.82955215
5,30,42.873941240586184,39099319.453764975
6,30,69.78710728050217,63643050.35552676
7,30,78.14119573118805,71261644.85901426
8,30,85.09217879736224,77600663.37604247
9,30,47.82368930675257,43613291.700186074
10,30,55.88064467927995,50960912.72171614
11,30,72.83810719378637,66425440.23644542
12,30,47.48337183713329,43302935.78059208
13,30,44.55178801899245,40629448.60180035
14,30,84.78974801305404,77324858.59798476
15,30,46.625369102052076,42520471.60630741
16,30,40.37376175892375,36819255.7736681
17,30,86.86593538127039,79218258.43030335
18,30,48.13709672565401,43899106.729927436
19,30,66.55214714401848,60692896.10945909
20,30,53.45589366784381,48749636.78932684
21,30,91.04326868912221,83027819.3137319
22,30,70.04584127771058,63879005.41162094
23,30,52.30761556020212,47702453.086281925
24,30,48.11325008604096,43877359.548465915
25,30,75.39034752245784,68752981.32658066
26,30,33.0275860832174,30119837.40445094
27,30,50.91453233206866,46432016.90555333
28,30,49.580526562967286,45215457.00436365
29,30,81.11289582071879,73971716.4726627
