disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,95.78144727999549,87348848.66146469
1,25,89.44216384572705,81567675.74074924
2,25,81.8989162878689,74688535.69788492
3,25,105.75405017630212,96443463.59878048
4,25,86.79291537500376,79151667.10538843
5,25,99.33403428994649,90588665.9110596
6,25,61.51154528388913,56096068.83709553
7,25,44.04587795189461,40168078.857009806
8,25,95.87603525492557,87435109.11108193
9,25,65.64185648078893,59862747.43622027
10,25,46.55596857100095,42457181.098010026
11,25,72.8110832747453,66400795.503236726
12,25,97.05901449030691,88513938.85458028
13,25,129.35832696086692,117969619.8552322
14,25,74.46121016121802,67905645.21862438
15,25,34.724334167627156,31667203.787509263
16,25,90.70836391424626,82722399.55523603
17,25,63.51540367920041,57923507.5392836
18,25,169.82435255646163,154873016.55739075
19,25,71.9051578586869,65574627.76080811
20,25,94.52500978999304,86203027.92808205
21,25,114.29526649153384,104232711.2296192
22,25,54.98653562954094,50145521.032716155
23,25,98.57793193626634,89899130.80859745
24,25,78.6074394912624,71686840.51845166
