disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,0.020088362088411207,18319.782690147484
1,25,0.07895942435472292,72007.83663453312
2,25,0.01543367681983656,14074.895912618149
3,25,0.03600243078172466,32832.77677570162
4,25,2.026181639088229,1847796.6075829011
5,25,0.019418580182868555,17708.96838356881
6,25,0.2173528381045778,198217.09423785078
7,25,0.025841898070447237,23566.777364325062
8,25,0.012055122821111545,10993.789807940884
9,25,0.0368298319825065,33587.33357476663
10,25,0.055282343990839616,50415.286425886094
11,25,0.0376899783071253,34371.75261696599
12,25,0.08947331209933897,81596.08170211317
13,25,0.049735673120650255,45356.94445910821
14,25,0.013311559309092153,12139.60962751968
15,25,0.07409764537699973,67574.08867800867
16,25,0.13943413968723772,127158.35802917331
17,25,2.8971342715931723,2642070.5703221094
18,25,0.017551199408686873,16005.99181274608
19,25,0.010551849604633002,9622.864765441112
20,25,0.25346944076900857,231153.99120370505
21,25,0.7152163365758804,652248.6903037399
22,25,0.013402079050741637,12222.160011114343
23,25,0.1330205113982479,121309.38557474615
24,25,0.08730820773829714,79621.59312901746
