velocity_m_per_s,captured_count,launched_count,capture_fraction,capture_cross_section_m2
0.0,250,250,1.0,0.0004523893421169302
0.25,245,250,0.98,0.0004433415552745916
0.5,245,250,0.98,0.0004433415552745916
0.75,245,250,0.98,0.0004433415552745916
1.0,244,250,0.976,0.0004415319979061239
1.25,243,250,0.972,0.00043972244053765613
1.5,242,250,0.968,0.00043791288316918843
1.75,241,250,0.964,0.0004361033258007207
2.0,240,250,0.96,0.000434293768432253
2.25,239,250,0.956,0.0004324842110637852
2.5,238,250,0.952,0.0004306746536953175
2.75,237,250,0.948,0.0004288650963268498
3.0,234,250,0.936,0.00042343642422144667
3.25,228,250,0.912,0.00041257908001064036
3.5,225,250,0.9,0.0004071504079052372
3.75,222,250,0.888,0.000401721735799834
4.0,214,250,0.856,0.00038724527685209223
4.25,206,250,0.824,0.00037276881790435047
4.5,199,250,0.796,0.00036010191632507646
4.75,193,250,0.772,0.00034924457211427015
5.0,188,250,0.752,0.0003401967852719315
5.25,179,250,0.716,0.000323910768955722
5.5,172,250,0.688,0.00031124386737644796
5.75,161,250,0.644,0.00029133873632330304
6.0,157,250,0.628,0.0002841005068494322
6.25,152,250,0.608,0.0002750527200070936
6.5,144,250,0.576,0.00026057626105935176
6.75,138,250,0.552,0.0002497189168485455
7.0,134,250,0.536,0.0002424806873746746
7.25,131,250,0.524,0.00023705201526927144
7.5,124,250,0.496,0.00022438511368999737
7.75,116,250,0.464,0.00020990865474225563
8.0,111,250,0.444,0.000200860867899917
8.25,108,250,0.432,0.00019543219579451384
8.5,100,250,0.4,0.00018095573684677208
8.75,93,250,0.372,0.00016828883526749804
9.0,86,250,0.344,0.00015562193368822398
9.25,79,250,0.316,0.00014295503210894994
9.5,76,250,0.304,0.0001375263600035468
9.75,69,250,0.276,0.00012485945842427275
10.0,68,250,0.272,0.00012304990105580502
10.25,65,250,0.26,0.00011762122895040185
10.5,62,250,0.248,0.00011219255684499869
10.75,60,250,0.24,0.00010857344210806324
11.0,60,250,0.24,0.00010857344210806324
11.25,57,250,0.228,0.00010314477000266009
11.5,54,250,0.216,9.771609789725692e-05
11.75,52,250,0.208,9.409698316032148e-05
12.0,51,250,0.204,9.228742579185375e-05
12.25,47,250,0.188,8.504919631798287e-05
12.5,44,250,0.176,7.962052421257972e-05
12.75,43,250,0.172,7.781096684411199e-05
13.0,41,250,0.164,7.419185210717656e-05
13.25,41,250,0.164,7.419185210717656e-05
13.5,39,250,0.156,7.057273737024111e-05
13.75,39,250,0.156,7.057273737024111e-05
14.0,38,250,0.152,6.87631800017734e-05
14.25,37,250,0.148,6.695362263330567e-05
14.5,37,250,0.148,6.695362263330567e-05
14.75,35,250,0.14,6.333450789637024e-05
15.0,35,250,0.14,6.333450789637024e-05
15.25,34,250,0.136,6.152495052790251e-05
15.5,34,250,0.136,6.152495052790251e-05
15.75,34,250,0.136,6.152495052790251e-05
16.0,34,250,0.136,6.152495052790251e-05
16.25,33,250,0.132,5.971539315943479e-05
16.5,33,250,0.132,5.971539315943479e-05
16.75,33,250,0.132,5.971539315943479e-05
17.0,32,250,0.128,5.7905835790967064e-05
17.25,32,250,0.128,5.7905835790967064e-05
17.5,32,250,0.128,5.7905835790967064e-05
17.75,32,250,0.128,5.7905835790967064e-05
18.0,30,250,0.12,5.428672105403162e-05
18.25,30,250,0.12,5.428672105403162e-05
18.5,27,250,0.108,4.885804894862846e-05
18.75,26,250,0.104,4.704849158016074e-05
19.0,25,250,0.1,4.523893421169302e-05
19.25,25,250,0.1,4.523893421169302e-05
19.5,25,250,0.1,4.523893421169302e-05
19.75,25,250,0.1,4.523893421169302e-05
20.0,25,250,0.1,4.523893421169302e-05
20.25,23,250,0.092,4.161981947475758e-05
20.5,23,250,0.092,4.161981947475758e-05
20.75,23,250,0.092,4.161981947475758e-05
21.0,23,250,0.092,4.161981947475758e-05
21.25,23,250,0.092,4.161981947475758e-05
21.5,23,250,0.092,4.161981947475758e-05
21.75,22,250,0.088,3.981026210628986e-05
22.0,22,250,0.088,3.981026210628986e-05
22.25,21,250,0.084,3.800070473782214e-05
22.5,20,250,0.08,3.619114736935442e-05
22.75,19,250,0.076,3.43815900008867e-05
23.0,19,250,0.076,3.43815900008867e-05
23.25,19,250,0.076,3.43815900008867e-05
23.5,18,250,0.072,3.257203263241897e-05
23.75,17,250,0.068,3.0762475263951256e-05
24.0,16,250,0.064,2.8952917895483532e-05
24.25,15,250,0.06,2.714336052701581e-05
24.5,15,250,0.06,2.714336052701581e-05
24.75,15,250,0.06,2.714336052701581e-05
