disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,15,36.21036906452221,33022408.172081675
1,15,79.55823260976038,72553925.81079708
2,15,114.96028950291006,104839185.61507386
3,15,92.22596383221692,84106389.97642854
4,15,95.11430371145569,86740440.41269913
5,15,56.26471504779673,51311169.5349887
6,15,64.33818352151582,58673849.84428156
7,15,92.37975938025892,84246645.36442092
8,15,93.79537219540487,85537627.62732142
9,15,69.7277423463569,63588911.910183646
10,15,55.58100074702055,50687649.441252865
11,15,49.97280154999667,45573196.10153496
12,15,84.47765925016162,77040246.12977739
13,15,81.58601646564222,74403183.57600708
14,15,121.44887694012151,110756517.8143132
