disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,0.43573315861384576,397371.2113294828
1,25,0.8774147875913008,800167.1896917627
2,25,0.38018986233971414,346717.9468593257
3,25,0.7351499890784547,670427.3840399876
4,25,5.558670434801029,5069285.089721147
5,25,0.5053070221747024,460819.79194244154
6,25,1.7068400785109068,1556569.8779988065
7,25,0.567318498620692,517371.7780021262
8,25,0.2821154764396201,257278.02989387594
9,25,0.4907426134053152,447537.6337211113
10,25,0.5425828651075926,494813.86966352013
11,25,0.5790459251487113,528066.7218986187
12,25,1.3924911886671825,1269896.2644169237
13,25,0.9338501121808768,851633.9483044724
14,25,0.319859485427559,291699.0563305167
15,25,0.7583824220427957,691614.433606148
16,25,2.434266979204299,2219954.1143551525
17,25,4.437830792987226,4047124.1699726307
18,25,0.3545212978888583,323309.2428227232
19,25,0.2514831257337837,229342.55134418135
20,25,3.243148717837076,2957621.9047187
21,25,1.1540188784169572,1052419.0563611283
22,25,0.38444222982232057,350595.9359087635
23,25,1.5347039560311346,1399588.6197421534
24,25,0.9322035508809212,850132.350261365
