disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,83.39273058910646,76050834.58804153
1,25,87.4756281318898,79774273.83115822
2,25,78.48734831986269,71577322.17378198
3,25,89.06757488257243,81226065.58991076
4,25,74.7472084528667,68166464.22067632
5,25,87.68900705237418,79968866.87148316
6,25,62.26348815139265,56781810.65454404
7,25,42.37263226286122,38642145.718438916
8,25,92.76401498139143,84597071.10242972
9,25,69.15909122276813,63070324.83151562
10,25,42.33048339946096,38603707.64097241
11,25,71.90200078128161,65571748.63249758
12,25,86.29471074590677,78697324.41183713
13,25,103.31692689948922,94220904.6552582
14,25,64.4956618147976,58817463.74862282
15,25,41.48695904904389,37834447.174366064
16,25,77.8442996047265,70990887.46752638
17,25,54.82819746613413,50001122.96121568
18,25,129.21413629409676,117838123.73476449
19,25,62.15941859272027,56686903.37981718
20,25,90.5528052031641,82580536.23307753
21,25,97.62841784692954,89033211.93968587
22,25,51.44314904611995,46914094.20409955
23,25,91.6022900094619,83537624.39702886
24,25,72.10646485230893,65758211.686711654
