disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,50,0.47354113446258295,431850.5729844971
1,50,1.0571262511434942,964056.855992821
2,50,0.3176639177470194,289696.7864285718
3,50,0.6498452352415984,592632.8607309281
4,50,0.9391077277856625,856428.6834314128
5,50,0.340104560991462,310161.7554417737
6,50,1.0632183859815174,969612.6392797047
7,50,1.1745174566389494,1071112.9397564563
8,50,1.0462451071091787,954133.6878792866
9,50,1.186875038939762,1082382.5605115052
10,50,0.38590383779394866,351928.86391456943
11,50,0.7217140404274094,658174.3363081802
12,50,0.5521940597772459,503578.8947544572
13,50,3.6528376150528388,3331241.7914235867
14,50,0.855531457935214,780210.4683785978
15,50,0.6744382301832574,615060.6883979235
16,50,0.6434556271357629,586805.7937227304
17,50,1.5928753055276168,1452638.5636289655
18,50,0.8676381788900525,791251.3136205722
19,50,0.7209084212877236,657439.6438775524
20,50,0.8634750263655996,787454.6850443722
21,50,0.46077575401315474,420209.0566298366
22,50,1.1469740826100403,1045994.4843770524
23,50,1.3309247734810343,1213750.156423764
24,50,1.4180920575958011,1293243.2328450668
25,50,0.5507176937466653,502232.5079892089
26,50,0.40174482902805686,366375.21428042674
27,50,1.0840475297151224,988607.985199003
28,50,0.7327922525847608,668277.2226671984
29,50,0.3830824829243892,349355.90112772596
30,50,0.5657449514311896,515936.7659071877
31,50,1.0437748852701074,951880.9443709272
32,50,0.45095608119456027,411253.9078061912
33,50,0.49850158292911584,454613.5035680365
34,50,1.0595302396743336,966249.1973734052
35,50,2.8089811603107933,2561678.458957031
36,50,1.840662002949359,1678610.1202096974
37,50,1.0487095742440653,956381.1833276178
38,50,0.8245529802010791,751959.3358241761
39,50,1.4063101143203436,1282498.5718555804
40,50,1.0085671593396843,919772.9066314185
41,50,1.7897472905026053,1632177.939046756
42,50,1.1809781127308177,1077004.7996859965
43,50,1.0878841523091185,992106.8315398237
44,50,0.431342597289773,393367.1950243814
45,50,1.3684584712807983,1247979.3874692367
46,50,0.6055895938639118,552273.486020133
47,50,1.0557698318751263,962819.8558768402
48,50,0.4705785093891728,429148.77742255
49,50,5.698946768478007,5197211.494981203
