disc_index,point_index,base_timeout_detected,base_evaluation_timeout_count,base_evaluation_timeout_speeds_m_per_s_json,accepted_max_simulation_time_s,accepted_coarse_time_step_s,accepted_time_step_s,adaptive_audit_level_count,adaptive_audit_evidence_json,accepted_trapped_velocity_lower_m_per_s,accepted_untrapped_velocity_upper_m_per_s,accepted_lower_classification,accepted_upper_classification,base_capture_velocity_m_per_s,coarse_capture_velocity_m_per_s,fine_capture_velocity_m_per_s,coarse_lower_classification,coarse_upper_classification,fine_lower_classification,fine_upper_classification,timeout_node_coarse_results_json,timeout_node_fine_results_json,coarse_evaluation_timeout_count,coarse_evaluation_timeout_speeds_m_per_s_json,fine_evaluation_timeout_count,fine_evaluation_timeout_speeds_m_per_s_json,timeout_resolution_status,timeout_resolution_reason,zero_threshold_audit_status,zero_threshold_audit_reason,velocity_resolved_override
4,0,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,1.5,escaped,escaped,0.0,0.0,0.0,escaped,bounded_core_residence,escaped,bounded_core_residence,[],[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
4,1,True,4,"[3.8671875,4.140625,4.6875,5.0]",0.2,5e-06,2.5e-06,0,[],6.171875,6.40625,two_core_entries,escaped,3.73046875,6.171875,6.171875,two_core_entries,escaped,two_core_entries,escaped,"[{""speed_m_per_s"":3.8671875,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":4.140625,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":4.6875,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":5.0,""trapped"":true,""termination_reason"":""two_core_entries""}]","[{""speed_m_per_s"":3.8671875,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":4.140625,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":4.6875,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":5.0,""trapped"":true,""termination_reason"":""two_core_entries""}]",0,[],0,[],dual_step_research_recovered_boundary,targeted timeout-node or endpoint evidence changed or remained non-definitive; complete timeout-free 200 ms coarse/fine searches recovered compatible brackets,not_applicable,positive scalar capture threshold,False
4,2,True,4,"[5.0,7.1484375,7.421875,7.96875]",0.2,5e-06,2.5e-06,0,[],7.8125,8.046875,bounded_core_residence,escaped,7.01171875,7.8125,7.8125,bounded_core_residence,escaped,bounded_core_residence,escaped,"[{""speed_m_per_s"":5.0,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":7.1484375,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":7.421875,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":7.96875,""trapped"":true,""termination_reason"":""bounded_core_residence""}]","[{""speed_m_per_s"":5.0,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":7.1484375,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":7.421875,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":7.96875,""trapped"":true,""termination_reason"":""bounded_core_residence""}]",0,[],0,[],dual_step_research_recovered_boundary,targeted timeout-node or endpoint evidence changed or remained non-definitive; complete timeout-free 200 ms coarse/fine searches recovered compatible brackets,not_applicable,positive scalar capture threshold,False
4,3,True,1,[0.0],0.2,5e-06,2.5e-06,0,[],3.25,3.5,two_core_entries,escaped,0.0,3.25,3.25,two_core_entries,two_core_entries,two_core_entries,two_core_entries,[],[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
4,4,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,0.25,escaped,escaped,0.0,0.0,0.0,escaped,escaped,escaped,escaped,[],[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
4,5,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,1.25,escaped,escaped,0.0,0.0,0.0,escaped,bounded_core_residence,escaped,bounded_core_residence,[],[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
4,6,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,0.25,escaped,escaped,0.0,0.0,0.0,escaped,escaped,escaped,escaped,[],[],0,[],0,[],zero_threshold_confirmed_zero_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",confirmed_zero_capture,dual-timestep direct velocity scan contains no capture,False
4,7,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,2.0,escaped,escaped,0.0,0.0,0.0,escaped,two_core_entries,escaped,two_core_entries,[],[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
4,8,True,5,"[1.689453125,1.8359375,2.421875,2.5,3.59375]",0.2,5e-06,2.5e-06,0,[],4.140625,4.27734375,two_core_entries,escaped,1.54296875,4.140625,4.140625,two_core_entries,escaped,two_core_entries,escaped,"[{""speed_m_per_s"":1.689453125,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":1.8359375,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":2.421875,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":2.5,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":3.59375,""trapped"":true,""termination_reason"":""bounded_core_residence""}]","[{""speed_m_per_s"":1.689453125,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":1.8359375,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":2.421875,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":2.5,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":3.59375,""trapped"":true,""termination_reason"":""bounded_core_residence""}]",0,[],0,[],dual_step_research_recovered_boundary,targeted timeout-node or endpoint evidence changed or remained non-definitive; complete timeout-free 200 ms coarse/fine searches recovered compatible brackets,not_applicable,positive scalar capture threshold,False
4,9,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,0.25,escaped,escaped,0.0,0.0,0.0,escaped,escaped,escaped,escaped,[],[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
4,10,True,1,[0.0],0.2,5e-06,2.5e-06,0,[],2.0,2.25,bounded_core_residence,escaped,0.0,2.0,2.0,two_core_entries,two_core_entries,two_core_entries,two_core_entries,[],[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
4,11,True,4,"[4.00390625,4.140625,4.6875,5.0]",0.2,5e-06,2.5e-06,0,[],6.640625,6.875,two_core_entries,escaped,3.8671875,6.640625,6.640625,two_core_entries,escaped,two_core_entries,escaped,"[{""speed_m_per_s"":4.00390625,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":4.140625,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":4.6875,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":5.0,""trapped"":true,""termination_reason"":""two_core_entries""}]","[{""speed_m_per_s"":4.00390625,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":4.140625,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":4.6875,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":5.0,""trapped"":true,""termination_reason"":""two_core_entries""}]",0,[],0,[],dual_step_research_recovered_boundary,targeted timeout-node or endpoint evidence changed or remained non-definitive; complete timeout-free 200 ms coarse/fine searches recovered compatible brackets,not_applicable,positive scalar capture threshold,False
4,12,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,2.0,escaped,escaped,0.0,0.0,0.0,escaped,two_core_entries,escaped,two_core_entries,[],[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
4,13,True,5,"[1.689453125,1.8359375,2.421875,2.5,3.59375]",0.2,5e-06,2.5e-06,0,[],3.8671875,4.00390625,two_core_entries,escaped,1.54296875,3.8671875,3.8671875,two_core_entries,escaped,two_core_entries,escaped,"[{""speed_m_per_s"":1.689453125,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":1.8359375,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":2.421875,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":2.5,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":3.59375,""trapped"":true,""termination_reason"":""bounded_core_residence""}]","[{""speed_m_per_s"":1.689453125,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":1.8359375,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":2.421875,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":2.5,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":3.59375,""trapped"":true,""termination_reason"":""bounded_core_residence""}]",0,[],0,[],dual_step_research_recovered_boundary,targeted timeout-node or endpoint evidence changed or remained non-definitive; complete timeout-free 200 ms coarse/fine searches recovered compatible brackets,not_applicable,positive scalar capture threshold,False
4,14,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],3.25,3.5,bounded_core_residence,escaped,0.0,3.25,3.25,bounded_core_residence,bounded_core_residence,bounded_core_residence,bounded_core_residence,[],[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
4,15,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],7.5,7.75,two_core_entries,escaped,0.0,7.5,7.5,bounded_core_residence,bounded_core_residence,bounded_core_residence,bounded_core_residence,[],[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
4,16,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,1.0,escaped,escaped,0.0,0.0,0.0,escaped,two_core_entries,escaped,two_core_entries,[],[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
4,17,True,1,[0.0],0.2,5e-06,2.5e-06,0,[],4.75,5.0,bounded_core_residence,escaped,0.0,4.75,4.75,two_core_entries,bounded_core_residence,two_core_entries,bounded_core_residence,[],[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
4,18,True,4,"[2.63671875,2.7734375,3.046875,3.59375]",0.2,5e-06,2.5e-06,0,[],3.18359375,3.3203125,two_core_entries,escaped,2.5,3.18359375,3.18359375,two_core_entries,escaped,two_core_entries,escaped,"[{""speed_m_per_s"":2.63671875,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":2.7734375,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":3.046875,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":3.59375,""trapped"":false,""termination_reason"":""escaped""}]","[{""speed_m_per_s"":2.63671875,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":2.7734375,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":3.046875,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":3.59375,""trapped"":false,""termination_reason"":""escaped""}]",0,[],0,[],dual_step_research_recovered_boundary,targeted timeout-node or endpoint evidence changed or remained non-definitive; complete timeout-free 200 ms coarse/fine searches recovered compatible brackets,not_applicable,positive scalar capture threshold,False
4,19,True,1,[1.689453125],0.2,5e-06,2.5e-06,0,[],1.689453125,1.8359375,two_core_entries,escaped,1.54296875,1.689453125,1.689453125,two_core_entries,escaped,two_core_entries,escaped,"[{""speed_m_per_s"":1.689453125,""trapped"":true,""termination_reason"":""two_core_entries""}]","[{""speed_m_per_s"":1.689453125,""trapped"":true,""termination_reason"":""two_core_entries""}]",0,[],0,[],dual_step_research_recovered_boundary,targeted timeout-node or endpoint evidence changed or remained non-definitive; complete timeout-free 200 ms coarse/fine searches recovered compatible brackets,not_applicable,positive scalar capture threshold,False
4,20,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,4.5,escaped,escaped,0.0,0.0,0.0,escaped,two_core_entries,escaped,two_core_entries,[],[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
4,21,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],1.0,1.25,bounded_core_residence,escaped,0.0,1.0,1.0,two_core_entries,bounded_core_residence,two_core_entries,bounded_core_residence,[],[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
4,22,True,3,"[5.703125,5.9375,6.875]",0.2,5e-06,2.5e-06,0,[],8.046875,8.28125,two_core_entries,escaped,5.46875,8.046875,8.046875,two_core_entries,escaped,two_core_entries,escaped,"[{""speed_m_per_s"":5.703125,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":5.9375,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":6.875,""trapped"":true,""termination_reason"":""bounded_core_residence""}]","[{""speed_m_per_s"":5.703125,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":5.9375,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":6.875,""trapped"":true,""termination_reason"":""bounded_core_residence""}]",0,[],0,[],dual_step_research_recovered_boundary,targeted timeout-node or endpoint evidence changed or remained non-definitive; complete timeout-free 200 ms coarse/fine searches recovered compatible brackets,not_applicable,positive scalar capture threshold,False
4,23,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,1.5,escaped,escaped,0.0,0.0,0.0,escaped,two_core_entries,escaped,two_core_entries,[],[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
4,24,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],5.25,5.5,two_core_entries,escaped,0.0,5.25,5.25,bounded_core_residence,bounded_core_residence,bounded_core_residence,bounded_core_residence,[],[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
5,0,True,1,[0.0],0.2,5e-06,2.5e-06,0,[],1.5,1.75,two_core_entries,escaped,0.0,1.5,1.5,two_core_entries,two_core_entries,two_core_entries,two_core_entries,[],[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
5,1,True,1,[0.0],0.2,5e-06,2.5e-06,0,[],1.75,2.0,bounded_core_residence,escaped,0.0,1.75,1.75,two_core_entries,two_core_entries,two_core_entries,two_core_entries,[],[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
5,2,True,3,"[1.0791015625,1.23046875,1.25]",0.2,5e-06,2.5e-06,0,[],1.54296875,1.689453125,two_core_entries,escaped,0.927734375,1.54296875,1.54296875,two_core_entries,escaped,two_core_entries,escaped,"[{""speed_m_per_s"":1.0791015625,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":1.23046875,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":1.25,""trapped"":true,""termination_reason"":""bounded_core_residence""}]","[{""speed_m_per_s"":1.0791015625,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":1.23046875,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":1.25,""trapped"":true,""termination_reason"":""bounded_core_residence""}]",0,[],0,[],dual_step_research_recovered_boundary,targeted timeout-node or endpoint evidence changed or remained non-definitive; complete timeout-free 200 ms coarse/fine searches recovered compatible brackets,not_applicable,positive scalar capture threshold,False
5,3,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.75,1.0,bounded_core_residence,escaped,0.0,0.75,0.75,bounded_core_residence,bounded_core_residence,bounded_core_residence,bounded_core_residence,[],[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
5,4,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.75,1.0,two_core_entries,escaped,0.0,0.75,0.75,two_core_entries,bounded_core_residence,two_core_entries,bounded_core_residence,[],[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
5,5,True,1,[1.54296875],0.2,5e-06,2.5e-06,0,[],1.54296875,1.689453125,two_core_entries,escaped,1.396484375,1.54296875,1.54296875,two_core_entries,escaped,two_core_entries,escaped,"[{""speed_m_per_s"":1.54296875,""trapped"":true,""termination_reason"":""two_core_entries""}]","[{""speed_m_per_s"":1.54296875,""trapped"":true,""termination_reason"":""two_core_entries""}]",0,[],0,[],dual_step_research_recovered_boundary,targeted timeout-node or endpoint evidence changed or remained non-definitive; complete timeout-free 200 ms coarse/fine searches recovered compatible brackets,not_applicable,positive scalar capture threshold,False
5,6,True,1,[0.0],0.2,5e-06,2.5e-06,0,[],1.25,1.5,two_core_entries,escaped,0.0,1.25,1.25,two_core_entries,two_core_entries,two_core_entries,two_core_entries,[],[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
5,7,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],1.0,1.25,bounded_core_residence,escaped,0.0,1.0,1.0,bounded_core_residence,bounded_core_residence,bounded_core_residence,bounded_core_residence,[],[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
5,8,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,1.5,escaped,escaped,0.0,0.0,0.0,escaped,two_core_entries,escaped,two_core_entries,[],[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
5,9,True,1,[0.0],0.2,5e-06,2.5e-06,0,[],1.75,2.0,two_core_entries,escaped,0.0,1.75,1.75,two_core_entries,two_core_entries,two_core_entries,two_core_entries,[],[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
5,10,True,3,"[0.927734375,1.23046875,1.25]",0.2,5e-06,2.5e-06,0,[],1.396484375,1.54296875,two_core_entries,escaped,0.7763671875,1.396484375,1.396484375,two_core_entries,escaped,two_core_entries,escaped,"[{""speed_m_per_s"":0.927734375,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":1.23046875,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":1.25,""trapped"":true,""termination_reason"":""two_core_entries""}]","[{""speed_m_per_s"":0.927734375,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":1.23046875,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":1.25,""trapped"":true,""termination_reason"":""two_core_entries""}]",0,[],0,[],dual_step_research_recovered_boundary,targeted timeout-node or endpoint evidence changed or remained non-definitive; complete timeout-free 200 ms coarse/fine searches recovered compatible brackets,not_applicable,positive scalar capture threshold,False
5,11,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],1.25,1.5,bounded_core_residence,escaped,0.0,1.25,1.25,two_core_entries,two_core_entries,two_core_entries,two_core_entries,[],[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
5,12,True,1,[0.0],0.2,5e-06,2.5e-06,0,[],1.25,1.5,bounded_core_residence,escaped,0.0,1.25,1.25,two_core_entries,two_core_entries,two_core_entries,two_core_entries,[],[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
5,13,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],1.25,1.5,bounded_core_residence,escaped,0.0,1.25,1.25,bounded_core_residence,bounded_core_residence,bounded_core_residence,bounded_core_residence,[],[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
5,14,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],1.0,1.25,two_core_entries,escaped,0.0,1.0,1.0,two_core_entries,bounded_core_residence,two_core_entries,bounded_core_residence,[],[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
5,15,True,1,[0.0],0.2,5e-06,2.5e-06,0,[],2.0,2.25,two_core_entries,escaped,0.0,2.0,2.0,two_core_entries,two_core_entries,two_core_entries,two_core_entries,[],[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
5,16,True,1,[0.0],0.2,5e-06,2.5e-06,0,[],1.5,1.75,bounded_core_residence,escaped,0.0,1.5,1.5,bounded_core_residence,two_core_entries,bounded_core_residence,two_core_entries,[],[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
5,17,True,1,[0.0],0.2,5e-06,2.5e-06,0,[],1.25,1.5,bounded_core_residence,escaped,0.0,1.25,1.25,two_core_entries,two_core_entries,two_core_entries,two_core_entries,[],[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
5,18,True,1,[0.0],0.2,5e-06,2.5e-06,0,[],1.25,1.5,two_core_entries,escaped,0.0,1.25,1.25,two_core_entries,two_core_entries,two_core_entries,two_core_entries,[],[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
5,19,True,1,[0.0],0.2,5e-06,2.5e-06,0,[],1.5,1.75,two_core_entries,escaped,0.0,1.5,1.5,bounded_core_residence,two_core_entries,bounded_core_residence,two_core_entries,[],[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
5,20,True,4,"[1.25,1.3818359375,1.533203125,1.8359375]",0.2,5e-06,2.5e-06,0,[],1.689453125,1.8359375,two_core_entries,escaped,1.23046875,1.689453125,1.689453125,two_core_entries,escaped,two_core_entries,escaped,"[{""speed_m_per_s"":1.25,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":1.3818359375,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":1.533203125,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":1.8359375,""trapped"":false,""termination_reason"":""escaped""}]","[{""speed_m_per_s"":1.25,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":1.3818359375,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":1.533203125,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":1.8359375,""trapped"":false,""termination_reason"":""escaped""}]",0,[],0,[],dual_step_research_recovered_boundary,targeted timeout-node or endpoint evidence changed or remained non-definitive; complete timeout-free 200 ms coarse/fine searches recovered compatible brackets,not_applicable,positive scalar capture threshold,False
5,22,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],1.0,1.25,two_core_entries,escaped,0.0,1.0,1.0,two_core_entries,bounded_core_residence,two_core_entries,bounded_core_residence,[],[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
