time_s,x_m,y_m,z_m,vx_m_per_s,vy_m_per_s,vz_m_per_s,fx_n,fy_n,fz_n,kernel_ground_weighted_absorption_rate_per_s,beff_x_t,beff_y_t,beff_z_t,quantization_x,quantization_y,quantization_z,reference_scalar_shift_hz,reference_vector_shift_hz,reference_tensor_shift_hz,reference_total_shift_hz,trap_component_00_atom_frame_frequency_hz,trap_component_00_atom_frame_wavelength_nm,trap_component_01_atom_frame_frequency_hz,trap_component_01_atom_frame_wavelength_nm,trap_component_02_atom_frame_frequency_hz,trap_component_02_atom_frame_wavelength_nm,trap_component_03_atom_frame_frequency_hz,trap_component_03_atom_frame_wavelength_nm,trap_component_04_atom_frame_frequency_hz,trap_component_04_atom_frame_wavelength_nm,trap_component_05_atom_frame_frequency_hz,trap_component_05_atom_frame_wavelength_nm
0.00017000000000000012,0.00094689422669973,0.0,-8.925013847281501e-08,-0.5477819014859246,0.0,-0.0008209619504817544,-3.0934883522389527e-22,0.0,1.0771937773199326e-24,71412845.9074481,0.00019256954534553245,0.0,7.868304233373104e-09,0.9999999991652487,0.0,4.085954615869673e-05,-13061737.543997893,2695208.5762110627,1861081.7548937881,-8505447.212893045,196036460476293.38,1529.2688782057141,196036459759896.25,1529.268883794286,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118631.66,1529.2688809958122,196036460117557.97,1529.268881004188
0.00017500000000000013,0.0009441017284281756,0.0,-9.341351127302398e-08,-0.558499654310896,0.0,-0.0008326745600417917,-3.0136110797235307e-22,0.0,1.082345732534249e-24,71437811.15250632,0.00019197553018673823,0.0,8.27405219902881e-09,0.999999999071216,0.0,4.309951473136018e-05,-13077453.875099638,2686894.7242005854,1851874.5309226746,-8538684.619976379,196036460483301.78,1529.268878151042,196036459752887.84,1529.2688838489582,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118639.3,1529.2688809957526,196036460117550.3,1529.2688810042478
0.00018000000000000015,0.0009412570251133409,0.0,-9.763455464341133e-08,-0.5689406629669315,0.0,-0.0008442086740774726,-2.9349261452191845e-22,0.0,1.0867443254793751e-24,71462855.78495277,0.0001913708203886786,0.0,8.68981231457372e-09,0.9999999989690459,0.0,4.5408240859111704e-05,-13093455.386679765,2678431.1897492767,1842504.726458618,-8572519.470471868,196036460490129.22,1529.2688780977817,196036459746060.38,1529.268883902219,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118646.84,1529.2688809956937,196036460117542.78,1529.2688810043064
0.00018500000000000016,0.0009383614798210971,0.0,-1.0191250661194754e-07,-0.5791090584487629,0.0,-0.0008555903937072414,-2.8574555353769475e-22,0.0,1.0904226564051341e-24,71487955.32034864,0.00019075571123401412,0.0,9.115716631457848e-09,0.999999998858183,0.0,4.778738503858711e-05,-13109733.589456609,2669822.10564249,1832977.4587806845,-8606934.025033435,196036460496778.44,1529.2688780459114,196036459739411.2,1529.2688839540888,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118654.28,1529.2688809956358,196036460117535.34,1529.2688810043646
0.00019000000000000017,0.0009354164345814649,0.0,-1.0624672997821058e-07,-0.589009047926451,0.0,-0.0008668446732526079,-2.781218719565698e-22,0.0,1.093411645993038e-24,71513085.54845347,0.00019013049334233226,0.0,9.551892283362467e-09,0.9999999987380408,0.0,5.0238612983084575e-05,-13126280.091597587,2661071.5394011373,1823297.779833482,-8641910.772362966,196036460503252.06,1529.268877995411,196036459732937.53,1529.2688840045894,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118661.66,1529.2688809955782,196036460117527.97,1529.268881004422
0.00019500000000000019,0.0009324232100513451,0.0,-1.106367069569698e-07,-0.5986449060239656,0.0,-0.0008779953957518443,-2.7062327598307377e-22,0.0,1.0957399474672585e-24,71538222.55288054,0.00018949545242356343,0.0,9.998495594703482e-09,0.999999998607992,0.0,5.276377587382251e-05,-13143086.60377792,2652183.489830522,1813470.6769185837,-8677432.437028814,196036460509553.06,1529.2688779462574,196036459726636.56,1529.2688840537428,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118668.97,1529.2688809955212,196036460117520.7,1529.268881004479
0.0002000000000000002,0.0009293831052189514,0.0,-1.1508203421456331e-07,-0.6080209664787313,0.0,-0.0008890654515187017,-2.632512440641456e-22,0.0,1.097434398935388e-24,71563342.7151037,0.0001888508694243719,0.0,1.0455649732160233e-08,0.9999999984673815,0.0,5.5364583430328504e-05,-13160144.93914763,2643161.8890691865,1803501.0696196028,-8713481.98045884,196036460515684.12,1529.2688778984293,196036459720505.5,1529.268884101571,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118676.2,1529.2688809954648,196036460117513.44,1529.2688810045354
0.0002050000000000002,0.0009262973971476978,0.0,-1.1958241821970957e-07,-0.6171416142506992,0.0,-0.0009000768010292509,-2.5600703764462235e-22,0.0,1.0985196506984702e-24,71588422.73072924,0.00018819702033471595,0.0,1.0923527323252365e-08,0.9999999983155028,0.0,5.8043040667826636e-05,-13177447.017823046,2634010.5998815903,1793393.8097776165,-8750042.608163837,196036460521648.2,1529.268877851904,196036459714541.44,1529.2688841480963,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118683.38,1529.2688809954086,196036460117506.25,1529.2688810045913
0.00021000000000000023,0.0009231673407576775,0.0,-1.241376709733146e-07,-0.626011278004055,0.0,-0.0009110505507210028,-2.4889171327616614e-22,0.0,1.099018498855547e-24,71613439.61662976,0.0001875341761671394,0.0,1.1402309011741479e-08,0.999999998151605,0.0,6.0801232200488224e-05,-13194984.86553962,2624733.4153682487,1783153.679644263,-8787097.770527108,196036460527448.1,1529.2688778066592,196036459708741.5,1529.2688841933411,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118690.56,1529.2688809953527,196036460117499.06,1529.2688810046475
0.00021500000000000024,0.0009199941686426353,0.0,-1.2874770605948413e-07,-0.634634423008454,0.0,-0.0009220070172339095,-2.4190613306314155e-22,0.0,1.0989521244633845e-24,71638370.72260237,0.00018686260289656672,0.0,1.189215540465249e-08,0.9999999979749005,0.0,6.364117376205182e-05,-13212750.618485644,2615334.0581230824,1772785.3911541288,-8824631.169208435,196036460533086.88,1529.2688777626713,196036459703102.78,1529.2688842373286,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118697.72,1529.2688809952967,196036460117491.9,1529.2688810047034
0.00022000000000000025,0.0009167790909206244,0.0,-1.3341253497631112e-07,-0.6430155444021676,0.0,-0.0009329657833653958,-2.350509764727018e-22,0.0,1.0983399421327096e-24,71663193.73486523,0.0001861825615500371,0.0,1.239324858456561e-08,0.9999999977845482,0.0,6.656503409304658e-05,-13230736.52092096,2605816.181489377,1762293.5847720162,-8862626.754659567,196036460538567.34,1529.2688777199187,196036459697622.28,1529.2688842800815,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118704.88,1529.268880995241,196036460117484.72,1529.2688810047596
0.00022500000000000026,0.0009135232951163023,0.0,-1.3813226377266587e-07,-0.6511591608644027,0.0,-0.0009439457592709524,-2.2832674939924477e-22,0.0,1.0971998703882886e-24,71687886.69175084,0.0001854943079845805,0.0,1.2905757128599987e-08,0.9999999975796633,0.0,6.95749494288338e-05,-13248934.931873154,2596183.366450904,1751682.829318163,-8901068.736104088,196036460543892.53,1529.2688776783773,196036459692297.12,1529.2688843216229,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118712.06,1529.268880995185,196036460117477.56,1529.268881004815
