time_s,x_m,y_m,z_m,vx_m_per_s,vy_m_per_s,vz_m_per_s,fx_n,fy_n,fz_n,kernel_ground_weighted_absorption_rate_per_s,beff_x_t,beff_y_t,beff_z_t,quantization_x,quantization_y,quantization_z,reference_scalar_shift_hz,reference_vector_shift_hz,reference_tensor_shift_hz,reference_total_shift_hz,trap_component_00_atom_frame_frequency_hz,trap_component_00_atom_frame_wavelength_nm,trap_component_01_atom_frame_frequency_hz,trap_component_01_atom_frame_wavelength_nm,trap_component_02_atom_frame_frequency_hz,trap_component_02_atom_frame_wavelength_nm,trap_component_03_atom_frame_frequency_hz,trap_component_03_atom_frame_wavelength_nm,trap_component_04_atom_frame_frequency_hz,trap_component_04_atom_frame_wavelength_nm,trap_component_05_atom_frame_frequency_hz,trap_component_05_atom_frame_wavelength_nm
4.9999999999999996e-05,0.0,0.0009943967865870377,-1.1546613044434261e-08,0.0,-0.19919199458470785,-0.000388501049113665,0.0,-5.254691468923763e-22,5.889167528264274e-25,70904308.67303568,0.0,0.00020277983252510752,1.0032806930157107e-09,0.0,0.9999999999877606,4.947635474939098e-06,-12793556.974327942,2838112.029989594,2019083.0128133025,-7936361.931525047,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460248347.9,1529.2688799839034,196036459987841.72,1529.268882016097,196036460118348.84,1529.2688809980184,196036460117840.78,1529.2688810019818
5.4999999999999995e-05,0.0,0.0009933097991429833,-1.3632265985662304e-08,0.0,-0.21739748881087786,-0.00041713058824560857,0.0,-5.161489912889666e-22,6.303084442163658e-25,70919624.93286073,0.0,0.00020254085164779704,1.1749594199021087e-09,0.0,0.9999999999831737,5.801098446675353e-06,-12799691.699906047,2834767.247168986,2015435.4879220175,-7949488.964815045,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460260252.6,1529.2688798910356,196036459975937.03,1529.2688821089646,196036460118367.56,1529.2688809978724,196036460117822.03,1529.268881002128
5.9999999999999995e-05,0.0,0.0009921333987663492,-1.5853896304339495e-08,0.0,-0.23528007532680767,-0.0004443260637354383,0.0,-5.06788777208805e-22,6.6911579432846155e-25,70935639.8226185,0.0,0.00020228308928741805,1.3578087368256854e-09,0.0,0.9999999999774717,6.712418430914045e-06,-12806334.278491667,2831159.598205623,2011490.510481961,-7963684.16980408,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460271946.16,1529.2688797998148,196036459964243.47,1529.2688822001853,196036460118385.38,1529.2688809977333,196036460117804.25,1529.2688810022667
6.5e-05,0.0,0.000990869206935051,-1.8204781369912003e-08,0.0,-0.2528383662596383,-0.00047017701311450206,0.0,-4.974001060081294e-22,7.054692048742052e-25,70952328.89839976,0.0,0.0002020068938998236,1.5514782323486605e-09,0.0,0.9999999999705063,7.68032319269405e-06,-12813475.199528927,2827293.9600974694,2007253.7571350671,-7978927.482296389,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460283427.66,1529.2688797102483,196036459952761.97,1529.268882289752,196036460118402.25,1529.2688809976019,196036460117787.38,1529.2688810023983
7e-05,0.0,0.0009895188500566555,-2.0678623649882384e-08,0.0,-0.27007137567908956,-0.0004947684559940764,0.0,-4.879940933863479e-22,7.394927013322422e-25,70969667.34173986,0.0,0.0002017126191672331,1.7557596915160841e-09,0.0,0.9999999999621179,8.70426301883439e-06,-12821104.990070175,2823175.28299088,2002730.9667554067,-7995198.740323889,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460294696.44,1529.268879622341,196036459941493.2,1529.268882377659,196036460118418.38,1529.2688809974761,196036460117771.28,1529.268881002524
7.5e-05,0.0,0.000988083957542799,-2.32695292247695e-08,0.0,-0.28697850277131026,-0.0005181811149774237,0.0,-4.78581390076181e-22,7.713053199781179e-25,70987629.99213473,0.0,0.0002014006195352187,1.970353983219426e-09,0.0,0.9999999999521441,9.783256812576882e-06,-12829214.138505094,2818808.52771612,1997927.904856205,-8012477.705932768,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460305752.12,1529.2688795360964,196036459930437.5,1529.2688824639038,196036460118433.66,1529.2688809973567,196036460117755.97,1529.2688810026434
7.999999999999999e-05,0.0,0.0009865661599641512,-2.5971987167352394e-08,0.0,-0.30355951572956263,-0.0005404915885165788,0.0,-4.6917218083183e-22,8.010201404937451e-25,71006191.39154729,0.0,0.00020107124974236789,2.1950730631190974e-09,0.0,0.9999999999404107,1.0916891727687756e-05,-12837793.105310684,2814198.659204531,1992850.3566295437,-8030744.08947661,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460316594.6,1529.268879451515,196036459919595.03,1529.2688825484852,196036460118448.22,1529.268880997243,196036460117741.38,1529.2688810027573
8.499999999999999e-05,0.0,0.000984967087286102,-2.8780849953779966e-08,0.0,-0.31981453560985046,-0.0005617725572855143,0.0,-4.597761854253859e-22,8.287449919529803e-25,71025325.82338902,0.0,0.00020072486457319507,2.429732330083406e-09,0.0,0.999999999926737,1.210478998240592e-05,-12846832.334141372,2809350.6430302677,1987504.1206371735,-8049977.570473931,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460327223.84,1529.2688793685968,196036459908965.78,1529.2688826314034,196036460118462.16,1529.2688809971344,196036460117727.47,1529.2688810028658
8.999999999999999e-05,0.0,0.0009832883671849965,-3.1691314784248e-08,0.0,-0.33574402022106914,-0.000582092966093608,0.0,-4.5040266140096525e-22,8.545825274961246e-25,71045007.35495117,0.0,0.0002003618182724763,2.6741617248119793e-09,0.0,0.9999999999109331,1.3346663289595178e-05,-12856322.258828666,2804269.4372133045,1981895.0026817748,-8070157.818933585,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460337640.25,1529.268879287339,196036459898549.38,1529.268882712661,196036460118475.44,1529.268880997031,196036460117714.2,1529.2688810029692
9.499999999999999e-05,0.0,0.0009815316234444435,-3.469890580030763e-08,0.0,-0.3513487481105761,-0.0006015182032119249,0.0,-4.410604083705686e-22,8.78630097106145e-25,71065209.87216166,0.0,0.00019998246433096574,2.9282569189139887e-09,0.0,0.9999999998927975,1.4642568429169289e-05,-12866253.312855834,2798959.989220338,1976028.8093339826,-8091264.514301513,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460347844.28,1529.268879207738,196036459888345.3,1529.2688827922625,196036460118488.12,1529.2688809969318,196036460117701.5,1529.2688810030684
9.999999999999999e-05,0.0,0.0009796984744309505,-3.779945722084421e-08,0.0,-0.36662980269859585,-0.0006201102841073167,0.0,-4.317577719590549e-22,9.00980297408841e-25,71085907.12207387,0.0,0.00019958715508656632,3.1919047084729462e-09,0.0,0.9999999998721194,1.599253572545963e-05,-12876615.941448426,2793427.230382743,1969911.3440291686,-8113277.367036514,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460357836.7,1529.2688791297878,196036459878352.94,1529.2688828702123,196036460118500.3,1529.2688809968367,196036460117689.3,1529.2688810031634
0.00010499999999999999,0.0,0.0009777905316482038,-4.0989097301484455e-08,0.0,-0.3815885565493039,-0.0006379280161280487,0.0,-4.225026526140645e-22,9.217211002574545e-25,71107072.7405842,0.0,0.00019917624134677638,3.4649878407965194e-09,0.0,0.9999999998486793,1.7396592168036084e-05,-12887400.602426013,2787676.0706123253,1963548.3992026849,-8136176.132611002,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460367618.34,1529.2688790534817,196036459868571.28,1529.2688829465185,196036460118511.94,1529.268880996746,196036460117677.7,1529.2688810032541
0.00010999999999999999,0.0,0.0009758093983684681,-4.4264233095156776e-08,0.0,-0.39622665594714024,-0.0006550271587344646,0.0,-4.1330251136803212e-22,9.409355859964838e-25,71128680.29080358,0.0,0.00019875007218925225,3.7474634056610744e-09,0.0,0.9999999998222415,1.8855154937637208e-05,-12898597.78018518,2781711.3956100154,1956945.7534689484,-8159940.631106215,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460377190.3,1529.2688789788115,196036459858999.3,1529.2688830211887,196036460118523.12,1529.268880996659,196036460117666.5,1529.2688810033412
0.00011499999999999999,0.0,0.0009737566683401043,-4.7621536060011966e-08,0.0,-0.4105460056727548,-0.0006714605929710372,0.0,-4.0416437905727534e-22,9.587024781261462e-25,71150703.29507324,0.0,0.0001983089945035648,4.039295055141632e-09,0.0,0.9999999997925582,2.0368693131723294e-05,-12910197.989525354,2775538.060452264,1950109.165686274,-8184550.763386816,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460386553.84,1529.268878905767,196036459849635.78,1529.2688830942332,196036460118533.88,1529.268880996575,196036460117655.75,1529.2688810034251
0.00011999999999999999,0.0,0.0009716339245696125,-5.105792842208368e-08,0.0,-0.42454875409835896,-0.0006872784724143427,0.0,-3.950948657276735e-22,9.750963425423271e-25,71173115.26271552,0.0,0.00019785335289359632,4.3404449461348115e-09,0.0,0.9999999997593689,2.1937687087995e-05,-12922191.783892186,2769160.8882249864,1943044.3708621196,-8209986.524805079,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460395710.34,1529.2688788343378,196036459840479.3,1529.2688831656624,196036460118544.25,1529.268880996494,196036460117645.4,1529.2688810035058
0.000125,0.0,0.0009694427381765677,-5.457057025817435e-08,0.0,-0.43823727860894796,-0.0007025283672181343,0.0,-3.8610017072182205e-22,9.901876456161179e-25,71195889.7215394,0.0,0.00019738348925283625,4.6508925360970645e-09,0.0,0.999999999722399,2.3562723267337022e-05,-12934569.760316603,2762584.6640793975,1935757.0756278834,-8236228.020609321,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460404661.34,1529.2688787645116,196036459831528.28,1529.2688832354888,196036460118554.22,1529.268880996416,196036460117635.44,1529.2688810035836
0.00013000000000000002,0.0,0.0009671846673197026,-5.815684728890526e-08,0.0,-0.4516141713730041,-0.000717255406146181,0.0,-3.771860931659501e-22,1.0040429179190092e-24,71219000.24491554,0.0,0.00019689974261382677,4.970633509346201e-09,0.0,0.9999999996813579,2.5244489615769048e-05,-12947322.567065524,2755814.1331248493,1928252.9547765178,-8263255.479164157,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460413408.6,1529.2688786962747,196036459822781.03,1529.2688833037255,196036460118563.84,1529.2688809963413,196036460117625.78,1529.2688810036589
0.00013500000000000003,0.0,0.00096486125619232,-6.181435935356854e-08,0.0,-0.4646822254765322,-0.0007315024129326565,0.0,-3.683580435174949e-22,1.0167247735336131e-24,71242420.47663932,0.0,0.00019640244891265649,5.2997057297965585e-09,0.0,0.9999999996359343,2.6983908587738574e-05,-12960440.908548746,2748853.9971326888,1920537.6463735462,-8291049.26504251,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460421953.88,1529.2688786296135,196036459814235.75,1529.2688833703867,196036460118573.16,1529.2688809962685,196036460117616.47,1529.2688810037316
0.00014000000000000004,0.0,0.0009624740340850341,-6.554090956343596e-08,0.0,-0.47744442145717375,-0.0007453100419734847,0.0,-3.5962105505195055e-22,1.0282924373248398e-24,71266124.15815143,0.0,0.00019589194068548446,5.6381211287806736e-09,0.0,0.9999999995858041,2.8781792179483833e-05,-12973915.550049862,2741708.910288782,1912616.7493225425,-8319589.890438537,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460430299.2,1529.268878564512,196036459805890.44,1529.268883435488,196036460118582.16,1529.2688809961983,196036460117607.44,1529.268881003802
0.00014500000000000006,0.0,0.0009600245145138526,-6.933449404218475e-08,0.0,-0.48990391423629664,-0.0007587168957497577,0.0,-3.5097979592802485e-22,1.038801491506359e-24,71290085.14853655,0.0,0.00019536854706835816,5.985938854407935e-09,0.0,0.9999999995306191,3.063921466081134e-05,-12987737.324881118,2734383.4791909913,1904495.8195207827,-8348858.026169344,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460438446.53,1529.2688785009552,196036459797743.1,1529.268883499045,196036460118590.97,1529.2688809961296,196036460117598.7,1529.2688810038703
0.00015000000000000007,0.0,0.0009575141944115071,-7.319329229734303e-08,0.0,-0.5020640204690965,-0.0007717596510316554,0.0,-3.424385816522705e-22,1.0483043663065424e-24,71314277.44992974,0.0,0.00019483259337313923,6.343203885310103e-09,0.0,0.9999999994700143,3.255720088784081e-05,-13001897.13581837,2726882.256913804,1896180.3668652927,-8378834.512039274,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460446398.1,1529.2688784389256,196036459789791.53,1529.2688835610745,196036460118599.5,1529.268880996063,196036460117590.16,1529.2688810039367
0.00015500000000000008,0.0,0.0009549445533798744,-7.711565813775637e-08,0.0,-0.5139282063265491,-0.0007844731680826694,0.0,-3.340013872101556e-22,1.0568502238055945e-24,71338675.22816962,0.0,0.00019428440100537897,6.709993587115079e-09,0.0,0.9999999994035991,3.4536965131479906e-05,-13016385.961911935,2719209.741858934,1887675.852258442,-8409500.367794558,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460454156.22,1529.268878378405,196036459782033.44,1529.268883621595,196036460118607.8,1529.2688809959982,196036460117581.84,1529.2688810040017
0.0001600000000000001,0.0,0.0009523170530013861,-8.11001111571985e-08,0.0,-0.5255000756976592,-0.0007968906038884252,0.0,-3.2567186015809236e-22,1.0644853258347371e-24,71363252.8284967,0.0,0.00019372428745796245,7.0863764831530075e-09,0.0,0.9999999993309628,3.657970082842441e-05,-13031194.862334618,2711370.3776663514,1878987.684805803,-8440836.799862463,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460461723.12,1529.2688783193757,196036459774466.5,1529.2688836806242,196036460118615.9,1529.268880995935,196036460117573.72,1529.2688810040652
0.0001650000000000001,0.0,0.0009496331362071597,-8.514532872039453e-08,0.0,-0.5367833588452967,-0.0008090435126392058,0.0,-3.1745333285829816e-22,1.0712529107495942e-24,71387984.79928823,0.0,0.0001931525659364137,7.472459193650532e-09,0.0,0.9999999992516648,3.868682329862798e-05,-13046314.979538636,2703368.5479700663,1870121.2194865786,-8472825.21208199,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460469101.34,1529.2688782618188,196036459767088.28,1529.2688837381813,196036460118623.88,1529.268880995873,196036460117565.75,1529.2688810041275
0.00017000000000000012,0.0,0.00094689422669973,-8.925013847280357e-08,0.0,-0.5477819014859246,-0.0008209619504818063,0.0,-3.093488352238945e-22,1.077193777321438e-24,71412845.90744811,0.0,0.00019256954534553245,7.868304233373104e-09,0.0,0.9999999991652487,4.085954615869673e-05,-13061737.543997893,2695208.5762110627,1861081.7548937881,-8505447.212893045,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460476293.38,1529.2688782057141,196036459759896.25,1529.268883794286,196036460118631.66,1529.2688809958122,196036460117557.97,1529.268881004188
0.00017500000000000013,0.0,0.0009441017284281756,-9.341351127301253e-08,0.0,-0.558499654310896,-0.0008326745600417914,0.0,-3.0136110797235307e-22,1.082345732534249e-24,71437811.15250629,0.0,0.00019197553018673823,8.27405219902881e-09,0.0,0.999999999071216,4.309951473136018e-05,-13077453.875099638,2686894.7242005854,1851874.5309226746,-8538684.619976379,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460483301.78,1529.268878151042,196036459752887.84,1529.2688838489582,196036460118639.3,1529.2688809957526,196036460117550.3,1529.2688810042478
0.00018000000000000015,0.0,0.0009412570251133409,-9.763455464339988e-08,0.0,-0.5689406629669315,-0.0008442086740774723,0.0,-2.934926145219192e-22,1.0867443254793751e-24,71462855.78495276,0.0,0.0001913708203886786,8.68981231457372e-09,0.0,0.9999999989690459,4.5408240859111704e-05,-13093455.386679765,2678431.1897492767,1842504.7264586184,-8572519.470471868,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460490129.22,1529.2688780977817,196036459746060.38,1529.268883902219,196036460118646.84,1529.2688809956937,196036460117542.78,1529.2688810043064
0.00018500000000000016,0.0,0.0009383614798210971,-1.019125066119361e-07,0.0,-0.579109058448763,-0.0008555903937072411,0.0,-2.8574555353769475e-22,1.0904226564036295e-24,71487955.32034864,0.0,0.00019075571123401412,9.115716631457848e-09,0.0,0.999999998858183,4.778738503858711e-05,-13109733.589456609,2669822.10564249,1832977.4587806845,-8606934.025033435,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460496778.44,1529.2688780459114,196036459739411.2,1529.2688839540888,196036460118654.28,1529.2688809956358,196036460117535.34,1529.2688810043646
0.00019000000000000017,0.0,0.0009354164345814649,-1.062467299781994e-07,0.0,-0.5890090479264511,-0.0008668446732526596,0.0,-2.781218719565698e-22,1.0934116459960473e-24,71513085.54845345,0.0,0.00019013049334233226,9.551892283362467e-09,0.0,0.9999999987380408,5.0238612983084575e-05,-13126280.091597587,2661071.5394011373,1823297.779833482,-8641910.772362966,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460503252.06,1529.268877995411,196036459732937.53,1529.2688840045894,196036460118661.66,1529.2688809955782,196036460117527.97,1529.268881004422
0.00019500000000000019,0.0,0.0009324232100513451,-1.1063670695695835e-07,0.0,-0.5986449060239656,-0.0008779953957517916,0.0,-2.706232759830753e-22,1.0957399474672578e-24,71538222.55288059,0.0,0.00018949545242356343,9.998495594703482e-09,0.0,0.999999998607992,5.276377587382251e-05,-13143086.60377792,2652183.489830522,1813470.6769185849,-8677432.437028814,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460509553.06,1529.2688779462574,196036459726636.56,1529.2688840537428,196036460118668.97,1529.2688809955212,196036460117520.7,1529.268881004479
0.0002000000000000002,0.0,0.0009293831052189514,-1.150820342145516e-07,0.0,-0.6080209664787313,-0.000889065451518649,0.0,-2.6325124406414486e-22,1.0974343989353887e-24,71563342.7151037,0.0,0.0001888508694243719,1.0455649732160233e-08,0.0,0.9999999984673815,5.5364583430328504e-05,-13160144.939147634,2643161.8890691865,1803501.0696196028,-8713481.980458844,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460515684.12,1529.2688778984293,196036459720505.5,1529.268884101571,196036460118676.2,1529.2688809954648,196036460117513.44,1529.2688810045354
0.0002050000000000002,0.0,0.0009262973971476978,-1.1958241821969758e-07,0.0,-0.6171416142506992,-0.0009000768010291982,0.0,-2.560070376446216e-22,1.0985196506984688e-24,71588422.73072924,0.0,0.00018819702033471595,1.0923527323252365e-08,0.0,0.9999999983155028,5.8043040667826636e-05,-13177447.017823046,2634010.5998815903,1793393.809777617,-8750042.608163837,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460521648.2,1529.268877851904,196036459714541.44,1529.2688841480963,196036460118683.38,1529.2688809954086,196036460117506.25,1529.2688810045913
0.00021000000000000023,0.0,0.0009231673407576775,-1.2413767097330234e-07,0.0,-0.626011278004055,-0.0009110505507209501,0.0,-2.4889171327616764e-22,1.099018498855547e-24,71613439.6166298,0.0,0.0001875341761671394,1.1402309011741479e-08,0.0,0.999999998151605,6.0801232200488224e-05,-13194984.865539618,2624733.4153682487,1783153.679644263,-8787097.770527106,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460527448.1,1529.2688778066592,196036459708741.5,1529.2688841933411,196036460118690.56,1529.2688809953527,196036460117499.06,1529.2688810046475
0.00021500000000000024,0.0,0.0009199941686426353,-1.2874770605947161e-07,0.0,-0.634634423008454,-0.0009220070172338568,0.0,-2.419061330631408e-22,1.0989521244618792e-24,71638370.72260235,0.0,0.00018686260289656672,1.189215540465249e-08,0.0,0.9999999979749005,6.364117376205182e-05,-13212750.618485644,2615334.0581230824,1772785.3911541281,-8824631.169208435,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460533086.88,1529.2688777626713,196036459703102.78,1529.2688842373286,196036460118697.72,1529.2688809952967,196036460117491.9,1529.2688810047034
0.00022000000000000025,0.0,0.0009167790909206244,-1.334125349762986e-07,0.0,-0.6430155444021676,-0.0009329657833653953,0.0,-2.350509764727018e-22,1.098339942131205e-24,71663193.73486526,0.0,0.0001861825615500371,1.239324858456561e-08,0.0,0.9999999977845482,6.656503409304658e-05,-13230736.52092096,2605816.181489377,1762293.5847720162,-8862626.754659567,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460538567.34,1529.2688777199187,196036459697622.28,1529.2688842800815,196036460118704.88,1529.268880995241,196036460117484.72,1529.2688810047596
0.00022500000000000026,0.0,0.0009135232951163023,-1.3813226377265362e-07,0.0,-0.6511591608644027,-0.0009439457592710041,0.0,-2.2832674939924553e-22,1.09719987038528e-24,71687886.69175081,0.0,0.0001854943079845805,1.2905757128599987e-08,0.0,0.9999999975796633,6.95749494288338e-05,-13248934.931873152,2596183.366450904,1751682.8293181625,-8901068.736104086,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460543892.53,1529.2688776783773,196036459692297.12,1529.2688843216229,196036460118712.06,1529.268880995185,196036460117477.56,1529.268881004815
0.00023000000000000028,0.0,0.000910227946073294,-1.4290708994414332e-07,0.0,-0.6590698086016703,-0.000954965234297942,0.0,-2.2173379584875886e-22,1.0955478979892307e-24,71712427.9836943,0.0,0.00018479809304550537,1.342992717995321e-08,0.0,0.9999999973592799,7.267351585268521e-05,-13267338.320216304,2586439.1238474133,1740957.6210510505,-8939941.575317841,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460549065.34,1529.2688776380244,196036459687124.28,1529.2688843619758,196036460118719.28,1529.2688809951287,196036460117470.34,1529.2688810048714
