time_s,x_m,y_m,z_m,vx_m_per_s,vy_m_per_s,vz_m_per_s,fx_n,fy_n,fz_n,kernel_ground_weighted_absorption_rate_per_s,beff_x_t,beff_y_t,beff_z_t,quantization_x,quantization_y,quantization_z,reference_scalar_shift_hz,reference_vector_shift_hz,reference_tensor_shift_hz,reference_total_shift_hz,trap_component_00_atom_frame_frequency_hz,trap_component_00_atom_frame_wavelength_nm,trap_component_01_atom_frame_frequency_hz,trap_component_01_atom_frame_wavelength_nm,trap_component_02_atom_frame_frequency_hz,trap_component_02_atom_frame_wavelength_nm,trap_component_03_atom_frame_frequency_hz,trap_component_03_atom_frame_wavelength_nm,trap_component_04_atom_frame_frequency_hz,trap_component_04_atom_frame_wavelength_nm,trap_component_05_atom_frame_frequency_hz,trap_component_05_atom_frame_wavelength_nm
0.0029149999999999654,0.0,0.0,0.0004342013543994406,0.0,0.0,3.054492950660583,0.0,0.0,5.067702113314015e-22,70146387.2952716,0.0,0.0,-8.85419680422476e-05,0.0,0.0,-1.0,-15542146.6879991,1239235.7835953298,447593.77772764105,-13855317.126676127,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036458120739.75,1529.2688965812495,196036462115449.88,1529.268865418751
0.002919999999999965,0.0,0.0,0.0004495613622249748,0.0,0.0,3.072001565106839,0.0,0.0,4.784112352583194e-22,70263338.72929452,0.0,0.0,-9.165859210714833e-05,0.0,0.0,-1.0,-15487146.880004078,1282856.138446675,478542.9688424482,-13725747.772714952,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036458109290.75,1529.2688966705625,196036462126898.9,1529.2688653294376
0.002924999999999965,0.0,0.0,0.0004650040004729852,0.0,0.0,3.0885276496020757,0.0,0.0,4.486650119808311e-22,70378267.9004272,0.0,0.0,-9.479411663163518e-05,0.0,0.0,-1.0,-15430267.911884837,1326741.0246424596,510569.3536750079,-13592957.533567369,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036458098484.22,1529.2688967548636,196036462137705.4,1529.268865245137
0.0029299999999999648,0.0,0.0,0.0004805241161796933,0.0,0.0,3.1040231413416164,0.0,0.0,4.175459201667833e-22,70490501.78655931,0.0,0.0,-9.79476086448433e-05,0.0,0.0,-1.0,-15371537.952534666,1370877.384297182,543659.5652402063,-13457001.002997277,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036458088351.6,1529.2688968339075,196036462147838.0,1529.268865166093
0.0029349999999999645,0.0,0.0,0.0004961163185581262,0.0,0.0,3.1184404756865804,0.0,0.0,3.850716905485091e-22,70599363.455619,0.0,0.0,-0.00010111808649182782,0.0,0.0,-1.0,-15310989.880540906,1415251.4781416378,577797.6741918805,-13317940.728207387,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036458078924.0,1529.2688969074518,196036462157265.62,1529.2688650925488
0.0029399999999999643,0.0,0.0,0.0005117749820696266,0.0,0.0,3.13173270230008,0.0,0.0,3.5126341719466006e-22,70704178.02700403,0.0,0.0,-0.00010430452004818137,0.0,0.0,-1.0,-15248661.31380407,1459848.888526712,612965.1651895529,-13175847.260087805,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036458070232.1,1529.2688969752567,196036462165957.5,1529.2688650247442
0.002944999999999964,0.0,0.0,0.0005274942500779963,0.0,0.0,3.1438536016739485,0.0,0.0,3.1614556009891047e-22,70804278.83444172,0.0,0.0,-0.00010750583101255838,0.0,0.0,-1.0,-15184594.614309883,1504654.5235175577,649140.924947656,-13030799.165844671,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036458062306.2,1529.2688970370864,196036462173883.44,1529.2688649629142
0.002949999999999964,0.0,0.0,0.0005432680390867221,0.0,0.0,3.1547578017451596,0.0,0.0,2.7974597790118805e-22,70899013.58097367,0.0,0.0,-0.00011072089074600384,0.0,0.0,-1.0,-15118836.915311271,1549652.586652782,686301.2588597845,-12882883.069798704,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036458055175.8,1529.26889709271,196036462181013.78,1529.268864907291
0.0029549999999999637,0.0,0.0,0.0005590900435649516,0.0,0.0,3.164400895645904,0.0,0.0,2.420958143941877e-22,70987750.85200863,0.0,0.0,-0.00011394852689194112,0.0,0.0,-1.0,-15051439.949046051,1594826.6695979757,724419.8607984094,-12732193.418649666,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036458048870.16,1529.2688971419,196036462187319.5,1529.2688648581004
0.0029599999999999635,0.0,0.0,0.0005749537413425594,0.0,0.0,3.17273955552156,0.0,0.0,2.032295368132739e-22,71069885.99076225,0.0,0.0,-0.00011718752023373501,0.0,0.0,-1.0,-14982460.049553448,1640159.7081640805,763467.8646635913,-12578832.476725778,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036458043417.44,1529.2688971844361,196036462192772.2,1529.2688648155643
0.0029649999999999633,0.0,0.0,0.0005908523995809356,0.0,0.0,3.1797316476752537,0.0,0.0,1.6318493954751611e-22,71144846.83855242,0.0,0.0,-0.00012043660375156914,0.0,0.0,-1.0,-14911958.092601899,1685633.9691074183,803413.8964317377,-12422910.227062745,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036458038845.25,1529.2688972201038,196036462197344.38,1529.268864779897
0.002969999999999963,0.0,0.0,0.0006067790813201406,0.0,0.0,3.1853363478410017,0.0,0.0,1.2200308690861112e-22,71212099.23979755,0.0,0.0,-0.00012369446472659657,0.0,0.0,-1.0,-14839999.342689414,1731231.079579442,844224.1163865711,-12264544.1467234,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036460118094.8,1529.268881,196036458035180.3,1529.2688972486935,196036462201009.3,1529.2688647513069
