disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,15,41.619170414921555,37955018.65159186
1,15,80.10176865048233,73049608.93849386
2,15,131.98891163070738,120368607.8507399
3,15,115.47406683631115,105307729.99204232
4,15,113.33192120619879,103354178.86320505
5,15,48.90815617944277,44602282.10940463
6,15,43.53460408347313,39701817.539964154
7,15,110.37451157351789,100657139.57458538
8,15,121.79657685588248,111073606.22949058
9,15,58.394327723976765,53253291.11115785
10,15,40.76730262584806,37178149.3026684
11,15,20.80055415611313,18969273.36820893
12,15,88.96410122433122,81131701.7525411
13,15,113.55810895745952,103560453.04484479
14,15,106.81689198422977,97412732.81393819
