disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,31.513140528139424,28738723.63604203
1,25,39.95543055240378,36437754.44657015
2,25,31.5534717777882,28775504.122471727
3,25,38.41485896770098,35032814.78418458
4,25,40.44603264232202,36885163.92849199
5,25,35.50029918048498,32374852.840635084
6,25,23.946426980794538,21838183.54940539
7,25,15.169423473125754,13833907.430551762
8,25,39.50558438065521,36027512.731782325
9,25,23.676814345386305,21592307.610418495
10,25,17.03767810927359,15537680.928533142
11,25,21.807553515026914,19887616.503563944
12,25,44.43785210816767,40525543.608564585
13,25,48.889963457563255,44585691.07475939
14,25,19.40104809126863,17692979.81731334
15,25,10.502244789259226,9577627.158012845
16,25,44.63615010495522,40706383.449714966
17,25,29.614826737616134,27007537.39163641
18,25,74.98842894640397,68386447.66196257
19,25,27.729730305718753,25288404.849603273
20,25,42.4979317666588,38756413.85392216
21,25,49.51523699689445,45155915.53168786
22,25,20.38785170076259,18592905.23702745
23,25,39.17580964204532,35726771.36115965
24,25,30.797181131225614,28085797.30443251
