disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,83.29000005898453,75957148.45379153
1,25,87.45113900149208,79751940.72380072
2,25,78.83421900029947,71893654.3595131
3,25,88.84430977284077,81022456.74043988
4,25,74.49801961580623,67939213.96883065
5,25,87.44521890986867,79746541.83704384
6,25,62.42610474506647,56930110.48331082
7,25,42.4907558773407,38749869.72989963
8,25,93.00432729517186,84816226.32010493
9,25,69.92637514557094,63770057.07775488
10,25,42.386406927938744,38654707.66200302
11,25,71.82700447072828,65503354.997125365
12,25,86.37530340181372,78770821.69031805
13,25,109.78494953980788,100119482.5823232
14,25,63.82418474062153,58205103.516057216
15,25,41.53122953794403,37874820.08942343
16,25,78.25907666883886,71369147.55891429
17,25,54.82819746613413,50001122.96121568
18,25,127.02903134388853,115845395.42437258
19,25,62.27264617436299,56790162.40517207
20,25,90.59911170599482,82622765.91139904
21,25,96.26231742868141,87787383.0022603
22,25,52.06551112261943,47481663.52338401
23,25,91.3394123536242,83297890.49001113
24,25,72.15036633704125,65798248.08472814
