disc_index,point_index,base_timeout_detected,base_evaluation_timeout_count,base_evaluation_timeout_speeds_m_per_s_json,accepted_max_simulation_time_s,accepted_coarse_time_step_s,accepted_time_step_s,adaptive_audit_level_count,adaptive_audit_evidence_json,adaptive_max_duration_s,adaptive_coarse_time_step_s,adaptive_fine_time_step_s,accepted_trapped_velocity_lower_m_per_s,accepted_untrapped_velocity_upper_m_per_s,accepted_lower_classification,accepted_upper_classification,base_capture_velocity_m_per_s,coarse_capture_velocity_m_per_s,fine_capture_velocity_m_per_s,coarse_trapped_velocity_lower_m_per_s,coarse_untrapped_velocity_upper_m_per_s,fine_trapped_velocity_lower_m_per_s,fine_untrapped_velocity_upper_m_per_s,coarse_lower_classification,coarse_upper_classification,fine_lower_classification,fine_upper_classification,timeout_node_coarse_results_json,timeout_node_fine_results_json,coarse_evaluation_timeout_count,coarse_evaluation_timeout_speeds_m_per_s_json,fine_evaluation_timeout_count,fine_evaluation_timeout_speeds_m_per_s_json,pre_adaptive_coarse_evaluation_timeout_count,pre_adaptive_coarse_evaluation_timeout_speeds_m_per_s_json,pre_adaptive_fine_evaluation_timeout_count,pre_adaptive_fine_evaluation_timeout_speeds_m_per_s_json,complete_boundary_audit_evidence_json,positive_boundary_grid_base_level_index,diagnostic_scalar_boundary_level_index,diagnostic_scalar_boundary_converged,diagnostic_scalar_grid_agreement,timeout_resolution_status,timeout_resolution_reason,zero_threshold_audit_status,zero_threshold_audit_reason,zero_threshold_grid_evidence_json,positive_boundary_grid_audit_status,positive_boundary_grid_audit_reason,positive_boundary_grid_evidence_json,positive_boundary_grid_duration_s,positive_boundary_grid_coarse_time_step_s,positive_boundary_grid_fine_time_step_s,velocity_resolved_override
0,0,False,0,[],0.05,5e-06,5e-06,0,[],0.0,0.0,0.0,2.63671875,2.7734375,two_core_entries,escaped,2.63671875,2.63671875,2.63671875,2.63671875,2.7734375,2.63671875,2.7734375,two_core_entries,escaped,two_core_entries,escaped,[],[],0,[],0,[],0,[],0,[],[],0,-1,False,not_applicable,not_required,base search contained no timeout,not_applicable,positive scalar capture threshold,[],not_applicable,positive-boundary grid fallback was not required,[],0.0,0.0,0.0,False
0,1,False,0,[],0.05,5e-06,5e-06,0,[],0.0,0.0,0.0,3.59375,3.73046875,two_core_entries,escaped,3.59375,3.59375,3.59375,3.59375,3.73046875,3.59375,3.73046875,two_core_entries,escaped,two_core_entries,escaped,[],[],0,[],0,[],0,[],0,[],[],0,-1,False,not_applicable,not_required,base search contained no timeout,not_applicable,positive scalar capture threshold,[],not_applicable,positive-boundary grid fallback was not required,[],0.0,0.0,0.0,False
0,2,True,1,[4.00390625],0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,4.00390625,4.140625,two_core_entries,escaped,3.8671875,4.00390625,4.00390625,4.00390625,4.140625,4.00390625,4.140625,two_core_entries,escaped,two_core_entries,escaped,"[{""speed_m_per_s"":4.00390625,""trapped"":true,""termination_reason"":""two_core_entries""}]","[{""speed_m_per_s"":4.00390625,""trapped"":true,""termination_reason"":""two_core_entries""}]",0,[],0,[],0,[],0,[],"[{""level_index"":0,""duration_s"":0.2,""coarse_time_step_s"":5e-06,""fine_time_step_s"":2.5e-06,""coarse_sample"":{""capture_velocity_m_per_s"":4.00390625,""velocity_resolution_m_per_s"":0.13671875,""trapped_velocity_lower_m_per_s"":4.00390625,""untrapped_velocity_upper_m_per_s"":4.140625,""lower_classification"":""two_core_entries"",""upper_classification"":""escaped"",""lower_entered_trap_core"":true,""upper_entered_trap_core"":false,""lower_core_entry_count"":2,""upper_core_entry_count"":0},""fine_sample"":{""capture_velocity_m_per_s"":4.00390625,""velocity_resolution_m_per_s"":0.13671875,""trapped_velocity_lower_m_per_s"":4.00390625,""untrapped_velocity_upper_m_per_s"":4.140625,""lower_classification"":""two_core_entries"",""upper_classification"":""escaped"",""lower_entered_trap_core"":true,""upper_entered_trap_core"":false,""lower_core_entry_count"":2,""upper_core_entry_count"":0},""coarse_timeout_speeds_m_per_s"":[],""fine_timeout_speeds_m_per_s"":[],""coarse_evaluations"":[{""speed_m_per_s"":0.0,""classification"":{""trapped"":true,""termination_reason"":""bounded_core_residence"",""entered_trap_core"":true,""core_entry_count"":1,""elapsed_time_s"":0.0323600000000038,""minimum_radius_m"":0.0015080470619885556,""final_radius_m"":0.0015080470619885556,""final_position_m"":[9.188716948651983e-05,-0.0015023081936575272,9.398287357560063e-05],""final_velocity_m_per_s"":[0.38633938308479565,0.03007705708483675,0.047619021326256]}},{""speed_m_per_s"":2.5,""classification"":{""trapped"":true,""termination_reason"":""two_core_entries"",""entered_trap_core"":true,""core_entry_count"":2,""elapsed_time_s"":0.030725000000004072,""minimum_radius_m"":0.0019519927754359128,""final_radius_m"":0.0019990148373753604,""final_position_m"":[0.0003126786836278321,-0.0016169542826399833,-0.0011330274527582382],""final_velocity_m_per_s"":[0.3176983325028029,0.2307153681669393,0.1264276971950081]}},{""speed_m_per_s"":3.59375,""classification"":{""trapped"":true,""termination_reason"":""bounded_core_residence"",""entered_trap_core"":true,""core_entry_count"":1,""elapsed_time_s"":0.037490000000001814,""minimum_radius_m"":0.0018506365847895858,""final_radius_m"":0.0018506365847895858,""final_position_m"":[0.0012889168582843472,0.00017677784228886675,0.001316168186770886],""final_velocity_m_per_s"":[-0.22140902618676697,0.3017632633881253,-0.0927188941001698]}},{""speed_m_per_s"":3.8671875,""classification"":{""trapped"":true,""termination_reason"":""two_core_entries"",""entered_trap_core"":true,""core_entry_count"":2,""elapsed_time_s"":0.04056500000000062,""minimum_radius_m"":0.0018919383475301925,""final_radius_m"":0.001998498264422601,""final_position_m"":[0.0013647403980117084,0.0007008823064741331,0.0012807197005615595],""final_velocity_m_per_s"":[-0.26169242031856754,0.2679880390533766,-0.39418387767238616]}},{""speed_m_per_s"":4.00390625,""classification"":{""trapped"":true,""termination_reason"":""two_core_entries"",""entered_trap_core"":true,""core_entry_count"":2,""elapsed_time_s"":0.05260999999999595,""minimum_radius_m"":0.0016740565949897683,""final_radius_m"":0.0019995498728501713,""final_position_m"":[0.0013603088869047545,0.001319082355977361,0.0006385774536986866],""final_velocity_m_per_s"":[0.0680161124648624,-0.383847140583614,-0.4817400797892927]}},{""speed_m_per_s"":4.140625,""classification"":{""trapped"":false,""termination_reason"":""escaped"",""entered_trap_core"":false,""core_entry_count"":0,""elapsed_time_s"":0.02706000000000295,""minimum_radius_m"":0.005421914763728516,""final_radius_m"":0.03000112105900683,""final_position_m"":[0.0160313421102031,0.007409187745661032,-0.024252160148992053],""final_velocity_m_per_s"":[0.44205483677856916,0.8645108012537467,-0.933606499933635]}},{""speed_m_per_s"":4.6875,""classification"":{""trapped"":false,""termination_reason"":""escaped"",""entered_trap_core"":false,""core_entry_count"":0,""elapsed_time_s"":0.017780000000000108,""minimum_radius_m"":0.005869513635610176,""final_radius_m"":0.030006208068255557,""final_position_m"":[0.020678509021583816,-0.011025950099543052,-0.018740336487963822],""final_velocity_m_per_s"":[1.3353702359679143,-0.07054729428015483,-1.8779543078324685]}},{""speed_m_per_s"":5.0,""classification"":{""trapped"":false,""termination_reason"":""escaped"",""entered_trap_core"":false,""core_entry_count"":0,""elapsed_time_s"":0.015409999999999457,""minimum_radius_m"":0.006102941796816664,""final_radius_m"":0.030008664064685386,""final_position_m"":[0.020168119193639415,-0.016803281845618148,-0.014540172156993636],""final_velocity_m_per_s"":[1.567083404788445,-0.7062492905011681,-1.8733869021643643]}},{""speed_m_per_s"":6.875,""classification"":{""trapped"":false,""termination_reason"":""escaped"",""entered_trap_core"":false,""core_entry_count"":0,""elapsed_time_s"":0.00844999999999974,""minimum_radius_m"":0.007038803403424161,""final_radius_m"":0.03000332552714378,""final_position_m"":[0.016569989294034387,-0.02501131215638676,-0.00026317617506775554],""final_velocity_m_per_s"":[2.6196050998018974,-4.1995233355747015,-1.5045464953001615]}},{""speed_m_per_s"":10.0,""classification"":{""trapped"":false,""termination_reason"":""escaped"",""entered_trap_core"":false,""core_entry_count"":0,""elapsed_time_s"":0.005539999999999858,""minimum_radius_m"":0.0075694222791097155,""final_radius_m"":0.030030070260044756,""final_position_m"":[0.01670329320067942,-0.0235175958412971,0.008350317474250104],""final_velocity_m_per_s"":[4.1713605180778615,-6.83564669330458,-0.16283407603491604]}},{""speed_m_per_s"":11.25,""classification"":{""trapped"":false,""termination_reason"":""escaped"",""entered_trap_core"":false,""core_entry_count"":0,""elapsed_time_s"":0.004859999999999886,""minimum_radius_m"":0.007653179908754257,""final_radius_m"":0.030004536345163247,""final_position_m"":[0.01654450763189232,-0.022745614927002004,0.010449328691309441],""final_velocity_m_per_s"":[4.742294333995029,-7.658527916472402,0.4564004396281766]}},{""speed_m_per_s"":20.0,""classification"":{""trapped"":false,""termination_reason"":""escaped"",""entered_trap_core"":false,""core_entry_count"":0,""elapsed_time_s"":0.0025499999999999802,""minimum_radius_m"":0.007822815976559906,""final_radius_m"":0.03001093249436815,""final_position_m"":[0.015255359129258687,-0.019825073297685455,0.0165800046972329],""final_velocity_m_per_s"":[8.597828300195768,-13.519171025533774,4.691572991971799]}}],""fine_evaluations"":[{""speed_m_per_s"":0.0,""classification"":{""trapped"":true,""termination_reason"":""bounded_core_residence"",""entered_trap_core"":true,""core_entry_count"":1,""elapsed_time_s"":0.03236249999999717,""minimum_radius_m"":0.0015080383859489488,""final_radius_m"":0.0015080383859489488,""final_position_m"":[9.285284981686134e-05,-0.0015022326607047937,9.410183254429263e-05],""final_velocity_m_per_s"":[0.3862048603605022,0.03034928577382883,0.04754815056781923]}},{""speed_m_per_s"":2.5,""classification"":{""trapped"":true,""termination_reason"":""two_core_entries"",""entered_trap_core"":true,""core_entry_count"":2,""elapsed_time_s"":0.030722499999996263,""minimum_radius_m"":0.0019519927754338856,""final_radius_m"":0.0019995360037705612,""final_position_m"":[0.00031188425163985957,-0.0016175307897505276,-0.0011333431025787489],""final_velocity_m_per_s"":[0.3178472427789783,0.23049028758715828,0.12609212282143945]}},{""speed_m_per_s"":3.59375,""classification"":{""trapped"":true,""termination_reason"":""bounded_core_residence"",""entered_trap_core"":true,""core_entry_count"":1,""elapsed_time_s"":0.03748250000000229,""minimum_radius_m"":0.0018520680437749827,""final_radius_m"":0.0018520680437749827,""final_position_m"":[0.0012905756326491533,0.0001745132495766909,0.0013168582691037453],""final_velocity_m_per_s"":[-0.22093056324516494,0.3021279882597685,-0.09130269195690853]}},{""speed_m_per_s"":3.8671875,""classification"":{""trapped"":true,""termination_reason"":""two_core_entries"",""entered_trap_core"":true,""core_entry_count"":2,""elapsed_time_s"":0.04056250000000537,""minimum_radius_m"":0.0018919381802810667,""final_radius_m"":0.0019993413622424005,""final_position_m"":[0.001365394428229955,0.0007002120834302459,0.0012817047149597939],""final_velocity_m_per_s"":[-0.2615317304263226,0.2681903819753055,-0.39382756711335215]}},{""speed_m_per_s"":4.00390625,""classification"":{""trapped"":true,""termination_reason"":""two_core_entries"",""entered_trap_core"":true,""core_entry_count"":2,""elapsed_time_s"":0.05261000000001742,""minimum_radius_m"":0.001674056594925373,""final_radius_m"":0.0019995498726989237,""final_position_m"":[0.0013603088869130235,0.0013190823558278247,0.0006385774535163671],""final_velocity_m_per_s"":[0.06801611241222638,-0.3838471405985304,-0.4817400797952888]}},{""speed_m_per_s"":4.140625,""classification"":{""trapped"":false,""termination_reason"":""escaped"",""entered_trap_core"":false,""core_entry_count"":0,""elapsed_time_s"":0.027059999999997683,""minimum_radius_m"":0.005421914763725623,""final_radius_m"":0.030001121058875778,""final_position_m"":[0.016031342110158497,0.007409187745674755,-0.024252160148855225],""final_velocity_m_per_s"":[0.44205483677601987,0.8645108012539506,-0.9336064999198929]}},{""speed_m_per_s"":4.6875,""classification"":{""trapped"":false,""termination_reason"":""escaped"",""entered_trap_core"":false,""core_entry_count"":0,""elapsed_time_s"":0.017777500000001282,""minimum_radius_m"":0.005869511214165339,""final_radius_m"":0.03000091053520033,""final_position_m"":[0.020675170595983703,-0.011025773731271352,-0.01873564163285773],""final_velocity_m_per_s"":[1.335370235967927,-0.07054729427778642,-1.8779297912081194]}},{""speed_m_per_s"":5.0,""classification"":{""trapped"":false,""termination_reason"":""escaped"",""entered_trap_core"":false,""core_entry_count"":0,""elapsed_time_s"":0.01540750000000205,""minimum_radius_m"":0.006102941796814458,""final_radius_m"":0.03000277322587984,""final_position_m"":[0.020164201485123153,-0.016801516222348562,-0.014535488720407287],""final_velocity_m_per_s"":[1.5670834047892466,-0.7062492904972856,-1.8733623855404453]}},{""speed_m_per_s"":6.875,""classification"":{""trapped"":false,""termination_reason"":""escaped"",""entered_trap_core"":false,""core_entry_count"":0,""elapsed_time_s"":0.00844999999999992,""minimum_radius_m"":0.007038803403427642,""final_radius_m"":0.030003325527134684,""final_position_m"":[0.016569989294038443,-0.025011312156372735,-0.0002631761751084409],""final_velocity_m_per_s"":[2.619605099802127,-4.199523335569769,-1.5045464953055978]}},{""speed_m_per_s"":10.0,""classification"":{""trapped"":false,""termination_reason"":""escaped"",""entered_trap_core"":false,""core_entry_count"":0,""elapsed_time_s"":0.005537499999999817,""minimum_radius_m"":0.0075694222791202635,""final_radius_m"":0.030011000511094933,""final_position_m"":[0.01669286479939891,-0.023500506724559413,0.008350724528738031],""final_velocity_m_per_s"":[4.1713605180817614,-6.835646706395784,-0.1628095594246709]}},{""speed_m_per_s"":11.25,""classification"":{""trapped"":false,""termination_reason"":""escaped"",""entered_trap_core"":false,""core_entry_count"":0,""elapsed_time_s"":0.0048599999999998445,""minimum_radius_m"":0.007653179908767562,""final_radius_m"":0.030004536345160277,""final_position_m"":[0.01654450763190853,-0.022745614927014064,0.010449328691248998],""final_velocity_m_per_s"":[4.742294334000133,-7.658527916476419,0.4564004396089972]}},{""speed_m_per_s"":20.0,""classification"":{""trapped"":false,""termination_reason"":""escaped"",""entered_trap_core"":false,""core_entry_count"":0,""elapsed_time_s"":0.002549999999999938,""minimum_radius_m"":0.007822815976606362,""final_radius_m"":0.03001093249433991,""final_position_m"":[0.015255359129275031,-0.019825073297728257,0.016580004697115562],""final_velocity_m_per_s"":[8.597828300207285,-13.51917102554832,4.691572991877359]}}],""compatible_definitive_brackets"":true,""timeout_free"":true}]",0,-1,False,not_applicable,dual_step_research_recovered_boundary,"targeted timeout-node or endpoint evidence changed or remained non-definitive; complete 200 ms coarse/fine searches recovered compatible, timeout-free definitive brackets",not_applicable,positive scalar capture threshold,[],not_applicable,positive-boundary grid fallback was not required,[],0.0,0.0,0.0,False
0,3,False,0,[],0.05,5e-06,5e-06,0,[],0.0,0.0,0.0,3.59375,3.73046875,two_core_entries,escaped,3.59375,3.59375,3.59375,3.59375,3.73046875,3.59375,3.73046875,two_core_entries,escaped,two_core_entries,escaped,[],[],0,[],0,[],0,[],0,[],[],0,-1,False,not_applicable,not_required,base search contained no timeout,not_applicable,positive scalar capture threshold,[],not_applicable,positive-boundary grid fallback was not required,[],0.0,0.0,0.0,False
