time_s,x_m,vx_m_per_s,Fx_n,effective_field_proxy_x_t,quantization_axis_x,y_m,vy_m_per_s,Fy_n,effective_field_proxy_y_t,quantization_axis_y,z_m,vz_m_per_s,Fz_n,effective_field_proxy_z_t,quantization_axis_z,radius_m,speed_m_per_s,total_780_scattering_rate_per_s,reference_vector_shift_hz,applied_reference_transition_shift_hz,total_trapping_intensity_w_per_m2,cooling_x_incident_absorption_rate_per_s,cooling_x_retro_absorption_rate_per_s,cooling_y_incident_absorption_rate_per_s,cooling_y_retro_absorption_rate_per_s,cooling_z_incident_absorption_rate_per_s,cooling_z_retro_absorption_rate_per_s,repump_x_incident_absorption_rate_per_s,repump_x_retro_absorption_rate_per_s,repump_y_incident_absorption_rate_per_s,repump_y_retro_absorption_rate_per_s,repump_z_incident_absorption_rate_per_s,repump_z_retro_absorption_rate_per_s,effective_field_proxy_magnitude_t
0.0037399999999998897,1.1618177383829265e-06,-0.0021156606461390382,2.168616963492555e-25,2.3141723024545151e-07,0.7361080013089714,0.0,0.0,0.0,0.0,0.0,-1.064462837577786e-06,0.00022398735670434787,1.2709189051521785e-24,2.1279216512844686e-07,0.6768641003989734,1.5757225611780044e-06,0.0021274845018436333,25203722.12049269,4400.063331148414,4400.063333844418,30797.953932426066,3972028.048008237,3971772.426491497,4532162.488497227,4532162.488497227,4072193.863924595,4070698.090432617,8746.265478711965,8746.604373234513,8841.295248216438,8841.295248216438,8764.783196462471,8764.47109644191,3.143794522460533e-07
0.0037424999999998896,1.1565379785520065e-06,-0.0021119039323680084,2.214608364016127e-25,2.3036296375340897e-07,0.7347401663738754,0.0,0.0,0.0,0.0,0.0,-1.063909120155451e-06,0.00022148696893398796,1.2717187921525406e-24,2.1268254017902168e-07,0.678348647759314,1.5714587846275533e-06,0.00212348644849903,25203945.224964418,4388.172077008722,4388.17207969744,30797.95404431293,3974483.92929856,3974222.895053682,4532154.668497503,4532154.668497503,4069860.5809437404,4068363.8659413913,8746.692315877812,8747.029976105952,8841.268792650186,8841.268792650186,8764.33452303978,8764.022331709923,3.1352983584701406e-07
0.0037449999999998895,1.1512678096837584e-06,-0.0021080675472992783,2.2597444215353623e-25,2.2931065530813028e-07,0.7333628289675514,0.0,0.0,0.0,0.0,0.0,-1.063361619061264e-06,0.0002190004376747598,1.2725187020733263e-24,2.1257413854972566e-07,0.6798374519609154,1.5672126538879883e-06,0.0021194126487492073,25204158.386418752,4376.330538795517,4376.330541476979,30797.95415543545,3976949.0807503187,3976682.7344477456,4532147.1972921,4532147.1972921,4067512.6549827913,4066014.998460929,8747.121861697273,8747.458305463277,8841.243518302814,8841.243518302814,8763.88414474199,8763.571844258397,3.1268377159360555e-07
0.0037474999999998894,1.146007427252131e-06,-0.0021041529726508732,2.30403480558671e-25,2.2826033404573097e-07,0.731975947126512,0.0,0.0,0.0,0.0,0.0,-1.0628202996529547e-06,0.000216527763323716,1.2733187319480516e-24,2.1246698319914627e-07,0.6813304725522303,1.5629843289909993e-06,0.0021152645235538456,25204361.43558101,4364.5393433003155,4364.539345974553,30797.954265793218,3979423.4426438548,3979151.8838160066,4532140.080786361,4532140.080786361,4065150.05580788,4063651.457643099,8747.554121101452,8747.889365994106,8841.219445214518,8841.219445214518,8763.432073683845,8763.119646240464,3.118413042693591e-07
0.0037499999999998893,1.1407570230686556e-06,-0.002100161673390196,2.3474881681380688e-25,2.272120383239021e-07,0.730579573639846,0.0,0.0,0.0,0.0,0.0,-1.0622851272830576e-06,0.00021406894795882882,1.2741186613103076e-24,2.1236104727503537e-07,0.6828275672380405,1.558773966079509e-06,0.0021110434786752517,25204554.189926572,4352.7987354140805,4352.798738081124,30797.95437538594,3981906.785998358,3981630.113159449,4532133.325350875,4532133.325350875,4062772.915106438,4061273.375434706,8747.989069383291,8748.323132714733,8841.196594999517,8841.196594999517,8762.978352916241,8762.665780861273,3.1100245137145165e-07
0.003752499999999889,1.1355167853199137e-06,-0.002096095099496773,2.3901124835501863e-25,2.2616581575293336e-07,0.7291736975244563,0.0,0.0,0.0,0.0,0.0,-1.0617560673084603e-06,0.0002116239898389122,1.2749186126197013e-24,2.1225635374495465e-07,0.68432866287955,1.5545817174435054e-06,0.0021067509058286236,25204736.47757375,4341.109526518578,4341.109529178459,30797.954484213442,3984398.99556869,3984117.3062944235,4532126.936983946,4532126.936983946,4060381.256688237,4058880.775501333,8748.426701502663,8748.759600378751,8841.174988010614,8841.174988010614,8762.523004779983,8762.210270492862,3.101672708721749e-07
0.003754999999999889,1.1302868986020735e-06,-0.002091954687136075,2.4319177491399845e-25,2.251216833147216e-07,0.7277584078374824,0.0,0.0,0.0,0.0,0.0,-1.0612330850850999e-06,0.00020919288934415824,1.2757180850281561e-24,2.1215283588719183e-07,0.6858335802670007,1.550407731543781e-06,0.0021023881844185557,25204908.11547022,4329.471353383273,4329.471356036022,30797.954592275688,3986899.7795064137,3986613.170195995,4532120.922076307,4532120.922076307,4057975.274738378,4056473.8526174054,8748.866981252628,8749.198732425442,8841.154645930215,8841.154645930215,8762.066083877005,8761.753169996096,3.0933573681912594e-07
0.003757499999999889,1.1250675439641856e-06,-0.002087741855155137,2.4729110964274624e-25,2.240796971522041e-07,0.7263336785425188,0.0,0.0,0.0,0.0,0.0,-1.0607161459896535e-06,0.00020677563817852492,1.276517350768159e-24,2.1205053659382863e-07,0.687342263661193,1.546252153060667e-06,0.00209795667693848,25205068.937009703,4317.88529845981,4317.885301105462,30797.954699572765,3989409.0498588993,3989117.6160721993,4532115.2864432465,4532115.2864432465,4055554.96863454,4054052.60584016,8749.30990796582,8749.640528021697,8841.135588487494,8841.135588487494,8761.607607654727,8761.294496797978,3.085079265522268e-07
0.003759999999999889,1.119858898939068e-06,-0.0020834580100469995,2.513101792888433e-25,2.2303988280305742e-07,0.7248995353686989,0.0,0.0,0.0,0.0,0.0,-1.0602052154077487e-06,0.00020437223276187694,1.2773162527974042e-24,2.1194943899383105e-07,0.6888546026718878,1.5421151229110013e-06,0.0020934577352201495,25205218.770505134,4306.351556653683,4306.351559292267,30797.954806104884,3991926.6274294634,3991630.463635696,4532110.036079184,4532110.036079184,4053120.426150861,4051617.1231284626,8749.755464794483,8750.084970037315,8841.117836019412,8841.117836019412,8761.14761024345,8760.834285164376,3.076838539972504e-07
0.0037624999999998888,1.1146611375834416e-06,-0.0020791045422505756,2.5524973743949517e-25,2.2200228504302576e-07,0.7234560844480457,0.0,0.0,0.0,0.0,0.0,-1.0597002587407647e-06,0.0002019826667936216,1.278114463287941e-24,2.1184949629016147e-07,0.6903704033887187,1.5379967782846802e-06,0.002088892695973644,25205357.43876884,4294.870225000543,4294.870227632092,30797.954911872337,3994452.19306528,3994151.3928468414,4532105.177172517,4532105.177172517,4050671.8718697433,4049167.6294504236,8750.203609821241,8750.532016277013,8841.101409517205,8841.101409517205,8760.6861513661,8760.372595021157,3.06863526087282e-07
0.0037649999999998887,1.1094744305105658e-06,-0.002074682829150322,2.5911087991712837e-25,2.2096690810694575e-07,0.7220032090271026,0.0,0.0,0.0,0.0,0.0,-1.0592012414200294e-06,0.00019960692829417456,1.278912270481048e-24,2.1175076137584367e-07,0.6918897066401305,1.5338972526810507e-06,0.0020842628834660515,25205484.78784048,4283.441948561138,4283.441951185685,30797.95501687559,3996985.8178404276,3996680.473489985,4532100.71509874,4532100.71509874,4048209.153142271,4046703.971817846,8750.654370082586,8750.981693535581,8841.086327217981,8841.086327217981,8760.223219551013,8759.909414867974,3.0604698891116853e-07
0.0037674999999998886,1.1042989449376965e-06,-0.0020701942291476705,2.628941144793048e-25,2.1993382529426257e-07,0.7205410476313832,0.0,0.0,0.0,0.0,0.0,-1.0587081288943363e-06,0.0001972450102771798,1.279709447500106e-24,2.1165319743451273e-07,0.6934122862181408,1.529816675937825e-06,0.00207956960462389,25205600.641768675,4272.067202313611,4272.067204931189,30797.95512111517,3999527.1271240497,3999217.330336767,4532096.65600553,4532096.65600553,4045732.5506027313,4044226.4311319184,8751.107693310652,8751.433949332039,8841.072609971305,8841.072609971305,8759.758884743009,8759.444814819519,3.052342764055506e-07
0.0037699999999998885,1.0991348447080763e-06,-0.002065640091848124,2.6660059429693826e-25,2.189030295085167e-07,0.7190695338277128,0.0,0.0,0.0,0.0,0.0,-1.058220886639771e-06,0.00019489690182607824,1.280506010244506e-24,2.115568174952212e-07,0.6949381307143794,1.5257551742570333e-06,0.002074814158278213,25205704.84404545,4260.746127642289,4260.74613025293,30797.955224591744,4002076.103916163,4001761.945030031,4532093.005360449,4532093.005360449,4043241.998183296,4041734.941306025,8751.563590639476,8751.88879450006,8841.060276323567,8841.060276323567,8759.293151623715,8758.978799630131,3.044253986721753e-07
0.0037724999999998884,1.0939822903408746e-06,-0.002061021746880707,2.702306531576373e-25,2.1787461265608425e-07,0.7175888741094988,0.0,0.0,0.0,0.0,0.0,-1.0577394801590217e-06,0.00019256259229973727,1.2813016289604338e-24,2.114615648327117e-07,0.6964669466344128,1.5217128702441018e-06,0.0020699978244115127,25205797.221208893,4249.479181817722,4249.479184421459,30797.955327306074,4004632.2591290562,4004313.828089336,4532089.769226865,4532089.769226865,4040737.892141752,4039229.8989859116,8752.021988555185,8752.346155327486,8841.049346834272,8841.049346834272,8758.826111116417,8758.511460438367,3.036203883824963e-07
