time_s,cooling_x_incident_sigma_plus_fraction,cooling_x_incident_pi_fraction,cooling_x_incident_sigma_minus_fraction,cooling_x_retro_sigma_plus_fraction,cooling_x_retro_pi_fraction,cooling_x_retro_sigma_minus_fraction,cooling_y_incident_sigma_plus_fraction,cooling_y_incident_pi_fraction,cooling_y_incident_sigma_minus_fraction,cooling_y_retro_sigma_plus_fraction,cooling_y_retro_pi_fraction,cooling_y_retro_sigma_minus_fraction,cooling_z_incident_sigma_plus_fraction,cooling_z_incident_pi_fraction,cooling_z_incident_sigma_minus_fraction,cooling_z_retro_sigma_plus_fraction,cooling_z_retro_pi_fraction,cooling_z_retro_sigma_minus_fraction,repump_x_incident_sigma_plus_fraction,repump_x_incident_pi_fraction,repump_x_incident_sigma_minus_fraction,repump_x_retro_sigma_plus_fraction,repump_x_retro_pi_fraction,repump_x_retro_sigma_minus_fraction,repump_y_incident_sigma_plus_fraction,repump_y_incident_pi_fraction,repump_y_incident_sigma_minus_fraction,repump_y_retro_sigma_plus_fraction,repump_y_retro_pi_fraction,repump_y_retro_sigma_minus_fraction,repump_z_incident_sigma_plus_fraction,repump_z_incident_pi_fraction,repump_z_incident_sigma_minus_fraction,repump_z_retro_sigma_plus_fraction,repump_z_retro_pi_fraction,repump_z_retro_sigma_minus_fraction,trapping_x_incident_sigma_plus_fraction,trapping_x_incident_pi_fraction,trapping_x_incident_sigma_minus_fraction,trapping_x_retro_sigma_plus_fraction,trapping_x_retro_pi_fraction,trapping_x_retro_sigma_minus_fraction,trapping_y_incident_sigma_plus_fraction,trapping_y_incident_pi_fraction,trapping_y_incident_sigma_minus_fraction,trapping_y_retro_sigma_plus_fraction,trapping_y_retro_pi_fraction,trapping_y_retro_sigma_minus_fraction,trapping_z_incident_sigma_plus_fraction,trapping_z_incident_pi_fraction,trapping_z_incident_sigma_minus_fraction,trapping_z_retro_sigma_plus_fraction,trapping_z_retro_pi_fraction,trapping_z_retro_sigma_minus_fraction
0.0012724999999999902,0.25000000000000544,0.5000000000000001,0.2499999999999945,0.2499999999999945,0.5000000000000001,0.25000000000000544,0.2500000000001489,0.5000000000000001,0.2499999999998511,0.2499999999998511,0.5000000000000001,0.2500000000001489,2.652401691492622e-54,4.4381926958548267e-26,1.0,1.0,4.4381926958548267e-26,2.652401691492622e-54,0.25000000000000544,0.5000000000000001,0.2499999999999945,0.2499999999999945,0.5000000000000001,0.25000000000000544,0.2500000000001489,0.5000000000000001,0.2499999999998511,0.2499999999998511,0.5000000000000001,0.2500000000001489,2.652401691492622e-54,4.4381926958548267e-26,1.0,1.0,4.4381926958548267e-26,2.652401691492622e-54,0.25000000000000544,0.5000000000000001,0.2499999999999945,0.2499999999999945,0.5000000000000001,0.25000000000000544,0.2500000000001489,0.5000000000000001,0.2499999999998511,0.2499999999998511,0.5000000000000001,0.2500000000001489,2.652401691492622e-54,4.4381926958548267e-26,1.0,1.0,4.4381926958548267e-26,2.652401691492622e-54
0.0012749999999999901,0.25000000000000566,0.5000000000000001,0.24999999999999428,0.24999999999999428,0.5000000000000001,0.25000000000000566,0.2500000000001591,0.5000000000000001,0.24999999999984088,0.24999999999984088,0.5000000000000001,0.2500000000001591,3.302420466332678e-54,5.067834986125e-26,1.0,1.0,5.067834986125e-26,3.302420466332678e-54,0.25000000000000566,0.5000000000000001,0.24999999999999428,0.24999999999999428,0.5000000000000001,0.25000000000000566,0.2500000000001591,0.5000000000000001,0.24999999999984088,0.24999999999984088,0.5000000000000001,0.2500000000001591,3.302420466332678e-54,5.067834986125e-26,1.0,1.0,5.067834986125e-26,3.302420466332678e-54,0.25000000000000566,0.5000000000000001,0.24999999999999428,0.24999999999999428,0.5000000000000001,0.25000000000000566,0.2500000000001591,0.5000000000000001,0.24999999999984088,0.24999999999984088,0.5000000000000001,0.2500000000001591,3.302420466332678e-54,5.067834986125e-26,1.0,1.0,5.067834986125e-26,3.302420466332678e-54
0.00127749999999999,0.25000000000000594,0.5,0.249999999999994,0.249999999999994,0.5,0.25000000000000594,0.25000000000017,0.5000000000000001,0.24999999999983,0.24999999999983,0.5000000000000001,0.25000000000017,4.1097236575653697e-54,5.785017561771306e-26,1.0,1.0,5.785017561771306e-26,4.1097236575653697e-54,0.25000000000000594,0.5,0.249999999999994,0.249999999999994,0.5,0.25000000000000594,0.25000000000017,0.5000000000000001,0.24999999999983,0.24999999999983,0.5000000000000001,0.25000000000017,4.1097236575653697e-54,5.785017561771306e-26,1.0,1.0,5.785017561771306e-26,4.1097236575653697e-54,0.25000000000000594,0.5,0.249999999999994,0.249999999999994,0.5,0.25000000000000594,0.25000000000017,0.5000000000000001,0.24999999999983,0.24999999999983,0.5000000000000001,0.25000000000017,4.1097236575653697e-54,5.785017561771306e-26,1.0,1.0,5.785017561771306e-26,4.1097236575653697e-54
0.00127999999999999,0.2500000000000062,0.5000000000000001,0.24999999999999375,0.24999999999999375,0.5000000000000001,0.2500000000000062,0.2500000000001815,0.5000000000000001,0.24999999999981842,0.24999999999981842,0.5000000000000001,0.2500000000001815,5.111893982874112e-54,6.601670029783575e-26,1.0,1.0,6.601670029783575e-26,5.111893982874112e-54,0.2500000000000062,0.5000000000000001,0.24999999999999375,0.24999999999999375,0.5000000000000001,0.2500000000000062,0.2500000000001815,0.5000000000000001,0.24999999999981842,0.24999999999981842,0.5000000000000001,0.2500000000001815,5.111893982874112e-54,6.601670029783575e-26,1.0,1.0,6.601670029783575e-26,5.111893982874112e-54,0.2500000000000062,0.5000000000000001,0.24999999999999375,0.24999999999999375,0.5000000000000001,0.2500000000000062,0.2500000000001815,0.5000000000000001,0.24999999999981842,0.24999999999981842,0.5000000000000001,0.2500000000001815,5.111893982874112e-54,6.601670029783575e-26,1.0,1.0,6.601670029783575e-26,5.111893982874112e-54
0.0012824999999999898,0.2500000000000065,0.5,0.24999999999999345,0.24999999999999345,0.5,0.2500000000000065,0.25000000000019396,0.5000000000000001,0.24999999999980602,0.24999999999980602,0.5000000000000001,0.25000000000019396,6.355383709558982e-54,7.531315801960596e-26,1.0,1.0,7.531315801960596e-26,6.355383709558982e-54,0.2500000000000065,0.5,0.24999999999999345,0.24999999999999345,0.5,0.2500000000000065,0.25000000000019396,0.5000000000000001,0.24999999999980602,0.24999999999980602,0.5000000000000001,0.25000000000019396,6.355383709558982e-54,7.531315801960596e-26,1.0,1.0,7.531315801960596e-26,6.355383709558982e-54,0.2500000000000065,0.5,0.24999999999999345,0.24999999999999345,0.5,0.2500000000000065,0.25000000000019396,0.5000000000000001,0.24999999999980602,0.24999999999980602,0.5000000000000001,0.25000000000019396,6.355383709558982e-54,7.531315801960596e-26,1.0,1.0,7.531315801960596e-26,6.355383709558982e-54
0.0012849999999999897,0.2500000000000068,0.5000000000000001,0.2499999999999932,0.2499999999999932,0.5000000000000001,0.2500000000000068,0.2500000000002071,0.5,0.24999999999979283,0.24999999999979283,0.5,0.2500000000002071,7.897582374172486e-54,8.58928089168466e-26,1.0,1.0,8.58928089168466e-26,7.897582374172486e-54,0.2500000000000068,0.5000000000000001,0.2499999999999932,0.2499999999999932,0.5000000000000001,0.2500000000000068,0.2500000000002071,0.5,0.24999999999979283,0.24999999999979283,0.5,0.2500000000002071,7.897582374172486e-54,8.58928089168466e-26,1.0,1.0,8.58928089168466e-26,7.897582374172486e-54,0.2500000000000068,0.5000000000000001,0.2499999999999932,0.2499999999999932,0.5000000000000001,0.2500000000000068,0.2500000000002071,0.5,0.24999999999979283,0.24999999999979283,0.5,0.2500000000002071,7.897582374172486e-54,8.58928089168466e-26,1.0,1.0,8.58928089168466e-26,7.897582374172486e-54
0.0012874999999999896,0.2500000000000071,0.5000000000000001,0.24999999999999287,0.24999999999999287,0.5000000000000001,0.2500000000000071,0.25000000000022116,0.5000000000000001,0.24999999999977882,0.24999999999977882,0.5000000000000001,0.25000000000022116,9.809360739897959e-54,9.792929538769425e-26,1.0,1.0,9.792929538769425e-26,9.809360739897959e-54,0.2500000000000071,0.5000000000000001,0.24999999999999287,0.24999999999999287,0.5000000000000001,0.2500000000000071,0.25000000000022116,0.5000000000000001,0.24999999999977882,0.24999999999977882,0.5000000000000001,0.25000000000022116,9.809360739897959e-54,9.792929538769425e-26,1.0,1.0,9.792929538769425e-26,9.809360739897959e-54,0.2500000000000071,0.5000000000000001,0.24999999999999287,0.24999999999999287,0.5000000000000001,0.2500000000000071,0.25000000000022116,0.5000000000000001,0.24999999999977882,0.24999999999977882,0.5000000000000001,0.25000000000022116,9.809360739897959e-54,9.792929538769425e-26,1.0,1.0,9.792929538769425e-26,9.809360739897959e-54
0.0012899999999999895,0.2500000000000074,0.5,0.24999999999999256,0.24999999999999256,0.5,0.2500000000000074,0.25000000000023614,0.5000000000000001,0.24999999999976383,0.24999999999976383,0.5000000000000001,0.25000000000023614,1.2178199369088172e-53,1.1161930043032223e-25,1.0,1.0,1.1161930043032223e-25,1.2178199369088172e-53,0.2500000000000074,0.5,0.24999999999999256,0.24999999999999256,0.5,0.2500000000000074,0.25000000000023614,0.5000000000000001,0.24999999999976383,0.24999999999976383,0.5000000000000001,0.25000000000023614,1.2178199369088172e-53,1.1161930043032223e-25,1.0,1.0,1.1161930043032223e-25,1.2178199369088172e-53,0.2500000000000074,0.5,0.24999999999999256,0.24999999999999256,0.5,0.2500000000000074,0.25000000000023614,0.5000000000000001,0.24999999999976383,0.24999999999976383,0.5000000000000001,0.25000000000023614,1.2178199369088172e-53,1.1161930043032223e-25,1.0,1.0,1.1161930043032223e-25,1.2178199369088172e-53
0.0012924999999999894,0.25000000000000766,0.5000000000000001,0.24999999999999228,0.24999999999999228,0.5000000000000001,0.25000000000000766,0.250000000000252,0.5000000000000001,0.24999999999974792,0.24999999999974792,0.5000000000000001,0.250000000000252,1.5112034575317374e-53,1.271855460772998e-25,1.0,1.0,1.271855460772998e-25,1.5112034575317374e-53,0.25000000000000766,0.5000000000000001,0.24999999999999228,0.24999999999999228,0.5000000000000001,0.25000000000000766,0.250000000000252,0.5000000000000001,0.24999999999974792,0.24999999999974792,0.5000000000000001,0.250000000000252,1.5112034575317374e-53,1.271855460772998e-25,1.0,1.0,1.271855460772998e-25,1.5112034575317374e-53,0.25000000000000766,0.5000000000000001,0.24999999999999228,0.24999999999999228,0.5000000000000001,0.25000000000000766,0.250000000000252,0.5000000000000001,0.24999999999974792,0.24999999999974792,0.5000000000000001,0.250000000000252,1.5112034575317374e-53,1.271855460772998e-25,1.0,1.0,1.271855460772998e-25,1.5112034575317374e-53
0.0012949999999999893,0.250000000000008,0.5000000000000001,0.24999999999999195,0.24999999999999195,0.5000000000000001,0.250000000000008,0.250000000000269,0.5000000000000001,0.24999999999973097,0.24999999999973097,0.5000000000000001,0.250000000000269,1.8743984291237708e-53,1.448801745754474e-25,1.0,1.0,1.448801745754474e-25,1.8743984291237708e-53,0.250000000000008,0.5000000000000001,0.24999999999999195,0.24999999999999195,0.5000000000000001,0.250000000000008,0.250000000000269,0.5000000000000001,0.24999999999973097,0.24999999999973097,0.5000000000000001,0.250000000000269,1.8743984291237708e-53,1.448801745754474e-25,1.0,1.0,1.448801745754474e-25,1.8743984291237708e-53,0.250000000000008,0.5000000000000001,0.24999999999999195,0.24999999999999195,0.5000000000000001,0.250000000000008,0.250000000000269,0.5000000000000001,0.24999999999973097,0.24999999999973097,0.5000000000000001,0.250000000000269,1.8743984291237708e-53,1.448801745754474e-25,1.0,1.0,1.448801745754474e-25,1.8743984291237708e-53
0.0012974999999999892,0.2500000000000084,0.5,0.24999999999999156,0.24999999999999156,0.5,0.2500000000000084,0.2500000000002871,0.5000000000000001,0.24999999999971287,0.24999999999971287,0.5000000000000001,0.2500000000002871,2.323815282308561e-53,1.6498856033449948e-25,1.0,1.0,1.6498856033449948e-25,2.323815282308561e-53,0.2500000000000084,0.5,0.24999999999999156,0.24999999999999156,0.5,0.2500000000000084,0.2500000000002871,0.5000000000000001,0.24999999999971287,0.24999999999971287,0.5000000000000001,0.2500000000002871,2.323815282308561e-53,1.6498856033449948e-25,1.0,1.0,1.6498856033449948e-25,2.323815282308561e-53,0.2500000000000084,0.5,0.24999999999999156,0.24999999999999156,0.5,0.2500000000000084,0.2500000000002871,0.5000000000000001,0.24999999999971287,0.24999999999971287,0.5000000000000001,0.2500000000002871,2.323815282308561e-53,1.6498856033449948e-25,1.0,1.0,1.6498856033449948e-25,2.323815282308561e-53
0.001299999999999989,0.25000000000000877,0.5000000000000001,0.2499999999999912,0.2499999999999912,0.5000000000000001,0.25000000000000877,0.2500000000003063,0.5000000000000001,0.24999999999969366,0.24999999999969366,0.5000000000000001,0.2500000000003063,2.879675787960818e-53,1.8783360634714544e-25,1.0,1.0,1.8783360634714544e-25,2.879675787960818e-53,0.25000000000000877,0.5000000000000001,0.2499999999999912,0.2499999999999912,0.5000000000000001,0.25000000000000877,0.2500000000003063,0.5000000000000001,0.24999999999969366,0.24999999999969366,0.5000000000000001,0.2500000000003063,2.879675787960818e-53,1.8783360634714544e-25,1.0,1.0,1.8783360634714544e-25,2.879675787960818e-53,0.25000000000000877,0.5000000000000001,0.2499999999999912,0.2499999999999912,0.5000000000000001,0.25000000000000877,0.2500000000003063,0.5000000000000001,0.24999999999969366,0.24999999999969366,0.5000000000000001,0.2500000000003063,2.879675787960818e-53,1.8783360634714544e-25,1.0,1.0,1.8783360634714544e-25,2.879675787960818e-53
0.001302499999999989,0.2500000000000091,0.5000000000000001,0.24999999999999084,0.24999999999999084,0.5000000000000001,0.2500000000000091,0.2500000000003268,0.5,0.24999999999967315,0.24999999999967315,0.5,0.2500000000003268,3.5668877579848676e-53,2.137805856726143e-25,1.0,1.0,2.137805856726143e-25,3.5668877579848676e-53,0.2500000000000091,0.5000000000000001,0.24999999999999084,0.24999999999999084,0.5000000000000001,0.2500000000000091,0.2500000000003268,0.5,0.24999999999967315,0.24999999999967315,0.5,0.2500000000003268,3.5668877579848676e-53,2.137805856726143e-25,1.0,1.0,2.137805856726143e-25,3.5668877579848676e-53,0.2500000000000091,0.5000000000000001,0.24999999999999084,0.24999999999999084,0.5000000000000001,0.2500000000000091,0.2500000000003268,0.5,0.24999999999967315,0.24999999999967315,0.5,0.2500000000003268,3.5668877579848676e-53,2.137805856726143e-25,1.0,1.0,2.137805856726143e-25,3.5668877579848676e-53
0.001304999999999989,0.25000000000000955,0.5000000000000001,0.24999999999999042,0.24999999999999042,0.5000000000000001,0.25000000000000955,0.2500000000003486,0.5000000000000001,0.24999999999965136,0.24999999999965136,0.5000000000000001,0.2500000000003486,4.416118139117077e-53,2.4324259571223947e-25,1.0,1.0,2.4324259571223947e-25,4.416118139117077e-53,0.25000000000000955,0.5000000000000001,0.24999999999999042,0.24999999999999042,0.5000000000000001,0.25000000000000955,0.2500000000003486,0.5000000000000001,0.24999999999965136,0.24999999999965136,0.5000000000000001,0.2500000000003486,4.416118139117077e-53,2.4324259571223947e-25,1.0,1.0,2.4324259571223947e-25,4.416118139117077e-53,0.25000000000000955,0.5000000000000001,0.24999999999999042,0.24999999999999042,0.5000000000000001,0.25000000000000955,0.2500000000003486,0.5000000000000001,0.24999999999965136,0.24999999999965136,0.5000000000000001,0.2500000000003486,4.416118139117077e-53,2.4324259571223947e-25,1.0,1.0,2.4324259571223947e-25,4.416118139117077e-53
