disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,15,21.536890043609784,19640782.24417038
1,15,39.85886689733173,36349692.25569064
2,15,65.61982443558239,59842655.09227371
3,15,56.29961358105203,51342995.601376206
4,15,61.597555166512386,56174506.409652635
5,15,19.49065900160973,17774701.38310801
6,15,39.40489835579368,35935691.1045496
7,15,58.586985136731,53428986.965293206
8,15,63.44926281191641,57863189.71395529
9,15,45.245416312789686,41262009.860611685
10,15,33.47570381724327,30528502.853173174
11,15,33.989605452618974,30997160.5885704
12,15,50.146811931791966,45731886.609317005
13,15,34.840408413609765,31773058.85687556
14,15,75.48937695510429,68843292.20797691
