point_index,detuning_n,ensemble_index,requested_atom_count,successful_atom_count,complete_atom_count,trapped_atom_count,aligned_trapped_atom_count,complete_outside_core_count,escaped_atom_count,other_incomplete_atom_count,failed_atom_count,duration_complete_fraction,trapped_fraction,initial_temperature_x_k,initial_temperature_y_k,initial_temperature_z_k,initial_temperature_mean_k,plateau_temperature_x_k,plateau_temperature_y_k,plateau_temperature_z_k,plateau_temperature_mean_k,final_temperature_x_k,final_temperature_y_k,final_temperature_z_k,final_temperature_mean_k,plateau_window_1_mean_k,plateau_window_2_mean_k,plateau_window_3_mean_k,plateau_window_4_mean_k,stationarity_metric,relative_drift,stationarity_pass,statistics_pass,survivor_conditioning_warning,valid,quality_status,plateau_max_radius_median_m,plateau_max_radius_p90_m,plateau_max_radius_max_m,termination_counts_json,boundedness_counts_json
0,-0.5,17,25,25,25,25,25,0,0,0,0,1.0,1.0,0.001986896472815353,0.001582956260786257,0.0014732685172058537,0.0016810404169358211,0.0006284977838101966,0.0007365882887677459,0.0007084394980048416,0.0006911751901942614,0.0004785023447725346,0.0008598794788867446,0.0009000760489146585,0.0007461526241913126,0.0007478055311976885,0.000636154690875793,0.0006751821868153737,0.0007067569486960177,0.16153768524375853,-0.05672967769459873,False,True,False,False,nonstationary,0.00046249304997854595,0.000766047137190382,0.0007800077545589625,"{""duration"": 25}","{""complete_final_plateau_core"": 25}"
0,-0.5,18,25,25,25,25,25,0,0,0,0,1.0,1.0,0.0031640058255884484,0.0026786991640523595,0.0020981773233614423,0.0026469607710007496,0.0007010090526208323,0.0006872437807478338,0.0007294059316181592,0.0007058862549956085,0.0007567113191774088,0.0011471562267213124,0.0004523675738302348,0.0007854117065763186,0.000777218135892836,0.0006711519758241277,0.0006724166528704168,0.000702497588761673,0.15025956280926336,-0.11041843611845774,False,True,False,False,nonstationary,0.00045368344924031885,0.000761719886291274,0.0008273308440540644,"{""duration"": 25}","{""complete_final_plateau_core"": 25}"
0,-0.5,19,25,25,25,25,25,0,0,0,0,1.0,1.0,0.0024795400503044205,0.002346124508457472,0.001547660716157388,0.002124441758306427,0.0007150106870398964,0.0007128402976071677,0.0007504192804690604,0.0007260900883720414,0.000657763625523804,0.000574426594128417,0.000973693878711738,0.0007352946994546531,0.0007146387789785299,0.0007143033911940262,0.000726192035027134,0.0007511541532815125,0.05075232767618266,0.06458184709117788,True,True,False,True,valid,0.0006068166426678051,0.00089688743957419,0.0011472855455322043,"{""duration"": 25}","{""complete_final_plateau_core"": 25}"
0,-0.5,20,25,25,25,25,25,0,0,0,0,1.0,1.0,0.002235236359644029,0.0028126106727285206,0.0018851452487268735,0.002310997427033141,0.0006521042336427688,0.0006871944854989574,0.0007144512587954601,0.0006845833259790621,0.0012636723844642401,0.0006579772396731851,0.0007095617886170334,0.0008770704709181529,0.0006684105114274352,0.000660176280662942,0.0006790704662567996,0.000734517105534906,0.10859280682252219,0.13077163809862435,True,True,False,True,valid,0.0005070234095271797,0.0007683503421885108,0.0012329977078029979,"{""duration"": 25}","{""complete_final_plateau_core"": 25}"
0,-0.5,21,25,25,25,25,25,0,0,0,0,1.0,1.0,0.0021855660837976605,0.0019376471152228153,0.0026537184469693285,0.002258977215329935,0.0006705781963864951,0.0006791576901871948,0.0006742418757520105,0.0006746592541085668,0.0007434840233408,0.0005671594492301095,0.0005486830030340942,0.0006197754918683346,0.000688931996300556,0.0006898348495190577,0.0006655387212622968,0.0006526374656226729,0.05513506806563272,-0.05079895585949814,True,True,False,True,valid,0.00044353966268491916,0.0007666877822936377,0.000907645243814078,"{""duration"": 25}","{""complete_final_plateau_core"": 25}"
0,-0.5,22,25,25,25,25,25,0,0,0,0,1.0,1.0,0.0018796011386348313,0.0022415651698275015,0.0017593799333459521,0.0019601820806027614,0.000666006792994426,0.0006556737596006992,0.0007625937565781357,0.0006947581030577536,0.0005705765217599133,0.0006610862015557064,0.0006066076428284431,0.0006127567887146876,0.0006984868712378331,0.000628939303901484,0.0007162343322683537,0.0007387563883038095,0.15806520847903904,0.08692887303323842,False,True,False,False,nonstationary,0.00048726748699481833,0.0008694962612476308,0.0012139506131222764,"{""duration"": 25}","{""complete_final_plateau_core"": 25}"
0,-0.5,23,25,25,25,25,25,0,0,0,0,1.0,1.0,0.0024703627142134738,0.0020532761803131474,0.003156079941490379,0.0025599062786723337,0.0006948180453977785,0.0006809766001310468,0.0007334270154102047,0.0007030738869796767,0.0007109160043544585,0.0007824433143304825,0.0006636101473233328,0.0007189898220027578,0.0007174565821364092,0.0006596137310867522,0.0007141087488801024,0.0007226200357184225,0.08961548110162075,0.08181899138310962,True,True,False,True,valid,0.0005194621143605534,0.0006904688729779144,0.0008455920702524766,"{""duration"": 25}","{""complete_final_plateau_core"": 25}"
0,-0.5,24,25,25,25,25,25,0,0,0,0,1.0,1.0,0.00266422151807779,0.002353268819128596,0.0022515133554794056,0.0024230012308952636,0.000638792555029917,0.000635635015223253,0.0007188162641389109,0.000664414611464027,0.0007066839429945156,0.0008041565189970599,0.0008273335844177642,0.0007793913488031132,0.0006582784238293813,0.0006785023979266288,0.0006548515382316813,0.0006661603754021155,0.03559653759394796,0.014598070566630861,True,True,False,True,valid,0.0004979630588206689,0.0008754266848504115,0.0011189624447266334,"{""duration"": 25}","{""complete_final_plateau_core"": 25}"
1,-0.75,0,25,25,25,25,25,0,0,0,0,1.0,1.0,0.0013871358724551785,0.0019174496225279588,0.0029147373709946015,0.0020731076219925797,0.000656053106841645,0.0006002273985310296,0.0006248303587274494,0.0006270369547000413,0.0005831351939352914,0.0005537700790412936,0.0006922024508666317,0.0006097025746144056,0.0006108856812610138,0.00060590531541479,0.0006984577823018148,0.0005900542135827557,0.17288226460419173,-0.002443661234527824,False,True,False,False,nonstationary,0.0003431712819908065,0.0004196355860879813,0.000494654990869864,"{""duration"": 25}","{""complete_final_plateau_core"": 25}"
1,-0.75,1,25,25,25,25,25,0,0,0,0,1.0,1.0,0.0015268064840078073,0.001852952529881788,0.0023962186492716255,0.0019253258877204068,0.0005434865615757566,0.0006208560133738535,0.0006699526580386078,0.0006114317443294059,0.0003579396084407458,0.0004991173082620918,0.001375876720160255,0.0007443112122876976,0.0006273876281952459,0.0006557318889052199,0.0005639020963951925,0.0005976448321130122,0.1501881336088343,-0.1409034724714856,False,True,False,False,nonstationary,0.0003338094673085967,0.00042502495826620725,0.0005674848090167892,"{""duration"": 25}","{""complete_final_plateau_core"": 25}"
