disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,11.207058418274796,10220388.995129883
1,25,59.6556241220989,54403542.974389315
2,25,18.79433400232501,17139680.836760316
3,25,9.204484938224164,8394122.08426291
4,25,129.37675369583923,117986424.30045754
5,25,16.185847631178824,14760845.60572984
6,25,70.66765893039913,64446078.23816679
7,25,8.623227767823357,7864038.795144188
8,25,8.872826982686313,8091663.29513061
9,25,28.86510031775351,26323816.88577849
10,25,30.276564568462938,27611015.82385546
11,25,22.91881821319761,20901045.457707692
12,25,52.541418694535665,47915672.19266874
13,25,129.54625129530092,118140999.33126263
14,25,7.358408728316711,6710574.423875707
15,25,27.261700861566876,24861580.71771453
16,25,60.478742521533775,55154194.02993794
17,25,91.44589277879436,83394996.37854931
18,25,13.518352658389528,12328196.890344914
19,25,4.8290276411862525,4403880.047656215
20,25,89.72092121498005,81821891.31121321
21,25,118.3799885478297,107957814.35607877
22,25,5.320065330280288,4851686.778602411
23,25,83.37613007785725,76035695.5858027
24,25,76.76243004648494,70004265.7051924
