velocity_m_per_s,captured_count,launched_count,capture_fraction,capture_cross_section_m2,capture_cross_section_sample_std_m2,capture_cross_section_disc_cluster_sem_m2,capture_cross_section_t95_lower_m2,capture_cross_section_t95_upper_m2,disc_count,student_t_critical_95
0.0,625,625,1.0000000000000002,0.0007068583470577035,1.1065592085860339e-19,2.2131184171720676e-20,0.0007068583470577035,0.0007068583470577034,25,2.0638985616280245
0.25,625,625,1.0000000000000002,0.0007068583470577035,1.1065592085860339e-19,2.2131184171720676e-20,0.0007068583470577035,0.0007068583470577034,25,2.0638985616280245
0.5,625,625,1.0000000000000002,0.0007068583470577035,1.1065592085860339e-19,2.2131184171720676e-20,0.0007068583470577035,0.0007068583470577034,25,2.0638985616280245
0.75,625,625,1.0000000000000002,0.0007068583470577035,1.1065592085860339e-19,2.2131184171720676e-20,0.0007068583470577035,0.0007068583470577034,25,2.0638985616280245
1.0,625,625,1.0000000000000002,0.0007068583470577035,1.1065592085860339e-19,2.2131184171720676e-20,0.0007068583470577035,0.0007068583470577034,25,2.0638985616280245
1.25,625,625,1.0000000000000002,0.0007068583470577035,1.1065592085860339e-19,2.2131184171720676e-20,0.0007068583470577035,0.0007068583470577034,25,2.0638985616280245
1.5,625,625,1.0000000000000002,0.0007068583470577035,1.1065592085860339e-19,2.2131184171720676e-20,0.0007068583470577035,0.0007068583470577034,25,2.0638985616280245
1.75,625,625,1.0000000000000002,0.0007068583470577035,1.1065592085860339e-19,2.2131184171720676e-20,0.0007068583470577035,0.0007068583470577034,25,2.0638985616280245
2.0,625,625,1.0000000000000002,0.0007068583470577035,1.1065592085860339e-19,2.2131184171720676e-20,0.0007068583470577035,0.0007068583470577034,25,2.0638985616280245
2.25,625,625,1.0000000000000002,0.0007068583470577035,1.1065592085860339e-19,2.2131184171720676e-20,0.0007068583470577035,0.0007068583470577034,25,2.0638985616280245
2.5,625,625,1.0000000000000002,0.0007068583470577035,1.1065592085860339e-19,2.2131184171720676e-20,0.0007068583470577035,0.0007068583470577034,25,2.0638985616280245
2.75,625,625,1.0000000000000002,0.0007068583470577035,1.1065592085860339e-19,2.2131184171720676e-20,0.0007068583470577035,0.0007068583470577034,25,2.0638985616280245
3.0,625,625,1.0000000000000002,0.0007068583470577035,1.1065592085860339e-19,2.2131184171720676e-20,0.0007068583470577035,0.0007068583470577034,25,2.0638985616280245
3.25,625,625,1.0000000000000002,0.0007068583470577035,1.1065592085860339e-19,2.2131184171720676e-20,0.0007068583470577035,0.0007068583470577034,25,2.0638985616280245
3.5,625,625,1.0000000000000002,0.0007068583470577035,1.1065592085860339e-19,2.2131184171720676e-20,0.0007068583470577035,0.0007068583470577034,25,2.0638985616280245
3.75,625,625,1.0000000000000002,0.0007068583470577035,1.1065592085860339e-19,2.2131184171720676e-20,0.0007068583470577035,0.0007068583470577034,25,2.0638985616280245
4.0,625,625,1.0000000000000002,0.0007068583470577035,1.1065592085860339e-19,2.2131184171720676e-20,0.0007068583470577035,0.0007068583470577034,25,2.0638985616280245
4.25,625,625,1.0000000000000002,0.0007068583470577035,1.1065592085860339e-19,2.2131184171720676e-20,0.0007068583470577035,0.0007068583470577034,25,2.0638985616280245
4.5,625,625,1.0000000000000002,0.0007068583470577035,1.1065592085860339e-19,2.2131184171720676e-20,0.0007068583470577035,0.0007068583470577034,25,2.0638985616280245
4.75,625,625,1.0000000000000002,0.0007068583470577035,1.1065592085860339e-19,2.2131184171720676e-20,0.0007068583470577035,0.0007068583470577034,25,2.0638985616280245
5.0,625,625,1.0000000000000002,0.0007068583470577035,1.1065592085860339e-19,2.2131184171720676e-20,0.0007068583470577035,0.0007068583470577034,25,2.0638985616280245
5.25,625,625,1.0000000000000002,0.0007068583470577035,1.1065592085860339e-19,2.2131184171720676e-20,0.0007068583470577035,0.0007068583470577034,25,2.0638985616280245
5.5,625,625,1.0000000000000002,0.0007068583470577035,1.1065592085860339e-19,2.2131184171720676e-20,0.0007068583470577035,0.0007068583470577034,25,2.0638985616280245
5.75,625,625,1.0000000000000002,0.0007068583470577035,1.1065592085860339e-19,2.2131184171720676e-20,0.0007068583470577035,0.0007068583470577034,25,2.0638985616280245
6.0,625,625,1.0000000000000002,0.0007068583470577035,1.1065592085860339e-19,2.2131184171720676e-20,0.0007068583470577035,0.0007068583470577034,25,2.0638985616280245
6.25,625,625,1.0000000000000002,0.0007068583470577035,1.1065592085860339e-19,2.2131184171720676e-20,0.0007068583470577035,0.0007068583470577034,25,2.0638985616280245
6.5,625,625,1.0000000000000002,0.0007068583470577035,1.1065592085860339e-19,2.2131184171720676e-20,0.0007068583470577035,0.0007068583470577034,25,2.0638985616280245
6.75,625,625,1.0000000000000002,0.0007068583470577035,1.1065592085860339e-19,2.2131184171720676e-20,0.0007068583470577035,0.0007068583470577034,25,2.0638985616280245
7.0,625,625,1.0000000000000002,0.0007068583470577035,1.1065592085860339e-19,2.2131184171720676e-20,0.0007068583470577035,0.0007068583470577034,25,2.0638985616280245
7.25,625,625,1.0000000000000002,0.0007068583470577035,1.1065592085860339e-19,2.2131184171720676e-20,0.0007068583470577035,0.0007068583470577034,25,2.0638985616280245
7.5,625,625,1.0000000000000002,0.0007068583470577035,1.1065592085860339e-19,2.2131184171720676e-20,0.0007068583470577035,0.0007068583470577034,25,2.0638985616280245
7.75,625,625,1.0000000000000002,0.0007068583470577035,1.1065592085860339e-19,2.2131184171720676e-20,0.0007068583470577035,0.0007068583470577034,25,2.0638985616280245
8.0,624,625,0.9984,0.0007057273737024111,5.65486677646164e-06,1.130973355292328e-06,0.0007033931594211837,0.0007068583470577034,25,2.0638985616280245
8.25,623,625,0.9968,0.0007045964003471188,7.828808551163145e-06,1.565761710232629e-06,0.0007013648270055175,0.0007068583470577034,25,2.0638985616280245
8.5,622,625,0.9952000000000002,0.0007034654269918266,9.3775356684849e-06,1.8755071336969802e-06,0.0006995945705162663,0.0007068583470577034,25,2.0638985616280245
8.75,620,625,0.992,0.0007012034802812418,1.4137166941154084e-05,2.8274333882308167e-06,0.0006953679445781732,0.0007068583470577034,25,2.0638985616280245
9.0,617,625,0.9872000000000001,0.0006978105602153649,1.574248285726729e-05,3.1484965714534578e-06,0.0006913123826702513,0.0007043087377604784,25,2.0638985616280245
9.25,615,625,0.9840000000000001,0.0006955486135047802,1.8251004041881273e-05,3.6502008083762543e-06,0.000688014969306719,0.0007030822577028414,25,2.0638985616280245
9.5,612,625,0.9792000000000001,0.0006921556934389033,2.177919161760498e-05,4.3558383235209965e-06,0.000683165684988304,0.0007011457018895025,25,2.0638985616280245
9.75,612,625,0.9792000000000001,0.0006921556934389033,2.177919161760498e-05,4.3558383235209965e-06,0.000683165684988304,0.0007011457018895025,25,2.0638985616280245
10.0,611,625,0.9775999999999999,0.0006910247200836108,2.3201039287829633e-05,4.6402078575659265e-06,0.0006814478017607255,0.0007006016384064962,25,2.0638985616280245
10.25,609,625,0.9743999999999999,0.0006887627733730262,2.565548513493069e-05,5.131097026986138e-06,0.0006781727095994557,0.0006993528371465967,25,2.0638985616280245
10.5,607,625,0.9712,0.0006865008266624416,2.7703076331496268e-05,5.540615266299253e-06,0.0006750655587837922,0.0006979360945410909,25,2.0638985616280245
10.75,606,625,0.9696000000000001,0.0006853698533071493,2.8602299012602068e-05,5.720459802520414e-06,0.0006735634045488766,0.0006971763020654221,25,2.0638985616280245
11.0,604,625,0.9664,0.0006831079065965646,3.232025572007897e-05,6.464051144015794e-06,0.0006697667607381404,0.0006964490524549888,25,2.0638985616280245
11.25,600,625,0.9600000000000001,0.0006785840131753953,3.264838855621591e-05,6.529677711243183e-06,0.000665107420739266,0.0006920606056115247,25,2.0638985616280245
11.5,600,625,0.9600000000000001,0.0006785840131753953,3.264838855621591e-05,6.529677711243183e-06,0.000665107420739266,0.0006920606056115247,25,2.0638985616280245
11.75,593,625,0.9488,0.000670667199688349,4.0416806212568304e-05,8.08336124251366e-06,0.0006539839620468053,0.0006873504373298927,25,2.0638985616280245
12.0,592,625,0.9471999999999999,0.0006695362263330567,4.1393985312761606e-05,8.27879706255232e-06,0.0006524496289836446,0.0006866228236824687,25,2.0638985616280245
12.25,588,625,0.9408000000000002,0.0006650123329118875,4.1714625156605025e-05,8.342925031321004e-06,0.0006477933819399736,0.0006822312838838014,25,2.0638985616280245
12.5,585,625,0.936,0.0006616194128460104,4.395423826564672e-05,8.790847653129344e-06,0.0006434759950192257,0.0006797628306727952,25,2.0638985616280245
12.75,580,625,0.9279999999999999,0.0006559645460695487,4.544463357678163e-05,9.088926715356326e-06,0.0006372059232949823,0.0006747231688441151,25,2.0638985616280245
13.0,570,625,0.912,0.0006446548125166255,5.031454589757737e-05,1.0062909179515475e-05,0.0006238859887352301,0.000665423636298021,25,2.0638985616280245
13.25,563,625,0.9007999999999999,0.0006367379990295792,5.359708067591992e-05,1.0719416135183983e-05,0.0006146142114866807,0.0006588617865724777,25,2.0638985616280245
13.5,551,625,0.8816,0.0006231663187660713,5.683070775744817e-05,1.1366141551489635e-05,0.0005997077555666913,0.0006466248819654513,25,2.0638985616280245
13.75,545,625,0.8719999999999999,0.0006163804786343173,5.8857719500354094e-05,1.1771543900070818e-05,0.00059208520611082,0.0006406757511578146,25,2.0638985616280245
14.0,533,625,0.8528,0.0006028087983708095,6.464051144015792e-05,1.2928102288031583e-05,0.0005761265066539611,0.0006294910900876579,25,2.0638985616280245
14.25,521,625,0.8336,0.0005892371181073016,6.035538325947462e-05,1.2071076651894925e-05,0.0005643236403681539,0.0006141505958464492,25,2.0638985616280245
14.5,513,625,0.8208000000000001,0.000580189331264963,5.9488195081499976e-05,1.1897639016299995e-05,0.000555633811212452,0.000604744851317474,25,2.0638985616280245
14.75,501,625,0.8016,0.000566617651001455,5.683070775744817e-05,1.1366141551489635e-05,0.000543159087802075,0.0005900762142008351,25,2.0638985616280245
15.0,494,625,0.7903999999999999,0.0005587008375144087,5.671336154973544e-05,1.1342672309947088e-05,0.0005352907124488909,0.0005821109625799265,25,2.0638985616280245
15.25,478,625,0.7648,0.0005406052638297316,6.941142618067848e-05,1.3882285236135696e-05,0.0005119536352987612,0.000569256892360702,25,2.0638985616280245
15.5,468,625,0.7488,0.0005292955302768083,6.902644580644361e-05,1.3805289161288722e-05,0.0005008028138339656,0.000557788246719651,25,2.0638985616280245
15.75,460,625,0.736,0.0005202477434344697,6.680964444144768e-05,1.3361928888289535e-05,0.000492670077621353,0.0005478254092475865,25,2.0638985616280245
16.0,452,625,0.7232000000000001,0.0005111999565921312,6.62689910464066e-05,1.3253798209281319e-05,0.00048384546153188736,0.000538554451652375,25,2.0638985616280245
16.25,443,625,0.7088,0.0005010211963945002,7.369429094403059e-05,1.4738858188806118e-05,0.00047060168817858385,0.0005314407046104166,25,2.0638985616280245
16.5,434,625,0.6943999999999999,0.0004908424361968692,8.197931703105233e-05,1.6395863406210464e-05,0.00045700303729614186,0.0005246818350975966,25,2.0638985616280245
16.75,420,625,0.6719999999999999,0.00047500880922277664,8.202806105499916e-05,1.640561221099983e-05,0.0004411492897778669,0.0005088683286676864,25,2.0638985616280245
17.0,415,625,0.664,0.0004693539424463151,8.202806105499915e-05,1.6405612210999828e-05,0.0004354944230014054,0.0005032134618912248,25,2.0638985616280245
17.25,400,625,0.64,0.0004523893421169302,8.202806105499915e-05,1.6405612210999828e-05,0.0004185298226720205,0.0004862488615618399,25,2.0638985616280245
17.5,394,625,0.6304,0.00044560350198517623,8.008843364821141e-05,1.601768672964228e-05,0.00041254462138325923,0.0004786623825870932,25,2.0638985616280245
17.75,382,625,0.6112,0.00043203182172166834,7.850902269500185e-05,1.570180453900037e-05,0.00039962488991866107,0.0004644387535246756,25,2.0638985616280245
18.0,372,625,0.5952,0.00042072208816874504,8.688704795559152e-05,1.7377409591118306e-05,0.00038485687750881495,0.00045658729882867513,25,2.0638985616280245
18.25,363,625,0.5808,0.00041054332797111416,8.207677613069089e-05,1.641535522613818e-05,0.0003766636999312745,0.0004444229560109538,25,2.0638985616280245
18.5,351,625,0.5616,0.0003969716477076062,8.222274818261791e-05,1.644454963652358e-05,0.00036303176536616453,0.0004309115300490479,25,2.0638985616280245
18.75,349,625,0.5584,0.0003947097009970216,8.14084802664163e-05,1.6281696053283257e-05,0.00036110593193178556,0.0004283134700622576,25,2.0638985616280245
19.0,335,625,0.536,0.00037887607402292906,7.743245232886393e-05,1.5486490465772787e-05,0.0003469135286259545,0.0004108386194199036,25,2.0638985616280245
19.25,328,625,0.5248,0.0003709592605358828,8.010506848765724e-05,1.602101369753145e-05,0.0003378935134097248,0.00040402500766204084,25,2.0638985616280245
19.5,321,625,0.5136,0.0003630424470488364,7.857687838847692e-05,1.5715375677695384e-05,0.0003306075057921969,0.00039547738830547597,25,2.0638985616280245
19.75,312,625,0.4992,0.00035286368685120555,8.20767761306909e-05,1.6415355226138182e-05,0.0003189840588113659,0.0003867433148910452,25,2.0638985616280245
20.0,308,625,0.49279999999999996,0.0003483397934300362,8.392287171362392e-05,1.6784574342724785e-05,0.0003136981345865479,0.0003829814522735245,25,2.0638985616280245
20.25,295,625,0.472,0.000333637139811236,8.038733408698945e-05,1.607746681739789e-05,0.0003004548791721862,0.00036681940045028583,25,2.0638985616280245
20.5,288,625,0.46080000000000004,0.0003257203263241898,7.960451118977765e-05,1.592090223795553e-05,0.00029286119909545296,0.0003585794535529266,25,2.0638985616280245
20.75,284,625,0.4544000000000001,0.0003211964329030205,8.116260691638165e-05,1.623252138327633e-05,0.00028769415536848036,0.00035469871043756064,25,2.0638985616280245
21.0,278,625,0.4448000000000001,0.00031441059277126653,8.175146063674747e-05,1.6350292127349492e-05,0.0002806652483674319,0.00034815593717510114,25,2.0638985616280245
21.25,275,625,0.43999999999999995,0.00031101767270538946,8.323738516775217e-05,1.6647477033550436e-05,0.00027665896880110915,0.00034537637660966977,25,2.0638985616280245
21.5,271,625,0.4336,0.0003064937792842202,7.857687838847692e-05,1.5715375677695384e-05,0.00027405883802758064,0.00033892872054085973,25,2.0638985616280245
21.75,266,625,0.42560000000000003,0.0003008389125077586,8.033759457469693e-05,1.6067518914939386e-05,0.00026767718333028413,0.00033400064168523304,25,2.0638985616280245
22.0,262,625,0.41919999999999996,0.00029631501908658925,8.166992929040772e-05,1.6333985858081546e-05,0.00026260332916844227,0.00033002670900473624,25,2.0638985616280245
22.25,257,625,0.4112000000000001,0.0002906601523101277,8.018819092206612e-05,1.6037638184413222e-05,0.00025756009392940656,0.00032376021069084886,25,2.0638985616280245
22.5,254,625,0.40640000000000004,0.0002872672322442507,8.108048344405458e-05,1.6216096688810917e-05,0.00025379885361299286,0.00032073561087550854,25,2.0638985616280245
22.75,251,625,0.4016,0.0002838743121783737,8.262687304024974e-05,1.6525374608049948e-05,0.0002497676152944551,0.00031798100906229226,25,2.0638985616280245
23.0,247,625,0.39519999999999994,0.00027935041875720435,8.840723059380761e-05,1.7681446118761523e-05,0.00024285770754518902,0.0003158431299692197,25,2.0638985616280245
23.25,246,625,0.39359999999999995,0.00027821944540191204,8.740687656494344e-05,1.748137531298869e-05,0.00024213966003815504,0.00031429923076566903,25,2.0638985616280245
23.5,241,625,0.38559999999999994,0.0002725645786254504,8.238463601051558e-05,1.6476927202103117e-05,0.00023855787227298008,0.00030657128497792066,25,2.0638985616280245
23.75,237,625,0.3792,0.0002680406852042811,8.603949951668177e-05,1.7207899903336354e-05,0.0002325253253451462,0.000303556045063416,25,2.0638985616280245
24.0,231,625,0.3696,0.0002612548450725272,8.173516087372297e-05,1.6347032174744593e-05,0.00022751622888018478,0.0002949934612648696,25,2.0638985616280245
24.25,220,625,0.35200000000000004,0.0002488141381643116,8.599302935422267e-05,1.7198605870844533e-05,0.0002133179602454683,0.00028431031608315495,25,2.0638985616280245
24.5,217,625,0.34719999999999995,0.0002454212180984346,8.780231599300163e-05,1.7560463198600327e-05,0.00020917820336132154,0.00028166423283554765,25,2.0638985616280245
24.75,213,625,0.3408,0.00024089732467726533,8.87081410301927e-05,1.7741628206038538e-05,0.0002042804037418832,0.0002775142456126475,25,2.0638985616280245
25.0,212,625,0.3392,0.00023976635132197299,8.795393467956877e-05,1.7590786935913754e-05,0.00020346075146703555,0.0002760719511769104,25,2.0638985616280245
25.25,210,625,0.33599999999999997,0.00023750440461138832,8.637951682675444e-05,1.7275903365350887e-05,0.00020184869250481588,0.00027316011671796076,25,2.0638985616280245
25.5,205,625,0.3279999999999999,0.00023184953783492667,8.202806105499916e-05,1.640561221099983e-05,0.00019799001839001696,0.0002657090572798364,25,2.0638985616280245
25.75,202,625,0.3232,0.00022845661776904974,7.609596308716473e-05,1.5219192617432945e-05,0.00019704574801679002,0.00025986748752130945,25,2.0638985616280245
26.0,197,625,0.3152,0.0002228017509925881,7.713937509119959e-05,1.542787501823992e-05,0.0001909601819334658,0.0002546433200517104,25,2.0638985616280245
26.25,195,625,0.312,0.00022053980428200345,7.828808551163128e-05,1.5657617102326256e-05,0.00018822407086598993,0.000252855537698017,25,2.0638985616280245
26.5,192,625,0.30720000000000003,0.00021714688421612652,7.600836554104861e-05,1.5201673108209723e-05,0.00018577217295375305,0.0002485215954785,25,2.0638985616280245
26.75,179,625,0.2864,0.00020244423059732626,7.899965599282597e-05,1.5799931198565193e-05,0.0001698347753227858,0.00023505368587186672,25,2.0638985616280245
27.0,177,625,0.28319999999999995,0.0002001822838867416,7.99385643199158e-05,1.598771286398316e-05,0.0001671852663030449,0.0002331793014704383,25,2.0638985616280245
27.25,168,625,0.2688,0.00019000352368911066,7.7655823896921e-05,1.55311647793842e-05,0.0001579487750405318,0.00022205827233768953,25,2.0638985616280245
27.5,166,625,0.2656,0.00018774157697852602,7.738081347528535e-05,1.547616269505707e-05,0.00015580034705267644,0.0002196828069043756,25,2.0638985616280245
27.75,161,625,0.2576,0.0001820867102020644,7.439607148288745e-05,1.487921429657749e-05,0.00015137752121720298,0.00021279589918692582,25,2.0638985616280245
28.0,154,625,0.2464,0.00017416989671501814,6.614824574528758e-05,1.3229649149057516e-05,0.00014686524286543491,0.00020147455056460136,25,2.0638985616280245
28.25,154,625,0.2464,0.00017416989671501814,6.614824574528758e-05,1.3229649149057516e-05,0.00014686524286543491,0.00020147455056460136,25,2.0638985616280245
28.5,149,625,0.23839999999999997,0.00016851502993855648,6.554118262230346e-05,1.3108236524460691e-05,0.00014146095943024214,0.00019556910044687083,25,2.0638985616280245
28.75,143,625,0.2288,0.00016172918980680254,6.505145335049074e-05,1.3010290670098148e-05,0.00013487726960642447,0.0001885811100071806,25,2.0638985616280245
29.0,140,625,0.22399999999999998,0.00015833626974092556,6.216067987905605e-05,1.243213597581121e-05,0.00013267760218248478,0.00018399493729936634,25,2.0638985616280245
29.25,133,625,0.21280000000000002,0.0001504194562538793,6.037745507709285e-05,1.207549101541857e-05,0.00012549686771620478,0.0001753420447915538,25,2.0638985616280245
29.5,132,625,0.21119999999999997,0.00014928848289858695,5.971175165691877e-05,1.1942350331383754e-05,0.00012464068322718606,0.00017393628256998783,25,2.0638985616280245
29.75,127,625,0.2032,0.00014363361612212532,5.650152422347882e-05,1.1300304844695765e-05,0.00012031093320719954,0.0001669562990370511,25,2.0638985616280245
30.0,126,625,0.2016,0.000142502642766833,5.7413841309564326e-05,1.1482768261912866e-05,0.00011880337386756311,0.0001662019116661029,25,2.0638985616280245
30.25,122,625,0.19519999999999998,0.0001379787493456637,5.372123437638547e-05,1.0744246875277094e-05,0.00011580371367400291,0.00016015378501732448,25,2.0638985616280245
30.5,114,625,0.18239999999999998,0.0001289309625033251,5.102453277555182e-05,1.0204906555110365e-05,0.00010786907054268441,0.00014999285446396578,25,2.0638985616280245
30.75,109,625,0.17439999999999997,0.00012327609572686346,4.680235037663998e-05,9.360470075327996e-06,0.00010395703500223185,0.00014259515645149507,25,2.0638985616280245
31.0,106,625,0.1696,0.00011988317566098649,4.7086175600283286e-05,9.417235120056657e-06,0.00010044695764218865,0.00013931939367978435,25,2.0638985616280245
31.25,106,625,0.1696,0.00011988317566098649,4.7086175600283286e-05,9.417235120056657e-06,0.00010044695764218865,0.00013931939367978435,25,2.0638985616280245
31.5,101,625,0.1616,0.00011422830888452487,4.72274485718018e-05,9.44548971436036e-06,9.473377624918422e-05,0.00013372284151986553,25,2.0638985616280245
31.75,97,625,0.1552,0.00010970441546335556,4.918975721602076e-05,9.837951443204153e-06,8.939988163036016e-05,0.00013000894929635095,25,2.0638985616280245
32.0,94,625,0.1504,0.00010631149539747859,5.0499575059573316e-05,1.0099915011914663e-05,8.546629533182263e-05,0.00012715669546313455,25,2.0638985616280245
32.25,89,625,0.14239999999999997,0.00010065662862101695,4.90269666188038e-05,9.80539332376076e-06,8.041929144391009e-05,0.00012089396579812382,25,2.0638985616280245
32.5,87,625,0.1392,9.83946819104323e-05,4.972854390324483e-05,9.945708780648967e-06,7.78677478636797e-05,0.00011892161595718491,25,2.0638985616280245
32.75,82,625,0.13119999999999996,9.273981513397066e-05,4.795535967436623e-05,9.591071934873247e-06,7.294481556311486e-05,0.00011253481470482647,25,2.0638985616280245
