point_index,study_key,scan_variable,scan_value,s0,seff,detuning_n,cooling_power_w_per_beam,cooling_power_mw_per_beam,cooling_beam_diameter_m,cooling_beam_diameter_mm,cooling_beam_center_peak_intensity_w_per_m2,cooling_beam_center_on_resonance_saturation_parameter,cooling_beam_center_effective_saturation_parameter,cooling_detuning_hz,cooling_detuning_mhz,linewidth_hz,loading_rate_mean_atoms_per_s,loading_rate_from_mean_spectrum_atoms_per_s,loading_rate_sample_std_atoms_per_s,loading_rate_disc_cluster_sem_atoms_per_s,loading_rate_t95_lower_atoms_per_s,loading_rate_t95_upper_atoms_per_s,student_t_critical_95,confidence_level,disc_count,points_per_disc,capture_threshold_search_count,base_timeout_ray_count,zero_capture_velocity_count,velocity_resolved_override_count,indeterminate_zero_flux_ray_count,unresolved_timeout_count,lower_classification_counts_json,upper_classification_counts_json,disc_radius_m,disc_radius_mm,phase_space,geometry_sha256,run_signature_sha256,point_elapsed_wall_time_s,statistics_directory,figures_directory,capture_cross_section_csv,capture_cross_section_plot,status
10,03_detuning,detuning_n,-3.0,25.54112954704834,0.690300798568874,-3.0,0.027,27.0,0.0127,12.7,426.2814521402368,25.54112954704834,0.690300798568874,-18195000.0,-18.195,6065000.0,1308847.2571422486,1308847.2571422486,1791072.510629123,358214.5021258246,569528.8614504602,2048165.6528340369,2.0638985616280245,0.95,25,25,625,137,35,35,0,0,"{""bounded_core_residence"":223,""escaped"":35,""two_core_entries"":367}","{""escaped"":625}",0.015,15.0,full_sphere,02509217f582bc1619712cd31de3fcb34aac11b208c54a4cb228694f36603e17,53fcae3558788b15beda1e78ba6f1e37cbb11f093093df6d2a0aaa166f7e6aab,755.152184000006,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\010_detuning_n_m3,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\010_detuning_n_m3,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\010_detuning_n_m3\capture_velocity_spectrum.csv,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\010_detuning_n_m3\capture_cross_section_vs_velocity.png,completed
11,03_detuning,detuning_n,-3.25,25.54112954704834,0.5905463479086321,-3.25,0.027,27.0,0.0127,12.7,426.2814521402368,25.54112954704834,0.5905463479086321,-19711250.0,-19.71125,6065000.0,1172530.4102594568,1172530.4102594568,1872917.795255486,374583.5590510972,399427.9415243912,1945632.8789945226,2.0638985616280245,0.95,25,25,625,193,36,36,0,0,"{""bounded_core_residence"":218,""escaped"":36,""two_core_entries"":371}","{""escaped"":625}",0.015,15.0,full_sphere,02509217f582bc1619712cd31de3fcb34aac11b208c54a4cb228694f36603e17,ec08a80469dec3821a02a0aed730c30abfa471fef71516eb64d40915d33d2871,741.0698120000307,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\011_detuning_n_m3p25,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\011_detuning_n_m3p25,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\011_detuning_n_m3p25\capture_velocity_spectrum.csv,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\011_detuning_n_m3p25\capture_cross_section_vs_velocity.png,completed
12,03_detuning,detuning_n,-3.5,25.54112954704834,0.5108225909409668,-3.5,0.027,27.0,0.0127,12.7,426.2814521402368,25.54112954704834,0.5108225909409668,-21227500.0,-21.2275,6065000.0,1016183.0438289567,1016183.0438289567,1838285.1495403636,367657.0299080727,257376.2286292538,1774989.8590286595,2.0638985616280245,0.95,25,25,625,251,40,41,0,0,"{""bounded_core_residence"":216,""escaped"":40,""two_core_entries"":369}","{""escaped"":625}",0.015,15.0,full_sphere,02509217f582bc1619712cd31de3fcb34aac11b208c54a4cb228694f36603e17,c8b345369a566725aa3c4eac2fa4764e1e232883b90d4021ae6d46fbeef7fd83,1118.7579171999823,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\012_detuning_n_m3p5,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\012_detuning_n_m3p5,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\012_detuning_n_m3p5\capture_velocity_spectrum.csv,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\012_detuning_n_m3p5\capture_cross_section_vs_velocity.png,completed
13,03_detuning,detuning_n,-3.75,25.54112954704834,0.4461332671973509,-3.75,0.027,27.0,0.0127,12.7,426.2814521402368,25.54112954704834,0.4461332671973509,-22743750.0,-22.74375,6065000.0,860351.4843060907,860351.484306091,1683326.1243652382,336665.2248730477,165508.61094043218,1555194.3576717493,2.0638985616280245,0.95,25,25,625,308,43,45,0,0,"{""bounded_core_residence"":214,""escaped"":43,""two_core_entries"":368}","{""escaped"":625}",0.015,15.0,full_sphere,02509217f582bc1619712cd31de3fcb34aac11b208c54a4cb228694f36603e17,0a3f447ad109d9f8bf92067e7f0b00e6c6b4038312a224727c17ce9e505d49db,2658.5245867000194,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\013_detuning_n_m3p75,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\013_detuning_n_m3p75,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\013_detuning_n_m3p75\capture_velocity_spectrum.csv,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\013_detuning_n_m3p75\capture_cross_section_vs_velocity.png,completed
14,03_detuning,detuning_n,-4.0,25.54112954704834,0.39294045456997445,-4.0,0.027,27.0,0.0127,12.7,426.2814521402368,25.54112954704834,0.39294045456997445,-24260000.0,-24.26,6065000.0,705878.3374339471,705878.337433947,1467285.31906254,293457.063812508,100212.72553172847,1311543.9493361658,2.0638985616280245,0.95,25,25,625,393,46,51,0,0,"{""bounded_core_residence"":197,""escaped"":46,""two_core_entries"":382}","{""escaped"":625}",0.015,15.0,full_sphere,02509217f582bc1619712cd31de3fcb34aac11b208c54a4cb228694f36603e17,696d3865c740fcac37a881eb5c9c377fe9e58d7730e988519ce2151ef931039a,1645.2039761000779,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\014_detuning_n_m4,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\014_detuning_n_m4,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\014_detuning_n_m4\capture_velocity_spectrum.csv,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\014_detuning_n_m4\capture_cross_section_vs_velocity.png,completed
15,03_detuning,detuning_n,-4.25,25.54112954704834,0.34868436241704215,-4.25,0.027,27.0,0.0127,12.7,426.2814521402368,25.54112954704834,0.34868436241704215,-25776250.0,-25.77625,6065000.0,570015.2122556589,570015.2122556589,1267691.1381122698,253538.22762245397,46738.0289479575,1093292.3955633603,2.0638985616280245,0.95,25,25,625,430,48,52,1,0,"{""bounded_core_residence"":189,""escaped"":47,""indeterminate_zero_flux"":1,""two_core_entries"":388}","{""escaped"":625}",0.015,15.0,full_sphere,02509217f582bc1619712cd31de3fcb34aac11b208c54a4cb228694f36603e17,f2f6aa15b29f187464db4302b3fe891da98732b2804a5991ce630d499d6e40c2,5337.154402400018,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\015_detuning_n_m4p25,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\015_detuning_n_m4p25,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\015_detuning_n_m4p25\capture_velocity_spectrum.csv,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\015_detuning_n_m4p25\capture_cross_section_vs_velocity.png,completed
16,03_detuning,detuning_n,-4.5,25.54112954704834,0.31147718959815046,-4.5,0.027,27.0,0.0127,12.7,426.2814521402368,25.54112954704834,0.31147718959815046,-27292500.0,-27.2925,6065000.0,449499.5356544709,449499.5356544709,1025285.1899480055,205057.03798960109,26282.609896030044,872716.4614129118,2.0638985616280245,0.95,25,25,625,466,53,59,0,0,"{""bounded_core_residence"":180,""escaped"":53,""two_core_entries"":392}","{""escaped"":625}",0.015,15.0,full_sphere,02509217f582bc1619712cd31de3fcb34aac11b208c54a4cb228694f36603e17,cb8bbd609a9ce6ec7025dec6818c4c443d0a7b84d9163c7827c40cdbb1cecd82,2530.33963209996,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\016_detuning_n_m4p5,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\016_detuning_n_m4p5,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\016_detuning_n_m4p5\capture_velocity_spectrum.csv,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\016_detuning_n_m4p5\capture_cross_section_vs_velocity.png,completed
17,03_detuning,detuning_n,-4.75,25.54112954704834,0.2799027895566941,-4.75,0.027,27.0,0.0127,12.7,426.2814521402368,25.54112954704834,0.2799027895566941,-28808750.0,-28.80875,6065000.0,343042.81375705585,343042.81375705585,797405.327290505,159481.06545810102,13890.07215117634,672195.5553629354,2.0638985616280245,0.95,25,25,625,486,68,75,1,0,"{""bounded_core_residence"":155,""escaped"":67,""indeterminate_zero_flux"":1,""two_core_entries"":402}","{""escaped"":625}",0.015,15.0,full_sphere,02509217f582bc1619712cd31de3fcb34aac11b208c54a4cb228694f36603e17,1c57533d693370dfff21d073da754124857584381cd5d62b3d60272030829223,4230.559245500015,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\017_detuning_n_m4p75,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\017_detuning_n_m4p75,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\017_detuning_n_m4p75\capture_velocity_spectrum.csv,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\017_detuning_n_m4p75\capture_cross_section_vs_velocity.png,completed
18,03_detuning,detuning_n,-5.0,25.54112954704834,0.25288247076285486,-5.0,0.027,27.0,0.0127,12.7,426.2814521402368,25.54112954704834,0.25288247076285486,-30325000.0,-30.325,6065000.0,258078.9292650299,258078.9292650299,622886.7978647117,124577.35957294234,963.8960310170078,515193.9624990428,2.0638985616280245,0.95,25,25,625,526,77,86,2,0,"{""bounded_core_residence"":147,""escaped"":75,""indeterminate_zero_flux"":2,""two_core_entries"":401}","{""escaped"":625}",0.015,15.0,full_sphere,02509217f582bc1619712cd31de3fcb34aac11b208c54a4cb228694f36603e17,b8c6597625dcc614b4cd715e81e430e7cdecf6e8a507cc2e7ab8d5c370cc39c4,5084.676133299945,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\018_detuning_n_m5,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\018_detuning_n_m5,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\018_detuning_n_m5\capture_velocity_spectrum.csv,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\018_detuning_n_m5\capture_cross_section_vs_velocity.png,completed
19,03_detuning,detuning_n,-5.25,25.54112954704834,0.22958318693976035,-5.25,0.027,27.0,0.0127,12.7,426.2814521402368,25.54112954704834,0.22958318693976035,-31841250.0,-31.84125,6065000.0,190622.06876727776,190622.06876727776,473200.16663609905,94640.0333272198,0.0,385949.497423755,2.0638985616280245,0.95,25,25,625,540,90,101,0,0,"{""bounded_core_residence"":145,""escaped"":90,""two_core_entries"":390}","{""escaped"":625}",0.015,15.0,full_sphere,02509217f582bc1619712cd31de3fcb34aac11b208c54a4cb228694f36603e17,1f3d01a2740fa4a0a87a467a6b40bfd4ae5d1f740762fbfa2bcd6acd81003765,2901.554821399972,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\019_detuning_n_m5p25,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\019_detuning_n_m5p25,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\019_detuning_n_m5p25\capture_velocity_spectrum.csv,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\019_detuning_n_m5p25\capture_cross_section_vs_velocity.png,completed
20,03_detuning,detuning_n,-5.5,25.54112954704834,0.2093535208774454,-5.5,0.027,27.0,0.0127,12.7,426.2814521402368,25.54112954704834,0.2093535208774454,-33357500.0,-33.3575,6065000.0,139950.7184074722,139950.7184074722,356395.27050243336,71279.05410048667,0.0,287063.45563967276,2.0638985616280245,0.95,25,25,625,560,98,105,0,0,"{""bounded_core_residence"":126,""escaped"":98,""two_core_entries"":401}","{""escaped"":625}",0.015,15.0,full_sphere,02509217f582bc1619712cd31de3fcb34aac11b208c54a4cb228694f36603e17,0bb55572eeb93d52d1034a82a14dab9c57cdb8b27db1dea552d85c024558aeaa,2223.5812799000414,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\020_detuning_n_m5p5,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\020_detuning_n_m5p5,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\020_detuning_n_m5p5\capture_velocity_spectrum.csv,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\020_detuning_n_m5p5\capture_cross_section_vs_velocity.png,completed
21,03_detuning,detuning_n,-5.75,25.54112954704834,0.19167827052193875,-5.75,0.027,27.0,0.0127,12.7,426.2814521402368,25.54112954704834,0.19167827052193875,-34873750.0,-34.87375,6065000.0,99860.0689935839,99860.06899358389,253078.12259441527,50615.62451888305,0.0,204325.5836340108,2.0638985616280245,0.95,25,25,625,582,105,112,1,0,"{""bounded_core_residence"":124,""escaped"":104,""indeterminate_zero_flux"":1,""two_core_entries"":396}","{""escaped"":625}",0.015,15.0,full_sphere,02509217f582bc1619712cd31de3fcb34aac11b208c54a4cb228694f36603e17,6b6138b0a936d1854f357f974ec125b1f15c361e64d0936ad31c3563e606a9db,4125.258097500075,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\021_detuning_n_m5p75,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\021_detuning_n_m5p75,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\021_detuning_n_m5p75\capture_velocity_spectrum.csv,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\021_detuning_n_m5p75\capture_cross_section_vs_velocity.png,completed
22,03_detuning,detuning_n,-6.0,25.54112954704834,0.17614572101412648,-6.0,0.027,27.0,0.0127,12.7,426.2814521402368,25.54112954704834,0.17614572101412648,-36390000.0,-36.39,6065000.0,71895.5720522022,71895.5720522022,181361.57135598265,36272.314271196534,0.0,146757.94930344442,2.0638985616280245,0.95,25,25,625,588,113,118,1,0,"{""bounded_core_residence"":138,""escaped"":112,""indeterminate_zero_flux"":1,""two_core_entries"":374}","{""escaped"":625}",0.015,15.0,full_sphere,02509217f582bc1619712cd31de3fcb34aac11b208c54a4cb228694f36603e17,3027e9e182e25ea0c4d691552e65e187366ee8836603dc5b37eb19600110ef4e,4080.2538326000795,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\022_detuning_n_m6,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\022_detuning_n_m6,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\022_detuning_n_m6\capture_velocity_spectrum.csv,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_simple\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_optimized_v5_20260908\03_detuning\points\022_detuning_n_m6\capture_cross_section_vs_velocity.png,completed
