disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,87.47736238905023,79775855.40431824
1,25,84.12303987089854,76716847.44066463
2,25,78.08195812243248,71207622.52933353
3,25,87.8406583209307,80107166.76235597
4,25,80.74362195350749,73634953.47672069
5,25,79.18141745970337,72210285.46655108
6,25,58.371333016799895,53232320.85800083
7,25,40.36827894996573,36814255.67121074
8,25,88.69333855143077,80884777.0253628
9,25,62.89102301580458,57354097.349493146
10,25,41.990463749558835,38293623.32104767
11,25,67.18554544900753,61270530.02767691
12,25,90.92355727166961,82918647.28947182
13,25,112.51360606185592,102607908.18417013
14,25,47.10260346699152,42955690.25775758
15,25,32.72871559741115,29847279.476215076
16,25,82.77529607419169,75487759.00781985
17,25,58.088990186847454,52974835.4907974
18,25,153.82225080557393,140279739.8446512
19,25,66.66924368920138,60799683.47480409
20,25,88.8464140233516,81024375.73273572
21,25,107.50392154930773,98039276.29610668
22,25,48.87594412964749,44572906.00847333
23,25,90.51379638182925,82544961.748373
24,25,70.27594956368054,64088854.96409411
