disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,0.5464199203525717,498313.1105647313
1,25,1.2794642321499905,1166820.2011515053
2,25,0.6654358258975926,606850.8557855686
3,25,1.1347452528508022,1034842.2807898176
4,25,8.85197630984668,8072648.315527779
5,25,0.6467406969948444,589801.6460314182
6,25,2.992046535652471,2728626.7586536277
7,25,1.0034397444737753,915096.9093703041
8,25,0.4433622102342052,404328.60124518577
9,25,0.7492739920234357,683307.9097656924
10,25,1.1364336746091903,1036382.0538965972
11,25,1.0169190676544808,927389.5129381804
12,25,1.938888683677827,1768188.923966831
13,25,1.7106822480716306,1560073.7829514043
14,25,0.6942559783716948,633133.6820358508
15,25,1.391534581450339,1269023.8768994513
16,25,3.254028714908965,2967544.0268483795
17,25,5.003377908963611,4562880.517858454
18,25,0.5542567355160954,505459.9725212584
19,25,0.6972496029244843,635863.7478830128
20,25,5.1589686088458695,4704773.012523079
21,25,1.936346535997058,1765870.5869678769
22,25,0.7940328055443537,724126.1573442288
23,25,2.786888778990824,2541531.090888472
24,25,1.348324447235803,1229617.962901163
