disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,30,51.003460413555516,46513115.75874609
1,30,95.90631023769836,87462718.6843714
2,30,76.35004486284251,69628186.91311786
3,30,49.26794253799994,44930392.87695443
4,30,80.63859760478059,73539175.4716557
5,30,50.97236921322313,46484761.82769097
6,30,82.36131856347025,75110228.07714233
7,30,88.29869629327794,80524879.07161775
8,30,96.12438296574099,87661592.28943716
9,30,58.47775175003807,53329370.485964715
10,30,67.12807464449223,61218118.95279113
11,30,85.90057116934295,78337884.883594
12,30,57.472006409957224,52412170.96562459
13,30,54.72562720542644,49907582.9862607
14,30,102.14569384552328,93152786.95936342
15,30,57.25049963257847,52210165.64492626
16,30,49.47704095836753,45121082.272392854
17,30,91.96577978163249,83869112.52965757
18,30,57.54598686093562,52479638.17769885
19,30,96.64548992254458,88136820.98976375
20,30,63.46632460333871,57878749.385260776
21,30,110.68388812956718,100939278.61864008
22,30,83.89202787030172,76506173.73660035
23,30,62.99763585579103,57451323.99504719
24,30,57.852395799080924,52759070.87292984
25,30,86.38057075332853,78775625.30420548
26,30,48.24851110722356,44000712.189343594
27,30,61.505284583283746,56090359.328571446
28,30,70.19471822129586,64014775.22909297
29,30,92.53141477239322,84384949.01583172
