disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,100,90.97156018884819,82962424.02982199
1,100,89.01933341605674,81182071.30210711
2,100,93.8923714125491,85626087.03338827
3,100,95.49387481648694,87086594.07764342
4,100,77.0497709894502,70266309.151539
5,100,26.45996900530399,24130433.334077027
6,100,45.47038969632983,41467176.58746495
7,100,45.102358050172754,41131546.44743554
8,100,78.11337690537957,71236275.20262995
9,100,54.08366055203277,49322135.077031806
10,100,61.03118109219842,55657995.908841275
11,100,101.4201335269561,92491104.97124289
12,100,63.481441668989234,57892535.54445142
13,100,51.70899915446634,47156538.868907124
14,100,58.30229830206547,53169363.95955163
15,100,63.19062849341539,57627325.5608551
16,100,44.28314371165403,40384455.73928001
17,100,109.52689285845548,99884145.21119706
18,100,71.65953527082176,65350629.785578616
19,100,47.25685271277341,43096359.39994084
20,100,64.6850671317454,58990193.821466535
21,100,39.69419000597692,36199513.51785071
22,100,77.39617443335229,70582215.23623995
23,100,69.40586052917062,63295368.568182446
24,100,84.77207219198485,77308738.9562025
25,100,98.35779167148291,89698371.69272555
26,100,88.02498974915301,80275269.65163758
27,100,51.329426255801145,46810383.56824041
28,100,70.97718087066289,64728349.86680973
29,100,104.77247011245363,95548301.84375322
30,100,58.289774818654706,53157943.04362035
31,100,77.7784741253231,70930857.26332965
32,100,99.64801440827526,90875003.2197707
33,100,88.33682780558398,80559653.48558037
34,100,95.0314118972637,86664846.3938286
35,100,40.85440007498571,37257578.69238397
36,100,54.773190094561045,49950958.43863589
37,100,60.42727204791397,55107255.016815625
38,100,43.59125873825033,39753484.318934776
39,100,75.09675491130035,68485236.60890947
40,100,47.42354806068838,43248378.889425375
41,100,83.0975513233222,75781642.90481691
42,100,65.13148022369477,59397304.70480068
43,100,76.90554608762784,70134781.8100731
44,100,77.62915220981021,70794681.64925852
45,100,60.69131464576446,55348051.30435135
46,100,38.02189351472714,34674446.00969056
47,100,57.33458310939768,52286846.412446305
48,100,81.4423708873415,74272184.55441995
49,100,53.40621230279411,48704329.37165612
50,100,64.17946685187758,58529106.59023827
51,100,99.05066501894603,90330244.47067803
52,100,67.10996704272807,61201605.544286296
53,100,56.15380322783498,51210022.391656384
54,100,87.24500304009462,79563952.97244468
55,100,57.52055312902693,52456443.6315474
56,100,107.12729573717847,97695808.62047727
57,100,61.80135916073549,56360367.50022434
58,100,24.097547458484797,21975999.380239796
59,100,68.34018528064811,62323515.368539855
60,100,85.45007536965298,77927050.73410873
61,100,86.75596248693711,79117967.54958716
62,100,76.85952533100837,70092812.7208664
63,100,71.47946560320082,65186413.45149502
64,100,113.60647596176447,103604561.81809074
65,100,65.95406052728468,60147465.03846254
66,100,87.39131276808803,79697381.59198555
67,100,45.050206780861885,41083986.575874805
68,100,66.38930409655065,60544389.763890326
69,100,68.89350900561297,62828124.47275881
70,100,59.067568006647335,53867259.31934211
71,100,23.248749472256893,21201929.5687194
72,100,65.97092389396158,60162843.75433721
73,100,72.80156195863684,66392112.44379845
74,100,66.04047346476523,60226270.1809273
75,100,57.95122239385545,52849196.77430042
76,100,65.95962839716134,60152542.71307526
77,100,72.95483794638047,66531894.01358113
78,100,50.57996917528297,46126908.68909106
79,100,77.91904546803256,71059052.70502698
80,100,47.24729591289626,43087643.98072488
81,100,55.88073681992104,50960996.75029519
82,100,91.06082490080281,83043829.87653613
83,100,75.86899269663922,69189486.57962711
84,100,59.360426740149286,54134334.769946545
85,100,74.42348190054341,67871238.55401957
86,100,59.751333143913286,54490825.77392316
87,100,75.65540401706745,68994702.24740483
88,100,54.339275849141956,49555246.003383495
89,100,51.59511841703448,47052684.191598766
90,100,28.551316510593487,26037658.60500084
91,100,73.4892630861727,67019268.36406606
92,100,81.14837098792206,74004068.40614541
93,100,62.342846431791,56854182.23193612
94,100,78.62992103554117,71707342.78757213
95,100,73.38103451537707,66920568.23664327
96,100,77.23825502956186,70438199.05675922
97,100,61.09881052954435,55719671.25052327
98,100,101.16550027890327,92258889.63434862
99,100,106.90606481713192,97494054.87063162
