disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,30,0.9395224380267226,856806.8825828499
1,30,9.179444039305967,8371285.78608547
2,30,0.9119997287586338,831707.2726387236
3,30,0.43353377488706224,395365.46134600526
4,30,0.4274842350414255,389848.5229883784
5,30,1.239628895571856,1130491.9676057098
6,30,0.7036432680225353,641694.5147058313
7,30,2.5284672421155054,2305860.9861196564
8,30,3.072076738161854,2801611.1021340843
9,30,0.7704674412548083,702635.487726735
10,30,0.9759479449762335,890025.4879005259
11,30,0.6583023025562469,600345.367839195
12,30,0.3263423752251452,297611.1925103234
13,30,0.3850613309276326,351160.5313527638
14,30,5.253444697837551,4790931.426639933
15,30,1.682809466892548,1534654.9214273281
16,30,0.4403051433986978,401540.67857387644
17,30,4.665506434750552,4254755.248235113
18,30,1.5466587831939176,1410490.943921525
19,30,0.629826866989843,574376.9096200572
20,30,2.57337811971967,2346817.9100595503
21,30,3.1123511389283687,2838339.744657115
22,30,0.5557337834091034,506806.98111776594
23,30,0.8264839217694665,753720.2772968827
24,30,0.2953229992022194,269322.762352456
25,30,2.69144886176945,2454493.7039792673
26,30,0.32992701972045946,300880.2449042702
27,30,0.4282860923235442,390579.78475537937
28,30,1.364720931504041,1244570.9006944252
29,30,6.689548294662076,6100600.462800027
