disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,0.03829647372388276,34924.85217723212
1,25,0.02549394390106325,23249.457080013643
2,25,0.03502577533313932,31942.106072809733
3,25,0.04883283490750755,44533.592122250586
4,25,0.5056889874090178,461168.12895752786
5,25,0.05560553928716672,50710.02760832456
6,25,0.0777531612033056,70907.77289096657
7,25,0.04032105555237901,36771.18982154757
8,25,0.02591445619722277,23632.947473619275
9,25,0.022533124918176425,20549.308600380173
10,25,0.0338717099340754,30889.644591479402
11,25,0.024528985418933887,22369.453542650946
12,25,0.07546876969136974,68824.49920774155
13,25,0.05447828107209242,49682.013206505406
14,25,0.04334784441544304,39531.50019310743
15,25,0.027687587248952775,25249.972067554972
16,25,0.2208727276596314,201427.09271647746
17,25,0.273113062752454,249068.18870772797
18,25,0.030137418887408604,27484.12052856115
19,25,0.030046395501737364,27401.110841764406
20,25,0.28766337816712023,262337.494353287
21,25,0.018481902464672486,16854.75577168272
22,25,0.03693381080841607,33682.15810484312
23,25,0.12066323779833371,110040.04634256841
24,25,0.0399246629766679,36409.695648202054
